UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601134196.76,1552.47999,1601134196.73,-0.034,18.44
1601134206.76,1552.47851,1601134206.57,-0.194,18.33
1601134216.76,1552.4783,1601134216.4,-0.364,18.36
1601134226.76,1552.47913,1601134226.24,-0.524,18.32
1601134236.76,1552.47749,1601134237.17,0.406,18.27
1601134246.76,1552.47763,1601134247.0,0.236,18.23
1601134256.76,1552.47594,1601134256.84,0.076,18.25
1601134266.76,1552.4754,1601134266.67,-0.094,18.18
1601134276.76,1552.47675,1601134276.5,-0.264,18.14
1601134286.76,1552.47576,1601134286.34,-0.424,18.15
1601134296.76,1552.47443,1601134297.26,0.496,18.14
1601134306.76,1552.46688,1601134307.1,0.336,17.68
1601134316.76,1552.45959,1601134316.94,0.176,17.03
1601134326.76,1552.45053,1601134326.77,0.006,16.35
1601134336.76,1552.44252,1601134336.6,-0.164,15.7
1601134346.76,1552.43288,1601134346.44,-0.324,14.99
1601134356.76,1552.42587,1601134356.27,-0.494,14.41
1601134366.76,1552.41702,1601134367.2,0.436,13.69
1601134376.76,1552.41004,1601134377.03,0.266,12.99
1601134386.76,1552.40142,1601134386.88,0.116,12.31
1601134396.76,1552.39304,1601134396.7,-0.064,11.52
1601134406.76,1552.38542,1601134406.54,-0.224,10.91
1601134416.76,1552.37821,1601134416.37,-0.394,10.25
1601134426.76,1552.3699,1601134427.29,0.526,9.54
1601134436.76,1552.36375,1601134437.11,0.346,9.0
1601134446.76,1552.36009,1601134446.94,0.176,8.55
1601134456.76,1552.35825,1601134456.76,-0.004,8.25
1601134466.76,1552.35581,1601134466.58,-0.184,8.03
1601134476.76,1552.3551,1601134476.41,-0.354,7.87
1601134486.76,1552.35215,1601134486.23,-0.534,7.73
1601134496.76,1552.35262,1601134497.14,0.376,7.59
1601134506.76,1552.34954,1601134506.97,0.206,7.39
1601134516.76,1552.34834,1601134516.77,0.006,7.27
1601134526.76,1552.34789,1601134526.6,-0.164,7.1
1601134536.76,1552.34687,1601134536.42,-0.344,7.05
1601134546.76,1552.34547,1601134546.24,-0.524,6.97
1601134556.76,1552.34441,1601134557.16,0.396,6.91
1601134566.76,1552.34484,1601134566.98,0.216,6.87
1601134576.76,1552.34502,1601134576.79,0.026,6.88
1601134586.76,1552.34453,1601134586.62,-0.144,6.83
1601134596.76,1552.34502,1601134596.44,-0.324,6.79
1601134606.76,1552.3446,1601134606.27,-0.494,6.76
1601134616.76,1552.344,1601134617.17,0.406,6.75
1601134626.76,1552.3461,1601134626.99,0.226,6.74
1601134636.76,1552.34533,1601134636.81,0.046,6.72
1601134646.76,1552.34465,1601134646.63,-0.134,6.64
1601134656.76,1552.34289,1601134656.46,-0.304,6.65
1601134666.76,1552.34355,1601134666.28,-0.484,6.68
1601134676.76,1552.34386,1601134677.19,0.426,6.64
1601134686.76,1552.34478,1601134687.01,0.246,6.7
1601134696.76,1552.34475,1601134696.83,0.066,6.68
1601134706.76,1552.34365,1601134706.66,-0.104,6.69
1601134716.76,1552.34358,1601134716.47,-0.294,6.64
1601134726.76,1552.34454,1601134726.3,-0.464,6.59
1601134736.76,1552.34244,1601134737.2,0.436,6.59
1601134746.76,1552.34213,1601134747.02,0.256,6.54
1601134756.76,1552.34202,1601134756.85,0.086,6.58
1601134766.76,1552.34223,1601134766.67,-0.094,6.57
1601134776.76,1552.34124,1601134776.49,-0.274,6.5
1601134786.76,1552.34181,1601134786.31,-0.454,6.48
1601134796.76,1552.34106,1601134797.23,0.466,6.43
1601134806.76,1552.34191,1601134807.05,0.286,6.43
1601134816.76,1552.34093,1601134816.87,0.106,6.44
1601134826.76,1552.3404,1601134826.69,-0.074,6.41
1601134836.76,1552.33995,1601134836.52,-0.244,6.36
1601134846.76,1552.34096,1601134846.34,-0.424,6.39
1601134856.76,1552.34107,1601134857.24,0.476,6.38
1601134866.76,1552.34095,1601134867.06,0.296,6.37
1601134876.76,1552.34116,1601134876.88,0.116,6.41
1601134886.76,1552.34292,1601134886.7,-0.064,6.4
