UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601134196.76,1542.49763,1601134196.37,-0.394,18.54
1601134206.76,1542.49793,1601134207.29,0.526,18.54
1601134216.76,1542.49721,1601134217.13,0.366,18.49
1601134226.76,1542.49679,1601134226.97,0.206,18.43
1601134236.76,1542.49653,1601134236.8,0.036,18.38
1601134246.76,1542.49662,1601134246.63,-0.134,18.34
1601134256.76,1542.49668,1601134256.47,-0.294,18.3
1601134266.76,1542.49481,1601134266.3,-0.464,18.32
1601134276.76,1542.49413,1601134277.23,0.466,18.27
1601134286.76,1542.49555,1601134287.06,0.296,18.26
1601134296.76,1542.49378,1601134296.9,0.136,18.21
1601134306.76,1542.4806,1601134306.73,-0.034,17.72
1601134316.76,1542.46849,1601134316.57,-0.194,16.97
1601134326.76,1542.45739,1601134326.4,-0.364,16.19
1601134336.76,1542.44896,1601134336.24,-0.524,15.39
1601134346.76,1542.44051,1601134347.17,0.406,14.62
1601134356.76,1542.43317,1601134357.0,0.236,13.92
1601134366.76,1542.42533,1601134366.84,0.076,13.26
1601134376.76,1542.41453,1601134376.68,-0.084,12.46
1601134386.76,1542.40541,1601134386.51,-0.254,11.69
1601134396.76,1542.39703,1601134396.34,-0.424,10.99
1601134406.76,1542.38977,1601134407.27,0.506,10.26
1601134416.76,1542.38278,1601134417.1,0.336,9.62
1601134426.76,1542.37628,1601134426.93,0.166,8.95
1601134436.76,1542.3723,1601134436.75,-0.014,8.42
1601134446.76,1542.37052,1601134446.57,-0.194,8.01
1601134456.76,1542.36843,1601134456.4,-0.364,7.68
1601134466.76,1542.36901,1601134466.22,-0.544,7.54
1601134476.76,1542.36863,1601134477.13,0.366,7.38
1601134486.76,1542.3674,1601134486.95,0.186,7.28
1601134496.76,1542.36847,1601134496.77,0.006,7.18
1601134506.76,1542.36649,1601134506.59,-0.174,7.08
1601134516.76,1542.36778,1601134516.42,-0.344,6.99
1601134526.76,1542.36524,1601134526.24,-0.524,6.87
1601134536.76,1542.36552,1601134537.14,0.376,6.79
1601134546.76,1542.366,1601134546.97,0.206,6.78
1601134556.76,1542.36451,1601134556.79,0.026,6.71
1601134566.76,1542.36467,1601134566.61,-0.154,6.64
1601134576.76,1542.3636,1601134576.43,-0.334,6.62
1601134586.76,1542.36437,1601134586.25,-0.514,6.61
1601134596.76,1542.36401,1601134597.17,0.406,6.57
1601134606.76,1542.36313,1601134606.98,0.216,6.54
1601134616.76,1542.36335,1601134616.81,0.046,6.48
1601134626.76,1542.36315,1601134626.63,-0.134,6.46
1601134636.76,1542.36385,1601134636.45,-0.314,6.47
1601134646.76,1542.36314,1601134646.27,-0.494,6.45
1601134656.76,1542.36437,1601134657.19,0.426,6.46
1601134666.76,1542.3623,1601134667.01,0.246,6.46
1601134676.76,1542.36245,1601134676.82,0.056,6.42
1601134686.76,1542.36181,1601134686.65,-0.114,6.41
1601134696.76,1542.36172,1601134696.46,-0.304,6.38
1601134706.76,1542.36169,1601134706.29,-0.474,6.37
1601134716.76,1542.36186,1601134717.2,0.436,6.28
1601134726.76,1542.36081,1601134727.02,0.256,6.31
1601134736.76,1542.36115,1601134736.84,0.076,6.26
1601134746.76,1542.3599,1601134746.67,-0.094,6.24
1601134756.76,1542.36051,1601134756.48,-0.284,6.18
1601134766.76,1542.35976,1601134766.3,-0.464,6.13
1601134776.76,1542.35919,1601134777.22,0.456,6.15
1601134786.76,1542.35826,1601134787.04,0.276,6.05
1601134796.76,1542.35874,1601134796.86,0.096,6.06
1601134806.76,1542.35835,1601134806.68,-0.084,6.05
1601134816.76,1542.35841,1601134816.5,-0.264,6.03
1601134826.76,1542.3585,1601134826.32,-0.444,6.04
1601134836.76,1542.35792,1601134837.23,0.466,5.98
1601134846.76,1542.3584,1601134847.05,0.286,6.02
1601134856.76,1542.35826,1601134856.88,0.116,6.0
1601134866.76,1542.35947,1601134866.7,-0.064,6.0
1601134876.76,1542.36023,1601134876.52,-0.244,5.99
1601134886.76,1542.36097,1601134886.34,-0.424,6.03
1601134896.76,1542.35959,1601134897.25,0.486,6.07
1601134906.76,1542.35921,1601134907.07,0.306,6.07
1601134916.76,1542.35983,1601134916.89,0.126,6.02
1601134926.76,1542.3592,1601134926.71,-0.054,6.03
1601134936.76,1542.35944,1601134936.53,-0.234,6.04
1601134946.76,1542.35798,1601134946.36,-0.404,5.99
1601134956.76,1542.35737,1601134957.29,0.526,5.97
1601134966.76,1542.35778,1601134967.09,0.326,5.92
1601134976.76,1542.35754,1601134976.91,0.146,5.86
1601134986.76,1542.35708,1601134986.73,-0.034,5.88
1601134996.76,1542.35666,1601134996.56,-0.204,5.82
1601135006.76,1542.35711,1601135006.37,-0.394,5.83
1601135016.76,1542.3569,1601135017.29,0.526,5.83
1601135026.76,1542.35609,1601135027.11,0.346,5.86
1601135036.76,1542.35635,1601135036.93,0.166,5.81
1601135046.76,1542.35641,1601135046.76,-0.004,5.78
1601135056.76,1542.35561,1601135056.57,-0.194,5.75
1601135066.76,1542.35574,1601135066.4,-0.364,5.74
1601135076.76,1542.3549,1601135076.22,-0.544,5.7
1601135086.76,1542.3551,1601135087.13,0.366,5.7
1601135096.76,1542.35454,1601135096.95,0.186,5.72
1601135106.76,1542.35535,1601135106.77,0.006,5.7
1601135116.76,1542.35506,1601135116.6,-0.164,5.66
1601135126.76,1542.35586,1601135126.42,-0.344,5.62
1601135136.76,1542.35486,1601135136.23,-0.534,5.63
1601135146.76,1542.35554,1601135147.16,0.396,5.64
1601135156.76,1542.35475,1601135156.97,0.206,5.65
1601135166.76,1542.35582,1601135166.79,0.026,5.67
1601135176.76,1542.35641,1601135176.61,-0.154,5.7
1601135186.76,1542.35675,1601135186.43,-0.334,5.73
1601135196.76,1542.35596,1601135196.26,-0.504,5.7
1601135206.76,1542.3555,1601135207.17,0.406,5.67
1601135216.76,1542.35401,1601135217.0,0.236,5.62
1601135226.76,1542.35452,1601135226.81,0.046,5.59
1601135236.76,1542.35362,1601135236.64,-0.124,5.57
1601135246.76,1542.35386,1601135246.47,-0.294,5.54
1601135256.76,1542.35292,1601135256.29,-0.474,5.53
1601135266.76,1542.35242,1601135267.2,0.436,5.46
1601135276.76,1542.35205,1601135277.02,0.256,5.47
1601135286.76,1542.35151,1601135286.84,0.076,5.44
1601135296.76,1542.35186,1601135296.67,-0.094,5.42
1601135306.76,1542.35166,1601135306.48,-0.284,5.39
1601135316.76,1542.3521,1601135316.31,-0.454,5.4
1601135326.76,1542.35104,1601135327.22,0.456,5.4
1601135336.76,1542.35123,1601135337.04,0.276,5.37
1601135346.76,1542.35089,1601135346.86,0.096,5.36
1601135356.76,1542.35249,1601135356.69,-0.074,5.35
1601135366.76,1542.3517,1601135366.51,-0.254,5.37
1601135376.76,1542.35262,1601135376.33,-0.434,5.37
1601135386.76,1542.3522,1601135387.25,0.486,5.42
1601135396.76,1542.35236,1601135397.07,0.306,5.4
1601135406.76,1542.35215,1601135406.89,0.126,5.42
1601135416.76,1542.35175,1601135416.71,-0.054,5.4
1601135426.76,1542.35159,1601135426.53,-0.234,5.36
1601135436.76,1542.35186,1601135436.36,-0.404,5.31
1601135446.76,1542.35227,1601135447.27,0.506,5.34
1601135456.76,1542.35308,1601135457.1,0.336,5.36
1601135466.76,1542.35082,1601135466.92,0.156,5.29
1601135476.76,1542.35004,1601135476.74,-0.024,5.31
1601135486.76,1542.34938,1601135486.57,-0.194,5.27
1601135496.76,1542.34979,1601135496.38,-0.384,5.21
1601135506.76,1542.35134,1601135507.3,0.536,5.24
1601135516.76,1542.35035,1601135517.12,0.356,5.2
1601135526.76,1542.3502,1601135526.95,0.186,5.17
1601135536.76,1542.34983,1601135536.76,-0.004,5.16
1601135546.76,1542.34886,1601135546.58,-0.184,5.09
1601135556.76,1542.34954,1601135556.41,-0.354,5.09
1601135566.76,1542.3486,1601135566.23,-0.534,5.06
1601135576.76,1542.3476,1601135577.15,0.386,5.07
1601135586.76,1542.34689,1601135586.96,0.196,4.99
1601135596.76,1542.34659,1601135596.79,0.026,5.0
1601135606.76,1542.34791,1601135606.61,-0.154,4.98
1601135616.76,1542.34802,1601135616.43,-0.334,4.98
1601135626.76,1542.3487,1601135626.25,-0.514,5.03
1601135636.76,1542.34903,1601135637.17,0.406,5.0
1601135646.76,1542.34836,1601135646.99,0.226,5.0
1601135656.76,1542.3479,1601135656.81,0.046,4.99
1601135666.76,1542.34612,1601135666.63,-0.134,4.89
1601135676.76,1542.34485,1601135676.46,-0.304,4.84
1601135686.76,1542.34628,1601135686.28,-0.484,4.85
1601135696.76,1542.34538,1601135697.19,0.426,4.8
1601135706.76,1542.34493,1601135707.01,0.246,4.79
1601135716.76,1542.34437,1601135716.84,0.076,4.77
1601135726.76,1542.34445,1601135726.66,-0.104,4.71
1601135736.76,1542.34563,1601135736.49,-0.274,4.74
1601135746.76,1542.34577,1601135746.31,-0.454,4.73
1601135756.76,1542.34453,1601135757.22,0.456,4.72
1601135766.76,1542.34564,1601135767.04,0.276,4.7
1601135776.76,1542.34538,1601135776.87,0.106,4.69
1601135786.76,1542.34525,1601135786.69,-0.074,4.74
1601135796.76,1542.34622,1601135796.51,-0.254,4.72
1601135806.76,1542.346,1601135806.33,-0.434,4.75
1601135816.76,1542.34489,1601135817.24,0.476,4.73
1601135826.76,1542.34384,1601135827.07,0.306,4.67
1601135836.76,1542.3436,1601135836.89,0.126,4.65
1601135846.76,1542.34467,1601135846.71,-0.054,4.63
1601135856.76,1542.34476,1601135856.53,-0.234,4.71
1601135866.76,1542.34499,1601135866.35,-0.414,4.64
1601135876.76,1542.3455,1601135877.27,0.506,4.66
1601135886.76,1542.3437,1601135887.09,0.326,4.65
1601135896.76,1542.34389,1601135896.91,0.146,4.66
1601135906.76,1542.34386,1601135906.74,-0.024,4.63
1601135916.76,1542.34528,1601135916.56,-0.204,4.65
1601135926.76,1542.34381,1601135926.38,-0.384,4.66
1601135936.76,1542.34386,1601135937.3,0.536,4.6
1601135946.76,1542.34468,1601135947.11,0.346,4.61
1601135956.76,1542.34348,1601135956.94,0.176,4.64
1601135966.76,1542.34408,1601135966.76,-0.004,4.63
1601135976.76,1542.3437,1601135976.59,-0.174,4.63
1601135986.76,1542.34337,1601135986.41,-0.354,4.62
1601135996.76,1542.34389,1601135996.23,-0.534,4.62
1601136006.76,1542.34352,1601136007.14,0.376,4.62
1601136016.76,1542.34346,1601136016.96,0.196,4.62
1601136026.76,1542.34406,1601136026.79,0.026,4.62
1601136036.76,1542.34375,1601136036.61,-0.154,4.65
1601136046.76,1542.34366,1601136046.43,-0.334,4.61
1601136056.76,1542.34433,1601136056.25,-0.514,4.62
1601136066.76,1542.34414,1601136067.16,0.396,4.58
1601136076.76,1542.34436,1601136076.99,0.226,4.6
1601136086.76,1542.34342,1601136086.81,0.046,4.61
1601136096.76,1542.35712,1601136096.64,-0.124,5.02
1601136106.76,1542.38515,1601136106.45,-0.314,6.43
1601136116.76,1542.3917,1601136116.27,-0.494,7.62
1601136126.76,1542.3876,1601136127.19,0.426,7.94
1601136136.76,1542.38612,1601136137.01,0.246,7.98
1601136146.76,1542.38713,1601136146.84,0.076,8.17
1601136156.76,1542.38917,1601136156.65,-0.114,8.3
1601136166.76,1542.39044,1601136166.48,-0.284,8.44
1601136176.76,1542.39062,1601136176.29,-0.474,8.59
1601136186.76,1542.39146,1601136187.21,0.446,8.63
1601136196.76,1542.39081,1601136197.03,0.266,8.75
1601136206.76,1542.39212,1601136206.85,0.086,8.83
1601136216.76,1542.39157,1601136216.67,-0.094,8.91
1601136226.76,1542.39334,1601136226.49,-0.274,8.97
1601136236.76,1542.3939,1601136236.31,-0.454,9.02
1601136246.76,1542.3941,1601136247.23,0.466,9.07
1601136256.76,1542.39521,1601136257.06,0.296,9.16
1601136266.76,1542.39427,1601136266.87,0.106,9.19
1601136276.76,1542.39631,1601136276.69,-0.074,9.24
1601136286.76,1542.3953,1601136286.51,-0.254,9.26
1601136296.76,1542.39584,1601136296.34,-0.424,9.29
1601136306.76,1542.39646,1601136307.25,0.486,9.32
1601136316.76,1542.39704,1601136317.07,0.306,9.32
1601136326.76,1542.3972,1601136326.9,0.136,9.34
1601136336.76,1542.39721,1601136336.72,-0.044,9.34
1601136346.76,1542.39584,1601136346.54,-0.224,9.39
1601136356.76,1542.39735,1601136356.36,-0.404,9.41
1601136366.76,1542.39928,1601136367.27,0.506,9.45
1601136376.76,1542.3973,1601136377.1,0.336,9.42
1601136386.76,1542.39689,1601136386.92,0.156,9.46
1601136396.76,1542.39714,1601136396.74,-0.024,9.42
1601136406.76,1542.39655,1601136406.56,-0.204,9.44
1601136416.76,1542.39679,1601136416.38,-0.384,9.48
1601136426.76,1542.39665,1601136427.29,0.526,9.47
1601136436.76,1542.39807,1601136437.12,0.356,9.47
1601136446.76,1542.39734,1601136446.94,0.176,9.46
1601136456.76,1542.3975,1601136456.75,-0.014,9.48
1601136466.76,1542.39702,1601136466.58,-0.184,9.49
1601136476.76,1542.39765,1601136476.4,-0.364,9.5
1601136486.76,1542.39799,1601136486.22,-0.544,9.52
1601136496.76,1542.39692,1601136497.13,0.366,9.54
1601136506.76,1542.39668,1601136506.95,0.186,9.52
1601136516.76,1542.39754,1601136516.78,0.016,9.5
1601136526.76,1542.39798,1601136526.6,-0.164,9.52
1601136536.76,1542.39938,1601136536.42,-0.344,9.53
1601136546.76,1542.39839,1601136546.24,-0.524,9.51
