UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601134196.76,1557.47113,1601134196.93,0.166,18.53
1601134206.76,1557.46951,1601134206.76,-0.004,18.42
1601134216.76,1557.46809,1601134216.6,-0.164,18.38
1601134226.76,1557.46787,1601134226.43,-0.334,18.27
1601134236.76,1557.46712,1601134236.27,-0.494,18.21
1601134246.76,1557.46659,1601134247.2,0.436,18.16
1601134256.76,1557.46581,1601134257.03,0.266,18.14
1601134266.76,1557.46626,1601134266.87,0.106,18.09
1601134276.76,1557.46507,1601134276.7,-0.064,18.09
1601134286.76,1557.46546,1601134286.54,-0.224,18.03
1601134296.76,1557.46428,1601134296.37,-0.394,17.98
1601134306.76,1557.45756,1601134307.3,0.536,17.45
1601134316.76,1557.44701,1601134317.13,0.366,16.62
1601134326.76,1557.43891,1601134326.96,0.196,15.87
1601134336.76,1557.43047,1601134336.8,0.036,15.11
1601134346.76,1557.42324,1601134346.63,-0.134,14.41
1601134356.76,1557.41356,1601134356.47,-0.294,13.68
1601134366.76,1557.40703,1601134366.31,-0.454,13.04
1601134376.76,1557.39774,1601134377.24,0.476,12.16
1601134386.76,1557.3876,1601134387.06,0.296,11.37
1601134396.76,1557.37901,1601134396.9,0.136,10.64
1601134406.76,1557.3722,1601134406.73,-0.034,9.97
1601134416.76,1557.3634,1601134416.57,-0.194,9.36
1601134426.76,1557.35684,1601134426.39,-0.374,8.7
1601134436.76,1557.35057,1601134436.22,-0.544,8.14
1601134446.76,1557.34757,1601134447.13,0.366,7.75
1601134456.76,1557.34439,1601134456.95,0.186,7.48
1601134466.76,1557.34288,1601134466.78,0.016,7.34
1601134476.76,1557.34305,1601134476.59,-0.174,7.31
1601134486.76,1557.34167,1601134486.42,-0.344,7.17
1601134496.76,1557.34142,1601134496.24,-0.524,7.12
1601134506.76,1557.34045,1601134507.15,0.386,7.01
1601134516.76,1557.33835,1601134516.98,0.216,6.88
1601134526.76,1557.33785,1601134526.79,0.026,6.79
1601134536.76,1557.33732,1601134536.62,-0.144,6.75
1601134546.76,1557.33737,1601134546.43,-0.334,6.74
1601134556.76,1557.33603,1601134556.25,-0.514,6.7
1601134566.76,1557.33662,1601134567.17,0.406,6.71
1601134576.76,1557.33601,1601134576.99,0.226,6.67
1601134586.76,1557.337,1601134586.82,0.056,6.73
1601134596.76,1557.33567,1601134596.63,-0.134,6.7
1601134606.76,1557.33625,1601134606.45,-0.314,6.66
1601134616.76,1557.33638,1601134616.27,-0.494,6.65
1601134626.76,1557.33576,1601134627.19,0.426,6.66
1601134636.76,1557.33654,1601134637.01,0.246,6.64
1601134646.76,1557.33599,1601134646.83,0.066,6.62
1601134656.76,1557.33588,1601134656.65,-0.114,6.61
1601134666.76,1557.33645,1601134666.47,-0.294,6.61
1601134676.76,1557.33528,1601134676.3,-0.464,6.58
1601134686.76,1557.33568,1601134687.2,0.436,6.53
1601134696.76,1557.33578,1601134697.03,0.266,6.53
1601134706.76,1557.3356,1601134706.84,0.076,6.52
1601134716.76,1557.33501,1601134716.67,-0.094,6.48
1601134726.76,1557.33488,1601134726.49,-0.274,6.45
1601134736.76,1557.33396,1601134736.31,-0.454,6.41
1601134746.76,1557.33365,1601134747.23,0.466,6.37
1601134756.76,1557.33358,1601134757.04,0.276,6.37
1601134766.76,1557.33273,1601134766.87,0.106,6.35
1601134776.76,1557.33205,1601134776.69,-0.074,6.3
1601134786.76,1557.3314,1601134786.5,-0.264,6.28
1601134796.76,1557.33161,1601134796.32,-0.444,6.26
1601134806.76,1557.33148,1601134807.24,0.476,6.27
1601134816.76,1557.33237,1601134817.06,0.296,6.21
1601134826.76,1557.33159,1601134826.88,0.116,6.19
1601134836.76,1557.33192,1601134836.71,-0.054,6.24
1601134846.76,1557.33164,1601134846.52,-0.244,6.26
1601134856.76,1557.3328,1601134856.35,-0.414,6.25
1601134866.76,1557.33236,1601134867.26,0.496,6.25
1601134876.76,1557.33223,1601134877.08,0.316,6.25
1601134886.76,1557.33387,1601134886.91,0.146,6.3
1601134896.76,1557.33281,1601134896.73,-0.034,6.3
1601134906.76,1557.33199,1601134906.56,-0.204,6.25
1601134916.76,1557.33299,1601134916.36,-0.404,6.26
1601134926.76,1557.33211,1601134927.27,0.506,6.27
1601134936.76,1557.33306,1601134937.1,0.336,6.22
1601134946.76,1557.33175,1601134946.91,0.146,6.21
1601134956.76,1557.33245,1601134956.73,-0.034,6.18
1601134966.76,1557.33054,1601134966.56,-0.204,6.15
1601134976.76,1557.32992,1601134976.38,-0.384,6.1
1601134986.76,1557.33053,1601134987.29,0.526,6.08
