UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601134196.76,1527.51589,1601134196.91,0.146,18.6
1601134206.76,1527.51508,1601134206.74,-0.024,18.49
1601134216.76,1527.51536,1601134216.58,-0.184,18.44
1601134226.76,1527.51461,1601134226.41,-0.354,18.41
1601134236.76,1527.51571,1601134236.24,-0.524,18.24
1601134246.76,1527.51468,1601134247.17,0.406,18.23
1601134256.76,1527.51433,1601134257.0,0.236,18.21
1601134266.76,1527.51369,1601134266.84,0.076,18.16
1601134276.76,1527.51413,1601134276.67,-0.094,18.16
1601134286.76,1527.51261,1601134286.51,-0.254,18.11
1601134296.76,1527.51279,1601134296.35,-0.414,18.14
1601134306.76,1527.50693,1601134307.27,0.506,17.69
1601134316.76,1527.49988,1601134317.1,0.336,17.02
1601134326.76,1527.48977,1601134326.94,0.176,16.35
1601134336.76,1527.48172,1601134336.78,0.016,15.6
1601134346.76,1527.47414,1601134346.61,-0.154,14.96
1601134356.76,1527.46648,1601134356.44,-0.324,14.35
1601134366.76,1527.45843,1601134366.28,-0.484,13.77
1601134376.76,1527.45094,1601134377.21,0.446,12.97
1601134386.76,1527.44166,1601134387.04,0.276,12.2
1601134396.76,1527.43426,1601134396.88,0.116,11.48
1601134406.76,1527.42653,1601134406.71,-0.054,10.91
1601134416.76,1527.41982,1601134416.54,-0.224,10.23
1601134426.76,1527.41147,1601134426.37,-0.394,9.62
1601134436.76,1527.40693,1601134437.29,0.526,9.05
1601134446.76,1527.40214,1601134447.11,0.346,8.64
1601134456.76,1527.3986,1601134456.93,0.166,8.31
1601134466.76,1527.39613,1601134466.75,-0.014,8.18
1601134476.76,1527.3947,1601134476.57,-0.194,7.97
1601134486.76,1527.39363,1601134486.39,-0.374,7.9
1601134496.76,1527.39166,1601134497.3,0.536,7.79
1601134506.76,1527.3889,1601134507.13,0.366,7.61
1601134516.76,1527.38793,1601134516.95,0.186,7.59
1601134526.76,1527.38594,1601134526.77,0.006,7.51
1601134536.76,1527.38483,1601134536.59,-0.174,7.42
1601134546.76,1527.38458,1601134546.41,-0.354,7.4
1601134556.76,1527.38362,1601134556.23,-0.534,7.39
1601134566.76,1527.38328,1601134567.14,0.376,7.3
1601134576.76,1527.38298,1601134576.97,0.206,7.26
1601134586.76,1527.38264,1601134586.79,0.026,7.26
1601134596.76,1527.38268,1601134596.61,-0.154,7.27
1601134606.76,1527.38154,1601134606.43,-0.334,7.2
1601134616.76,1527.38182,1601134616.25,-0.514,7.19
1601134626.76,1527.38141,1601134627.16,0.396,7.14
1601134636.76,1527.38152,1601134636.98,0.216,7.12
1601134646.76,1527.38155,1601134646.81,0.046,7.12
1601134656.76,1527.38092,1601134656.63,-0.134,7.1
1601134666.76,1527.3814,1601134666.45,-0.314,7.09
1601134676.76,1527.38186,1601134676.27,-0.494,7.1
1601134686.76,1527.38047,1601134687.18,0.416,7.05
1601134696.76,1527.38194,1601134697.0,0.236,6.88
1601134706.76,1527.38206,1601134706.82,0.056,6.87
1601134716.76,1527.38114,1601134716.64,-0.124,6.79
1601134726.76,1527.38084,1601134726.46,-0.304,6.74
1601134736.76,1527.38105,1601134736.28,-0.484,6.78
1601134746.76,1527.37963,1601134747.2,0.436,6.68
1601134756.76,1527.37978,1601134757.02,0.256,6.64
1601134766.76,1527.37893,1601134766.84,0.076,6.69
1601134776.76,1527.37868,1601134776.66,-0.104,6.59
1601134786.76,1527.3782,1601134786.48,-0.284,6.54
1601134796.76,1527.37794,1601134796.3,-0.464,6.51
1601134806.76,1527.37763,1601134807.21,0.446,6.49
1601134816.76,1527.37877,1601134817.03,0.266,6.41
1601134826.76,1527.3778,1601134826.86,0.096,6.35
1601134836.76,1527.37817,1601134836.68,-0.084,6.36
1601134846.76,1527.37749,1601134846.5,-0.264,6.38
1601134856.76,1527.37846,1601134856.32,-0.444,6.4
1601134866.76,1527.3782,1601134867.23,0.466,6.36
1601134876.76,1527.37768,1601134877.05,0.286,6.38
1601134886.76,1527.37883,1601134886.88,0.116,6.4
1601134896.76,1527.37884,1601134896.7,-0.064,6.4
1601134906.76,1527.37875,1601134906.52,-0.244,6.38
1601134916.76,1527.37793,1601134916.34,-0.424,6.44
1601134926.76,1527.37814,1601134927.25,0.486,6.45
1601134936.76,1527.37945,1601134937.07,0.306,6.5
1601134946.76,1527.37782,1601134946.89,0.126,6.52
1601134956.76,1527.3766,1601134956.71,-0.054,6.44
1601134966.76,1527.3766,1601134966.53,-0.234,6.41
1601134976.76,1527.37621,1601134976.35,-0.414,6.33
1601134986.76,1527.37751,1601134987.27,0.506,6.32
1601134996.76,1527.37552,1601134997.09,0.326,6.31
1601135006.76,1527.3767,1601135006.91,0.146,6.31
1601135016.76,1527.37552,1601135016.73,-0.034,6.24
1601135026.76,1527.37554,1601135026.55,-0.214,6.16
1601135036.76,1527.37564,1601135036.37,-0.394,6.12
1601135046.76,1527.37519,1601135047.29,0.526,6.19
1601135056.76,1527.37479,1601135057.11,0.346,6.13
1601135066.76,1527.37555,1601135066.93,0.166,6.16
1601135076.76,1527.37427,1601135076.75,-0.014,6.17
1601135086.76,1527.3758,1601135086.57,-0.194,6.16
1601135096.76,1527.37423,1601135096.4,-0.364,6.11
1601135106.76,1527.374,1601135106.22,-0.544,6.11
1601135116.76,1527.37404,1601135117.13,0.366,6.13
1601135126.76,1527.37367,1601135126.95,0.186,6.14
1601135136.76,1527.37256,1601135136.77,0.006,6.09
1601135146.76,1527.37339,1601135146.59,-0.174,6.05
1601135156.76,1527.37405,1601135156.41,-0.354,6.06
1601135166.76,1527.37425,1601135166.24,-0.524,6.0
1601135176.76,1527.37393,1601135177.15,0.386,6.04
1601135186.76,1527.37465,1601135186.97,0.206,6.02
1601135196.76,1527.37446,1601135196.79,0.026,6.0
1601135206.76,1527.37448,1601135206.62,-0.144,5.94
1601135216.76,1527.37226,1601135216.44,-0.324,5.93
1601135226.76,1527.37285,1601135226.26,-0.504,5.88
1601135236.76,1527.37185,1601135237.17,0.406,5.85
1601135246.76,1527.37329,1601135246.99,0.226,5.82
1601135256.76,1527.37187,1601135256.82,0.056,5.78
1601135266.76,1527.37178,1601135266.64,-0.124,5.78
1601135276.76,1527.37077,1601135276.46,-0.304,5.73
1601135286.76,1527.3706,1601135286.28,-0.484,5.68
1601135296.76,1527.37054,1601135297.2,0.436,5.69
1601135306.76,1527.37167,1601135307.02,0.256,5.67
1601135316.76,1527.37026,1601135316.84,0.076,5.66
1601135326.76,1527.3701,1601135326.66,-0.104,5.65
1601135336.76,1527.36964,1601135336.49,-0.274,5.63
1601135346.76,1527.36998,1601135346.31,-0.454,5.63
1601135356.76,1527.37108,1601135357.22,0.456,5.62
1601135366.76,1527.3709,1601135367.05,0.286,5.59
1601135376.76,1527.37084,1601135376.87,0.106,5.69
1601135386.76,1527.37088,1601135386.69,-0.074,5.63
1601135396.76,1527.37185,1601135396.51,-0.254,5.61
1601135406.76,1527.37085,1601135406.33,-0.434,5.68
1601135416.76,1527.37021,1601135417.25,0.486,5.7
1601135426.76,1527.36998,1601135427.07,0.306,5.71
1601135436.76,1527.36976,1601135436.89,0.126,5.72
1601135446.76,1527.37018,1601135446.71,-0.054,5.75
1601135456.76,1527.36979,1601135456.54,-0.224,5.71
1601135466.76,1527.36988,1601135466.36,-0.404,5.79
1601135476.76,1527.37011,1601135477.27,0.506,5.7
1601135486.76,1527.36928,1601135487.09,0.326,5.71
1601135496.76,1527.36804,1601135496.92,0.156,5.69
1601135506.76,1527.36854,1601135506.74,-0.024,5.68
1601135516.76,1527.36889,1601135516.56,-0.204,5.64
1601135526.76,1527.36826,1601135526.38,-0.384,5.65
1601135536.76,1527.36897,1601135537.3,0.536,5.58
1601135546.76,1527.367,1601135547.12,0.356,5.53
1601135556.76,1527.36577,1601135556.94,0.176,5.51
1601135566.76,1527.36614,1601135566.76,-0.004,5.54
1601135576.76,1527.36594,1601135576.59,-0.174,5.52
1601135586.76,1527.36679,1601135586.41,-0.354,5.45
1601135596.76,1527.36466,1601135596.23,-0.534,5.42
1601135606.76,1527.36677,1601135607.14,0.376,5.4
1601135616.76,1527.36588,1601135616.97,0.206,5.37
1601135626.76,1527.36538,1601135626.79,0.026,5.47
1601135636.76,1527.36598,1601135636.61,-0.154,5.43
1601135646.76,1527.366,1601135646.43,-0.334,5.43
1601135656.76,1527.36447,1601135656.26,-0.504,5.37
1601135666.76,1527.36367,1601135667.17,0.406,5.28
1601135676.76,1527.36423,1601135676.99,0.226,5.27
1601135686.76,1527.36333,1601135686.81,0.046,5.29
1601135696.76,1527.36266,1601135696.64,-0.124,5.28
1601135706.76,1527.36268,1601135706.46,-0.304,5.24
1601135716.76,1527.3619,1601135716.28,-0.484,5.19
1601135726.76,1527.36256,1601135727.19,0.426,5.17
1601135736.76,1527.36256,1601135737.02,0.256,5.16
1601135746.76,1527.36359,1601135746.84,0.076,5.24
1601135756.76,1527.3635,1601135756.66,-0.104,5.09
1601135766.76,1527.36124,1601135766.48,-0.284,5.1
1601135776.76,1527.3633,1601135776.3,-0.464,4.96
1601135786.76,1527.36012,1601135787.22,0.456,4.95
1601135796.76,1527.36208,1601135797.04,0.276,5.01
1601135806.76,1527.36216,1601135806.86,0.096,5.04
1601135816.76,1527.36063,1601135816.68,-0.084,4.99
1601135826.76,1527.36162,1601135826.51,-0.254,4.94
1601135836.76,1527.36143,1601135836.33,-0.434,4.97
1601135846.76,1527.36095,1601135847.25,0.486,4.99
1601135856.76,1527.36165,1601135857.06,0.296,5.02
1601135866.76,1527.36201,1601135866.89,0.126,5.06
1601135876.76,1527.36247,1601135876.71,-0.054,5.0
1601135886.76,1527.36248,1601135886.53,-0.234,5.03
1601135896.76,1527.36244,1601135896.36,-0.404,5.04
1601135906.76,1527.3611,1601135907.27,0.506,5.01
1601135916.76,1527.36188,1601135917.09,0.326,5.07
1601135926.76,1527.36113,1601135926.91,0.146,5.05
1601135936.76,1527.36191,1601135936.74,-0.024,5.0
1601135946.76,1527.36002,1601135946.56,-0.204,4.98
1601135956.76,1527.36116,1601135956.38,-0.384,5.05
1601135966.76,1527.36127,1601135967.29,0.526,5.07
1601135976.76,1527.36155,1601135977.12,0.356,5.01
1601135986.76,1527.36076,1601135986.94,0.176,5.04
1601135996.76,1527.36216,1601135996.76,-0.004,4.99
1601136006.76,1527.36136,1601136006.58,-0.184,5.0
1601136016.76,1527.36132,1601136016.41,-0.354,5.03
1601136026.76,1527.36146,1601136026.23,-0.534,5.01
1601136036.76,1527.36091,1601136037.14,0.376,5.0
1601136046.76,1527.36053,1601136046.96,0.196,4.99
1601136056.76,1527.36181,1601136056.79,0.026,5.02
1601136066.76,1527.36168,1601136066.61,-0.154,5.02
1601136076.76,1527.36114,1601136076.43,-0.334,5.02
1601136086.76,1527.36118,1601136086.25,-0.514,4.99
1601136096.76,1527.36629,1601136097.17,0.406,5.53
1601136106.76,1527.38324,1601136106.99,0.226,6.98
1601136116.76,1527.39667,1601136116.81,0.046,7.91
1601136126.76,1527.39964,1601136126.63,-0.134,8.18
1601136136.76,1527.40175,1601136136.45,-0.314,8.28
1601136146.76,1527.40305,1601136146.27,-0.494,8.38
1601136156.76,1527.40539,1601136157.19,0.426,8.57
1601136166.76,1527.40656,1601136167.01,0.246,8.71
1601136176.76,1527.40705,1601136176.83,0.066,8.84
1601136186.76,1527.40832,1601136186.65,-0.114,8.89
1601136196.76,1527.4098,1601136196.47,-0.294,8.97
1601136206.76,1527.40934,1601136206.29,-0.474,9.0
1601136216.76,1527.41033,1601136217.21,0.446,9.11
1601136226.76,1527.41041,1601136227.03,0.266,9.21
1601136236.76,1527.41116,1601136236.85,0.086,9.26
1601136246.76,1527.41265,1601136246.67,-0.094,9.29
1601136256.76,1527.41315,1601136256.5,-0.264,9.41
1601136266.76,1527.41382,1601136266.31,-0.454,9.4
1601136276.76,1527.41351,1601136277.23,0.466,9.45
1601136286.76,1527.41497,1601136287.05,0.286,9.47
1601136296.76,1527.41526,1601136296.87,0.106,9.59
1601136306.76,1527.41564,1601136306.69,-0.074,9.47
1601136316.76,1527.41551,1601136316.51,-0.254,9.58
1601136326.76,1527.41574,1601136326.34,-0.424,9.59
1601136336.76,1527.41646,1601136337.25,0.486,9.58
1601136346.76,1527.41506,1601136347.07,0.306,9.62
1601136356.76,1527.41649,1601136356.89,0.126,9.63
1601136366.76,1527.41656,1601136366.71,-0.054,9.68
1601136376.76,1527.41522,1601136376.54,-0.224,9.68
1601136386.76,1527.41584,1601136386.36,-0.404,9.7
1601136396.76,1527.41605,1601136397.27,0.506,9.7
1601136406.76,1527.41621,1601136407.09,0.326,9.65
1601136416.76,1527.4164,1601136416.91,0.146,9.66
1601136426.76,1527.41663,1601136426.74,-0.024,9.7
1601136436.76,1527.41658,1601136436.56,-0.204,9.7
1601136446.76,1527.41708,1601136446.38,-0.384,9.72
1601136456.76,1527.41672,1601136457.29,0.526,9.7
1601136466.76,1527.41638,1601136467.11,0.346,9.71
1601136476.76,1527.41718,1601136476.94,0.176,9.75
1601136486.76,1527.41712,1601136486.76,-0.004,9.75
1601136496.76,1527.41744,1601136496.58,-0.184,9.74
1601136506.76,1527.41804,1601136506.4,-0.364,9.71
1601136516.76,1527.41679,1601136516.22,-0.544,9.74
1601136526.76,1527.41805,1601136527.13,0.366,9.74
1601136536.76,1527.41839,1601136536.96,0.196,9.74
1601136546.76,1527.41712,1601136546.78,0.016,9.78
1601136556.76,1527.41774,1601136556.6,-0.164,9.77
1601136566.76,1527.41723,1601136566.42,-0.344,9.78
1601136576.76,1527.41741,1601136576.24,-0.524,9.81
1601136586.76,1527.4176,1601136587.15,0.386,9.79
1601136596.76,1527.41661,1601136596.98,0.216,9.79
1601136606.76,1527.41726,1601136606.8,0.036,9.79
1601136616.76,1527.418,1601136616.62,-0.144,9.85
1601136626.76,1527.4172,1601136626.44,-0.324,9.83
1601136636.76,1527.41848,1601136636.26,-0.504,9.84
1601136646.76,1527.41788,1601136647.18,0.416,9.85
1601136656.76,1527.41792,1601136657.0,0.236,9.91
1601136666.76,1527.41796,1601136666.82,0.056,9.9
1601136676.76,1527.41874,1601136676.64,-0.124,9.82
1601136686.76,1527.41891,1601136686.46,-0.304,9.86
1601136696.76,1527.41798,1601136696.28,-0.484,9.85
1601136706.76,1527.41782,1601136707.2,0.436,9.88
1601136716.76,1527.41834,1601136717.02,0.256,9.86
1601136726.76,1527.41802,1601136726.84,0.076,9.91
1601136736.76,1527.41873,1601136736.66,-0.104,9.87
1601136746.76,1527.41756,1601136746.48,-0.284,9.9
1601136756.76,1527.41794,1601136756.3,-0.464,9.88
1601136766.76,1527.41761,1601136767.22,0.456,9.87
1601136776.76,1527.41787,1601136777.04,0.276,9.88
1601136786.76,1527.41788,1601136786.86,0.096,9.9
1601136796.76,1527.41805,1601136796.68,-0.084,9.89
1601136806.76,1527.41843,1601136806.5,-0.264,9.91
