UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601134196.76,1537.51479,1601134197.27,0.506,19.14
1601134206.76,1537.51477,1601134207.1,0.336,19.06
1601134216.76,1537.51465,1601134216.93,0.166,18.99
1601134226.76,1537.51297,1601134226.77,0.006,18.93
1601134236.76,1537.51184,1601134236.6,-0.164,18.92
1601134246.76,1537.51238,1601134246.44,-0.324,18.89
1601134256.76,1537.51056,1601134256.27,-0.494,18.81
1601134266.76,1537.51073,1601134267.2,0.436,18.78
1601134276.76,1537.50999,1601134277.04,0.276,18.73
1601134286.76,1537.51039,1601134286.87,0.106,18.73
1601134296.76,1537.50921,1601134296.7,-0.064,18.71
1601134306.76,1537.50626,1601134306.54,-0.224,18.3
1601134316.76,1537.49919,1601134316.37,-0.394,17.69
1601134326.76,1537.49011,1601134327.3,0.536,17.0
1601134336.76,1537.48238,1601134337.14,0.376,16.37
1601134346.76,1537.47497,1601134346.97,0.206,15.75
1601134356.76,1537.46622,1601134356.81,0.046,15.22
1601134366.76,1537.45926,1601134366.64,-0.124,14.55
1601134376.76,1537.44944,1601134376.48,-0.284,13.93
1601134386.76,1537.44034,1601134386.31,-0.454,13.31
1601134396.76,1537.43281,1601134397.24,0.476,12.48
1601134406.76,1537.42506,1601134407.07,0.306,11.81
1601134416.76,1537.41749,1601134416.9,0.136,11.23
1601134426.76,1537.40967,1601134426.73,-0.034,10.65
1601134436.76,1537.40372,1601134436.56,-0.204,10.18
1601134446.76,1537.39778,1601134446.38,-0.384,9.76
1601134456.76,1537.39318,1601134457.29,0.526,9.38
1601134466.76,1537.3903,1601134467.11,0.346,9.23
1601134476.76,1537.38762,1601134476.93,0.166,8.98
1601134486.76,1537.38673,1601134486.75,-0.014,8.85
1601134496.76,1537.38452,1601134496.57,-0.194,8.56
1601134506.76,1537.38264,1601134506.4,-0.364,8.24
1601134516.76,1537.38104,1601134516.22,-0.544,7.97
1601134526.76,1537.37897,1601134527.13,0.366,7.71
1601134536.76,1537.37792,1601134536.95,0.186,7.56
1601134546.76,1537.37655,1601134546.77,0.006,7.41
1601134556.76,1537.37565,1601134556.59,-0.174,7.29
1601134566.76,1537.37612,1601134566.41,-0.354,7.24
1601134576.76,1537.37535,1601134576.24,-0.524,7.17
1601134586.76,1537.37473,1601134587.15,0.386,7.04
1601134596.76,1537.37435,1601134596.97,0.206,7.03
1601134606.76,1537.37488,1601134606.79,0.026,6.98
1601134616.76,1537.37448,1601134616.61,-0.154,6.94
1601134626.76,1537.37384,1601134626.43,-0.334,6.81
1601134636.76,1537.37348,1601134636.25,-0.514,6.87
1601134646.76,1537.37454,1601134647.17,0.406,6.82
1601134656.76,1537.374,1601134656.99,0.226,6.87
1601134666.76,1537.37392,1601134666.81,0.046,6.77
1601134676.76,1537.37295,1601134676.63,-0.134,6.77
1601134686.76,1537.37351,1601134686.45,-0.314,6.89
1601134696.76,1537.37354,1601134696.27,-0.494,6.88
1601134706.76,1537.37328,1601134707.18,0.416,6.92
1601134716.76,1537.37283,1601134717.0,0.236,6.93
1601134726.76,1537.37172,1601134726.82,0.056,6.93
1601134736.76,1537.37197,1601134736.65,-0.114,6.95
1601134746.76,1537.37208,1601134746.47,-0.294,6.92
1601134756.76,1537.37081,1601134756.29,-0.474,6.86
1601134766.76,1537.36981,1601134767.2,0.436,6.82
1601134776.76,1537.37047,1601134777.02,0.256,6.84
1601134786.76,1537.37114,1601134786.84,0.076,6.67
1601134796.76,1537.36938,1601134796.66,-0.104,6.71
1601134806.76,1537.36914,1601134806.48,-0.284,6.68
1601134816.76,1537.3702,1601134816.3,-0.464,6.67
1601134826.76,1537.36948,1601134827.22,0.456,6.63
1601134836.76,1537.36915,1601134837.04,0.276,6.58
1601134846.76,1537.37009,1601134846.86,0.096,6.58
1601134856.76,1537.3697,1601134856.68,-0.084,6.61
1601134866.76,1537.36977,1601134866.5,-0.264,6.56
1601134876.76,1537.3691,1601134876.32,-0.444,6.6
1601134886.76,1537.37084,1601134887.23,0.466,6.55
1601134896.76,1537.37076,1601134897.06,0.296,6.58
1601134906.76,1537.37051,1601134906.87,0.106,6.52
1601134916.76,1537.37026,1601134916.69,-0.074,6.38
1601134926.76,1537.36925,1601134926.52,-0.244,6.4
1601134936.76,1537.36853,1601134936.34,-0.424,6.28
1601134946.76,1537.3691,1601134947.25,0.486,6.28
1601134956.76,1537.36839,1601134957.07,0.306,6.22
1601134966.76,1537.36868,1601134966.89,0.126,6.14
1601134976.76,1537.3676,1601134976.72,-0.044,6.15
1601134986.76,1537.3679,1601134986.54,-0.224,6.07
1601134996.76,1537.3686,1601134996.36,-0.404,6.2
1601135006.76,1537.36615,1601135007.27,0.506,6.21
1601135016.76,1537.36803,1601135017.09,0.326,6.22
1601135026.76,1537.36699,1601135026.91,0.146,6.21
1601135036.76,1537.36769,1601135036.73,-0.034,6.21
1601135046.76,1537.36681,1601135046.56,-0.204,6.18
1601135056.76,1537.3675,1601135056.38,-0.384,6.13
1601135066.76,1537.36591,1601135067.29,0.526,6.07
1601135076.76,1537.36674,1601135077.11,0.346,6.01
1601135086.76,1537.36586,1601135086.93,0.166,5.94
1601135096.76,1537.36601,1601135096.75,-0.014,5.92
1601135106.76,1537.36579,1601135106.58,-0.184,5.85
1601135116.76,1537.36628,1601135116.4,-0.364,5.82
1601135126.76,1537.36509,1601135126.22,-0.544,5.81
1601135136.76,1537.3656,1601135137.13,0.366,5.84
1601135146.76,1537.36564,1601135146.95,0.186,5.89
