UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601135966.76,1537.35477,1601135966.58,-0.184,4.61
1601135976.76,1537.35574,1601135976.4,-0.364,4.66
1601135986.76,1537.35487,1601135986.22,-0.544,4.6
1601135996.76,1537.35504,1601135997.13,0.366,4.58
1601136006.76,1537.35426,1601136006.96,0.196,4.63
1601136016.76,1537.35337,1601136016.78,0.016,4.6
1601136026.76,1537.35488,1601136026.61,-0.154,4.61
1601136036.76,1537.35444,1601136036.43,-0.334,4.61
1601136046.76,1537.35507,1601136046.25,-0.514,4.61
1601136056.76,1537.35435,1601136057.16,0.396,4.62
1601136066.76,1537.35472,1601136066.99,0.226,4.6
1601136076.76,1537.35436,1601136076.81,0.046,4.63
1601136086.76,1537.35496,1601136086.63,-0.134,4.59
1601136096.76,1537.35755,1601136096.45,-0.314,5.08
1601136106.76,1537.36896,1601136106.27,-0.494,6.58
1601136116.76,1537.38005,1601136117.18,0.416,7.72
1601136126.76,1537.3867,1601136127.01,0.246,7.94
1601136136.76,1537.39039,1601136136.82,0.056,8.05
1601136146.76,1537.39251,1601136146.65,-0.114,8.19
1601136156.76,1537.39546,1601136156.47,-0.294,8.41
1601136166.76,1537.39729,1601136166.29,-0.474,8.51
1601136176.76,1537.39824,1601136177.21,0.446,8.62
1601136186.76,1537.40098,1601136187.03,0.266,8.7
1601136196.76,1537.40136,1601136196.85,0.086,8.76
1601136206.76,1537.40184,1601136206.67,-0.094,8.86
1601136216.76,1537.403,1601136216.49,-0.274,8.93
1601136226.76,1537.40364,1601136226.32,-0.444,9.01
1601136236.76,1537.40521,1601136237.23,0.466,9.04
1601136246.76,1537.40592,1601136247.04,0.276,9.09
1601136256.76,1537.40599,1601136256.87,0.106,9.2
1601136266.76,1537.40716,1601136266.69,-0.074,9.2
1601136276.76,1537.4074,1601136276.51,-0.254,9.25
1601136286.76,1537.40834,1601136286.33,-0.434,9.29
1601136296.76,1537.40877,1601136297.25,0.486,9.32
