UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601134196.76,1542.49763,1601134196.35,-0.414,19.0
1601134206.76,1542.49793,1601134207.28,0.516,18.95
1601134216.76,1542.49721,1601134217.11,0.346,18.88
1601134226.76,1542.49679,1601134226.95,0.186,18.88
1601134236.76,1542.49653,1601134236.78,0.016,18.82
1601134246.76,1542.49662,1601134246.62,-0.144,18.77
1601134256.76,1542.49668,1601134256.45,-0.314,18.77
1601134266.76,1542.49481,1601134266.29,-0.474,18.72
1601134276.76,1542.49413,1601134277.21,0.446,18.67
1601134286.76,1542.49555,1601134287.05,0.286,18.64
1601134296.76,1542.49378,1601134296.88,0.116,18.53
1601134306.76,1542.4806,1601134306.72,-0.044,18.09
1601134316.76,1542.46849,1601134316.55,-0.214,17.38
1601134326.76,1542.45739,1601134326.39,-0.374,16.71
1601134336.76,1542.44896,1601134336.22,-0.544,15.99
1601134346.76,1542.44051,1601134347.15,0.386,15.29
1601134356.76,1542.43317,1601134356.98,0.216,14.74
1601134366.76,1542.42533,1601134366.82,0.056,13.99
1601134376.76,1542.41453,1601134376.66,-0.104,13.4
1601134386.76,1542.40541,1601134386.49,-0.274,12.8
1601134396.76,1542.39703,1601134396.32,-0.444,12.14
1601134406.76,1542.38977,1601134407.25,0.486,11.35
1601134416.76,1542.38278,1601134417.08,0.316,10.9
1601134426.76,1542.37628,1601134426.91,0.146,10.24
1601134436.76,1542.3723,1601134436.73,-0.034,9.68
1601134446.76,1542.37052,1601134446.55,-0.214,9.36
1601134456.76,1542.36843,1601134456.38,-0.384,8.99
1601134466.76,1542.36901,1601134467.29,0.526,8.78
1601134476.76,1542.36863,1601134477.11,0.346,8.67
1601134486.76,1542.3674,1601134486.93,0.166,8.52
1601134496.76,1542.36847,1601134496.75,-0.014,8.3
1601134506.76,1542.36649,1601134506.57,-0.194,7.9
1601134516.76,1542.36778,1601134516.4,-0.364,7.76
1601134526.76,1542.36524,1601134526.22,-0.544,7.5
1601134536.76,1542.36552,1601134537.13,0.366,7.33
1601134546.76,1542.366,1601134546.95,0.186,7.3
1601134556.76,1542.36451,1601134556.77,0.006,7.15
1601134566.76,1542.36467,1601134566.59,-0.174,7.11
1601134576.76,1542.3636,1601134576.42,-0.344,7.09
1601134586.76,1542.36437,1601134586.23,-0.534,6.98
1601134596.76,1542.36401,1601134597.15,0.386,6.95
1601134606.76,1542.36313,1601134606.97,0.206,6.88
1601134616.76,1542.36335,1601134616.79,0.026,6.86
1601134626.76,1542.36315,1601134626.61,-0.154,6.76
1601134636.76,1542.36385,1601134636.43,-0.334,6.78
1601134646.76,1542.36314,1601134646.25,-0.514,6.76
1601134656.76,1542.36437,1601134657.17,0.406,6.78
1601134666.76,1542.3623,1601134666.99,0.226,6.71
1601134676.76,1542.36245,1601134676.81,0.046,6.72
1601134686.76,1542.36181,1601134686.63,-0.134,6.83
1601134696.76,1542.36172,1601134696.45,-0.314,6.87
1601134706.76,1542.36169,1601134706.27,-0.494,6.89
1601134716.76,1542.36186,1601134717.18,0.416,6.85
1601134726.76,1542.36081,1601134727.0,0.236,6.81
1601134736.76,1542.36115,1601134736.82,0.056,6.89
1601134746.76,1542.3599,1601134746.65,-0.114,6.83
1601134756.76,1542.36051,1601134756.47,-0.294,6.77
1601134766.76,1542.35976,1601134766.29,-0.474,6.7
1601134776.76,1542.35919,1601134777.2,0.436,6.7
1601134786.76,1542.35826,1601134787.02,0.256,6.59
1601134796.76,1542.35874,1601134796.84,0.076,6.58
1601134806.76,1542.35835,1601134806.66,-0.104,6.57
1601134816.76,1542.35841,1601134816.48,-0.284,6.58
1601134826.76,1542.3585,1601134826.3,-0.464,6.52
1601134836.76,1542.35792,1601134837.22,0.456,6.5
1601134846.76,1542.3584,1601134847.04,0.276,6.5
1601134856.76,1542.35826,1601134856.86,0.096,6.5
1601134866.76,1542.35947,1601134866.68,-0.084,6.49
1601134876.76,1542.36023,1601134876.5,-0.264,6.52
1601134886.76,1542.36097,1601134886.32,-0.444,6.53
1601134896.76,1542.35959,1601134897.23,0.466,6.52
1601134906.76,1542.35921,1601134907.05,0.286,6.42
1601134916.76,1542.35983,1601134916.87,0.106,6.31
1601134926.76,1542.3592,1601134926.7,-0.064,6.28
1601134936.76,1542.35944,1601134936.52,-0.244,6.26
1601134946.76,1542.35798,1601134946.34,-0.424,6.16
1601134956.76,1542.35737,1601134957.25,0.486,6.13
1601134966.76,1542.35778,1601134967.07,0.306,6.09
1601134976.76,1542.35754,1601134976.9,0.136,6.06
1601134986.76,1542.35708,1601134986.72,-0.044,6.01
1601134996.76,1542.35666,1601134996.54,-0.224,6.07
1601135006.76,1542.35711,1601135006.36,-0.404,6.12
1601135016.76,1542.3569,1601135017.27,0.506,6.13
1601135026.76,1542.35609,1601135027.09,0.326,6.22
1601135036.76,1542.35635,1601135036.91,0.146,6.12
1601135046.76,1542.35641,1601135046.74,-0.024,6.07
1601135056.76,1542.35561,1601135056.56,-0.204,6.07
1601135066.76,1542.35574,1601135066.38,-0.384,6.04
1601135076.76,1542.3549,1601135077.29,0.526,5.95
1601135086.76,1542.3551,1601135087.11,0.346,5.91
1601135096.76,1542.35454,1601135096.93,0.166,5.82
1601135106.76,1542.35535,1601135106.75,-0.014,5.82
1601135116.76,1542.35506,1601135116.58,-0.184,5.77
1601135126.76,1542.35586,1601135126.4,-0.364,5.76
1601135136.76,1542.35486,1601135136.22,-0.544,5.83
1601135146.76,1542.35554,1601135147.13,0.366,5.85
