UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601358313.64,1547.60356,1601358313.42,-0.216,18.06
1601358323.64,1547.60264,1601358323.26,-0.376,18.02
1601358333.64,1547.60244,1601358333.12,-0.516,17.97
1601358343.64,1547.60166,1601358344.06,0.424,17.92
1601358353.64,1547.60042,1601358353.91,0.274,17.78
1601358363.64,1547.59942,1601358363.76,0.124,17.73
1601358373.64,1547.60001,1601358373.62,-0.016,17.67
1601358383.64,1547.59845,1601358383.47,-0.166,17.59
1601358393.64,1547.59843,1601358393.32,-0.316,17.58
1601358403.64,1547.59753,1601358403.17,-0.466,17.54
1601358413.64,1547.5972,1601358414.12,0.484,17.46
1601358423.64,1547.5949,1601358423.97,0.334,17.03
1601358433.64,1547.58555,1601358433.82,0.184,16.12
1601358443.64,1547.5778,1601358443.67,0.034,15.37
1601358453.64,1547.57041,1601358453.53,-0.106,14.72
1601358463.64,1547.56251,1601358463.38,-0.256,14.06
1601358473.64,1547.55578,1601358473.23,-0.406,13.4
1601358483.64,1547.54778,1601358484.18,0.544,12.68
1601358493.64,1547.54056,1601358494.03,0.394,11.96
1601358503.64,1547.53317,1601358503.88,0.244,11.24
1601358513.64,1547.52698,1601358513.74,0.104,10.71
1601358523.64,1547.51982,1601358523.58,-0.056,10.0
1601358533.64,1547.51309,1601358533.43,-0.206,9.59
1601358543.64,1547.50826,1601358543.27,-0.366,9.08
1601358553.64,1547.50294,1601358553.11,-0.526,8.78
1601358563.64,1547.49924,1601358564.04,0.404,8.34
1601358573.64,1547.4966,1601358573.88,0.244,8.13
1601358583.64,1547.49583,1601358583.72,0.084,7.79
1601358593.64,1547.49413,1601358593.56,-0.076,7.89
1601358603.64,1547.4902,1601358603.4,-0.236,7.74
1601358613.64,1547.48975,1601358613.24,-0.396,7.63
1601358623.64,1547.48745,1601358624.17,0.534,7.45
1601358633.64,1547.48426,1601358634.02,0.384,7.26
1601358643.64,1547.48399,1601358643.85,0.214,7.27
1601358653.64,1547.48257,1601358653.7,0.064,7.05
1601358663.64,1547.48071,1601358663.54,-0.096,6.99
1601358673.64,1547.47939,1601358673.37,-0.266,6.92
1601358683.64,1547.48063,1601358683.21,-0.426,6.83
1601358693.64,1547.47979,1601358694.15,0.514,6.83
1601358703.64,1547.47869,1601358703.99,0.354,6.72
1601358713.64,1547.47831,1601358713.83,0.194,6.65
1601358723.64,1547.47727,1601358723.67,0.034,6.63
1601358733.64,1547.47634,1601358733.51,-0.126,6.67
1601358743.64,1547.47609,1601358743.35,-0.286,6.58
1601358753.64,1547.47557,1601358753.19,-0.446,6.62
1601358763.64,1547.47652,1601358764.12,0.484,6.5
1601358773.64,1547.47568,1601358773.96,0.324,6.48
1601358783.64,1547.47405,1601358783.8,0.164,6.49
1601358793.64,1547.47454,1601358793.64,0.004,6.42
1601358803.64,1547.47457,1601358803.48,-0.156,6.33
1601358813.64,1547.4756,1601358813.32,-0.316,6.38
1601358823.64,1547.47473,1601358823.16,-0.476,6.44
1601358833.64,1547.47348,1601358834.1,0.464,6.35
1601358843.64,1547.47362,1601358843.94,0.304,6.26
1601358853.64,1547.47245,1601358853.77,0.134,6.26
1601358863.64,1547.4721,1601358863.62,-0.016,6.18
1601358873.64,1547.47283,1601358873.45,-0.186,6.08
1601358883.64,1547.47204,1601358883.29,-0.346,6.1
1601358893.64,1547.47233,1601358893.13,-0.506,6.09
1601358903.64,1547.4714,1601358904.07,0.434,6.13
1601358913.64,1547.47106,1601358913.91,0.274,6.06
1601358923.64,1547.47183,1601358923.75,0.114,6.05
1601358933.64,1547.47114,1601358933.59,-0.046,5.98
1601358943.64,1547.4698,1601358943.43,-0.206,5.98
1601358953.64,1547.46946,1601358953.27,-0.366,5.93
1601358963.64,1547.46987,1601358963.11,-0.526,5.96
1601358973.64,1547.47038,1601358974.04,0.404,5.95
1601358983.64,1547.46932,1601358983.89,0.254,5.92
1601358993.64,1547.4688,1601358993.73,0.094,5.87
1601359003.64,1547.46787,1601359003.57,-0.066,5.84
1601359013.64,1547.46763,1601359013.41,-0.226,5.88
1601359023.64,1547.46819,1601359023.25,-0.386,5.82
1601359033.64,1547.46869,1601359034.18,0.544,5.77
1601359043.64,1547.46819,1601359044.02,0.384,5.7
1601359053.64,1547.46842,1601359053.86,0.224,5.78
1601359063.64,1547.46707,1601359063.7,0.064,5.71
1601359073.64,1547.46661,1601359073.54,-0.096,5.65
1601359083.64,1547.4668,1601359083.38,-0.256,5.7
1601359093.64,1547.46748,1601359093.23,-0.406,5.71
1601359103.64,1547.46868,1601359104.16,0.524,5.67
1601359113.64,1547.4658,1601359114.0,0.364,5.67
1601359123.64,1547.46546,1601359123.84,0.204,5.62
1601359133.64,1547.46626,1601359133.68,0.044,5.65
1601359143.64,1547.46634,1601359143.52,-0.116,5.58
1601359153.64,1547.465,1601359153.36,-0.276,5.55
1601359163.64,1547.46642,1601359163.2,-0.436,5.54
1601359173.64,1547.46459,1601359174.14,0.504,5.48
1601359183.64,1547.46388,1601359183.98,0.344,5.47
1601359193.64,1547.46495,1601359193.82,0.184,5.42
1601359203.64,1547.4642,1601359203.66,0.024,5.37
1601359213.64,1547.46383,1601359213.5,-0.136,5.35
1601359223.64,1547.4635,1601359223.34,-0.296,5.37
1601359233.64,1547.46425,1601359233.19,-0.446,5.35
1601359243.64,1547.46457,1601359244.12,0.484,5.31
1601359253.64,1547.46378,1601359253.96,0.324,5.35
1601359263.64,1547.46253,1601359263.8,0.164,5.26
1601359273.64,1547.46268,1601359273.64,0.004,5.31
1601359283.64,1547.4631,1601359283.48,-0.156,5.27
