UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601358313.64,1557.40032,1601358313.79,0.154,18.11
1601358323.64,1557.40109,1601358323.64,0.004,17.95
1601358333.64,1557.39737,1601358333.49,-0.146,17.83
1601358343.64,1557.39592,1601358343.34,-0.296,17.72
1601358353.64,1557.39593,1601358353.2,-0.436,17.6
1601358363.64,1557.39486,1601358364.14,0.504,17.49
1601358373.64,1557.39374,1601358373.99,0.354,17.47
1601358383.64,1557.39333,1601358383.84,0.204,17.41
1601358393.64,1557.39206,1601358393.7,0.064,17.37
1601358403.64,1557.39159,1601358403.55,-0.086,17.35
1601358413.64,1557.39196,1601358413.41,-0.226,17.29
1601358423.64,1557.3885,1601358423.25,-0.386,17.02
1601358433.64,1557.37987,1601358433.1,-0.536,16.41
1601358443.64,1557.37183,1601358444.06,0.424,15.61
1601358453.64,1557.36421,1601358453.91,0.274,14.85
1601358463.64,1557.35626,1601358463.76,0.124,14.25
1601358473.64,1557.34868,1601358473.61,-0.026,13.66
1601358483.64,1557.34156,1601358483.46,-0.176,12.87
1601358493.64,1557.33498,1601358493.32,-0.316,12.26
1601358503.64,1557.32595,1601358503.16,-0.476,11.57
1601358513.64,1557.31903,1601358514.11,0.474,10.81
1601358523.64,1557.31108,1601358523.96,0.324,10.02
1601358533.64,1557.30475,1601358533.8,0.164,9.55
1601358543.64,1557.29858,1601358543.65,0.014,9.09
1601358553.64,1557.2944,1601358553.49,-0.146,8.69
1601358563.64,1557.28999,1601358563.32,-0.316,8.33
1601358573.64,1557.28917,1601358573.16,-0.476,8.08
1601358583.64,1557.28869,1601358584.1,0.464,7.9
1601358593.64,1557.2878,1601358593.94,0.304,7.81
1601358603.64,1557.28715,1601358603.78,0.144,7.73
1601358613.64,1557.285,1601358613.62,-0.016,7.61
1601358623.64,1557.28319,1601358623.46,-0.176,7.48
1601358633.64,1557.28191,1601358633.3,-0.336,7.4
1601358643.64,1557.27964,1601358643.14,-0.496,7.21
1601358653.64,1557.27758,1601358654.07,0.434,7.09
1601358663.64,1557.27722,1601358663.91,0.274,7.03
1601358673.64,1557.27734,1601358673.75,0.114,6.97
1601358683.64,1557.27589,1601358683.59,-0.046,6.94
1601358693.64,1557.27591,1601358693.43,-0.206,6.87
1601358703.64,1557.2756,1601358703.27,-0.366,6.83
1601358713.64,1557.27433,1601358713.11,-0.526,6.78
1601358723.64,1557.27221,1601358724.04,0.404,6.68
1601358733.64,1557.27261,1601358733.89,0.254,6.67
1601358743.64,1557.27112,1601358743.72,0.084,6.62
