UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601358313.64,1545.20492,1601358313.26,-0.376,17.04
1601358323.64,1545.20355,1601358323.1,-0.536,16.9
1601358333.64,1545.2021,1601358334.04,0.404,16.78
1601358343.64,1545.20052,1601358343.9,0.264,16.75
1601358353.64,1545.20059,1601358353.76,0.124,16.67
1601358363.64,1545.20016,1601358363.6,-0.036,16.6
1601358373.64,1545.20016,1601358373.45,-0.186,16.57
1601358383.64,1545.19883,1601358383.31,-0.326,16.47
1601358393.64,1545.19838,1601358393.15,-0.486,16.49
1601358403.64,1545.19839,1601358404.1,0.464,16.43
1601358413.64,1545.19789,1601358413.95,0.314,16.39
1601358423.64,1545.19683,1601358423.81,0.174,16.09
1601358433.64,1545.19438,1601358433.65,0.014,15.4
1601358443.64,1545.18542,1601358443.51,-0.126,14.7
1601358453.64,1545.17811,1601358453.36,-0.276,14.02
1601358463.64,1545.17197,1601358463.21,-0.426,13.42
1601358473.64,1545.16565,1601358474.17,0.534,12.71
1601358483.64,1545.15867,1601358484.01,0.374,12.01
1601358493.64,1545.15134,1601358493.87,0.234,11.34
1601358503.64,1545.1434,1601358503.72,0.084,10.58
1601358513.64,1545.13581,1601358513.57,-0.066,10.01
1601358523.64,1545.12923,1601358523.42,-0.216,9.33
1601358533.64,1545.12322,1601358533.26,-0.376,8.79
1601358543.64,1545.11671,1601358543.1,-0.536,8.33
1601358553.64,1545.11158,1601358554.03,0.394,7.95
1601358563.64,1545.1073,1601358563.88,0.244,7.65
1601358573.64,1545.10476,1601358573.72,0.084,7.43
1601358583.64,1545.10359,1601358583.56,-0.076,7.38
1601358593.64,1545.10264,1601358593.39,-0.246,7.41
1601358603.64,1545.10115,1601358603.24,-0.396,7.29
1601358613.64,1545.1012,1601358614.17,0.534,7.21
1601358623.64,1545.09817,1601358624.01,0.374,7.13
1601358633.64,1545.09757,1601358633.85,0.214,6.99
1601358643.64,1545.09571,1601358643.69,0.054,6.9
1601358653.64,1545.0949,1601358653.53,-0.106,6.85
1601358663.64,1545.09505,1601358663.37,-0.266,6.78
1601358673.64,1545.09522,1601358673.21,-0.426,6.77
1601358683.64,1545.09398,1601358684.15,0.514,6.77
1601358693.64,1545.09477,1601358693.99,0.354,6.77
1601358703.64,1545.09373,1601358703.82,0.184,6.67
1601358713.64,1545.09315,1601358713.66,0.024,6.65
1601358723.64,1545.09229,1601358723.51,-0.126,6.6
1601358733.64,1545.09108,1601358733.34,-0.296,6.57
1601358743.64,1545.09129,1601358743.19,-0.446,6.58
1601358753.64,1545.09081,1601358754.12,0.484,6.51
1601358763.64,1545.0917,1601358763.95,0.314,6.5
1601358773.64,1545.08988,1601358773.8,0.164,6.39
1601358783.64,1545.08971,1601358783.64,0.004,6.34
1601358793.64,1545.08926,1601358793.48,-0.156,6.29
1601358803.64,1545.0891,1601358803.32,-0.316,6.26
1601358813.64,1545.08838,1601358813.16,-0.476,6.3
1601358823.64,1545.08836,1601358824.09,0.454,6.2
1601358833.64,1545.08859,1601358833.93,0.294,6.19
1601358843.64,1545.08671,1601358843.77,0.134,6.14
1601358853.64,1545.08773,1601358853.61,-0.026,6.09
1601358863.64,1545.08832,1601358863.46,-0.176,6.04
1601358873.64,1545.08523,1601358873.29,-0.346,6.02
1601358883.64,1545.08441,1601358883.14,-0.496,5.98
1601358893.64,1545.08461,1601358894.06,0.424,5.95
1601358903.64,1545.08429,1601358903.9,0.264,5.96
1601358913.64,1545.08527,1601358913.75,0.114,5.97
1601358923.64,1545.08515,1601358923.58,-0.056,5.9
1601358933.64,1545.08355,1601358933.43,-0.206,5.81
1601358943.64,1545.08455,1601358943.26,-0.376,5.84
1601358953.64,1545.08353,1601358953.1,-0.536,5.82
1601358963.64,1545.08223,1601358964.04,0.404,5.82
1601358973.64,1545.08297,1601358973.88,0.244,5.81
1601358983.64,1545.08136,1601358983.72,0.084,5.8
1601358993.64,1545.08228,1601358993.56,-0.076,5.77
1601359003.64,1545.08195,1601359003.4,-0.236,5.78
1601359013.64,1545.08242,1601359013.24,-0.396,5.83
1601359023.64,1545.08184,1601359024.17,0.534,5.76
1601359033.64,1545.08124,1601359034.01,0.374,5.72
1601359043.64,1545.08204,1601359043.86,0.224,5.72
1601359053.64,1545.08165,1601359053.7,0.064,5.73
1601359063.64,1545.08181,1601359063.54,-0.096,5.72
1601359073.64,1545.08269,1601359073.38,-0.256,5.72
1601359083.64,1545.08299,1601359083.22,-0.416,5.76
1601359093.64,1545.0826,1601359094.15,0.514,5.71
1601359103.64,1545.08313,1601359103.99,0.354,5.67
1601359113.64,1545.08281,1601359113.84,0.204,5.62
1601359123.64,1545.08202,1601359123.68,0.044,5.62
1601359133.64,1545.08136,1601359133.51,-0.126,5.58
1601359143.64,1545.0824,1601359143.36,-0.276,5.54
1601359153.64,1545.08051,1601359153.2,-0.436,5.52
1601359163.64,1545.07986,1601359164.13,0.494,5.47
1601359173.64,1545.07978,1601359173.97,0.334,5.45
1601359183.64,1545.07944,1601359183.81,0.174,5.45
1601359193.64,1545.0791,1601359193.66,0.024,5.42
1601359203.64,1545.07848,1601359203.5,-0.136,5.38
1601359213.64,1545.07786,1601359213.33,-0.306,5.36
1601359223.64,1545.07831,1601359223.18,-0.456,5.33
1601359233.64,1545.0803,1601359234.11,0.474,5.33
