UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601358313.64,1530.24269,1601358313.8,0.164,17.91
1601358323.64,1530.24098,1601358323.65,0.014,17.77
1601358333.64,1530.24016,1601358333.5,-0.136,17.69
1601358343.64,1530.23911,1601358343.35,-0.286,17.64
1601358353.64,1530.23863,1601358353.2,-0.436,17.56
1601358363.64,1530.23776,1601358364.15,0.514,17.49
1601358373.64,1530.2376,1601358374.0,0.364,17.43
1601358383.64,1530.23663,1601358383.85,0.214,17.39
1601358393.64,1530.23655,1601358393.7,0.064,17.35
1601358403.64,1530.23572,1601358403.56,-0.076,17.28
1601358413.64,1530.23558,1601358413.42,-0.216,17.24
1601358423.64,1530.23305,1601358423.26,-0.376,16.87
1601358433.64,1530.22559,1601358433.11,-0.526,16.08
1601358443.64,1530.21765,1601358444.07,0.434,15.12
1601358453.64,1530.20923,1601358453.92,0.284,14.19
1601358463.64,1530.20149,1601358463.77,0.134,13.57
1601358473.64,1530.19348,1601358473.62,-0.016,12.93
1601358483.64,1530.18691,1601358483.47,-0.166,12.25
1601358493.64,1530.17929,1601358493.32,-0.316,11.55
1601358503.64,1530.17163,1601358503.17,-0.466,10.83
1601358513.64,1530.16338,1601358514.12,0.484,10.04
1601358523.64,1530.1558,1601358523.97,0.334,9.39
1601358533.64,1530.14821,1601358533.81,0.174,8.69
1601358543.64,1530.14278,1601358543.66,0.024,8.37
1601358553.64,1530.13825,1601358553.5,-0.136,7.95
1601358563.64,1530.13384,1601358563.33,-0.306,7.57
1601358573.64,1530.13053,1601358573.17,-0.466,7.3
1601358583.64,1530.12727,1601358584.1,0.464,7.17
1601358593.64,1530.12636,1601358593.95,0.314,7.12
1601358603.64,1530.12417,1601358603.78,0.144,7.07
1601358613.64,1530.12206,1601358613.62,-0.016,6.96
1601358623.64,1530.12079,1601358623.46,-0.176,6.8
1601358633.64,1530.11914,1601358633.31,-0.326,6.73
1601358643.64,1530.11838,1601358643.15,-0.486,6.6
1601358653.64,1530.11732,1601358654.08,0.444,6.49
1601358663.64,1530.11696,1601358663.92,0.284,6.46
1601358673.64,1530.11634,1601358673.76,0.124,6.44
1601358683.64,1530.11555,1601358683.6,-0.036,6.44
1601358693.64,1530.11543,1601358693.44,-0.196,6.39
1601358703.64,1530.1158,1601358703.28,-0.356,6.36
1601358713.64,1530.11444,1601358713.12,-0.516,6.28
1601358723.64,1530.11333,1601358724.05,0.414,6.23
1601358733.64,1530.11321,1601358733.9,0.264,6.26
1601358743.64,1530.11349,1601358743.73,0.094,6.18
1601358753.64,1530.11258,1601358753.57,-0.066,6.16
1601358763.64,1530.1125,1601358763.42,-0.216,6.15
1601358773.64,1530.11283,1601358773.26,-0.376,6.08
1601358783.64,1530.11198,1601358784.18,0.544,6.0
1601358793.64,1530.11204,1601358794.02,0.384,6.0
1601358803.64,1530.11127,1601358803.87,0.234,5.94
1601358813.64,1530.11073,1601358813.71,0.074,5.94
1601358823.64,1530.11053,1601358823.54,-0.096,5.9
1601358833.64,1530.1101,1601358833.38,-0.256,5.84
1601358843.64,1530.10976,1601358843.22,-0.416,5.8
1601358853.64,1530.10991,1601358854.16,0.524,5.79
1601358863.64,1530.10996,1601358864.0,0.364,5.71
1601358873.64,1530.10927,1601358873.84,0.204,5.7
1601358883.64,1530.10841,1601358883.68,0.044,5.66
1601358893.64,1530.10776,1601358893.52,-0.116,5.66
1601358903.64,1530.10782,1601358903.36,-0.276,5.65
1601358913.64,1530.10858,1601358913.2,-0.436,5.61
1601358923.64,1530.10681,1601358924.14,0.504,5.64
1601358933.64,1530.10732,1601358933.97,0.334,5.54
1601358943.64,1530.10695,1601358943.82,0.184,5.52
1601358953.64,1530.1062,1601358953.65,0.014,5.52
1601358963.64,1530.10629,1601358963.49,-0.146,5.52
1601358973.64,1530.10657,1601358973.33,-0.306,5.5
1601358983.64,1530.10635,1601358983.18,-0.456,5.52
1601358993.64,1530.10644,1601358994.11,0.474,5.47
1601359003.64,1530.1046,1601359003.95,0.314,5.5
1601359013.64,1530.10576,1601359013.79,0.154,5.49
1601359023.64,1530.1053,1601359023.63,-0.006,5.44
1601359033.64,1530.10484,1601359033.47,-0.166,5.41
1601359043.64,1530.10563,1601359043.31,-0.326,5.39
1601359053.64,1530.1055,1601359053.15,-0.486,5.45
1601359063.64,1530.1052,1601359064.09,0.454,5.37
1601359073.64,1530.10507,1601359073.93,0.294,5.42
1601359083.64,1530.10585,1601359083.77,0.134,5.44
1601359093.64,1530.10506,1601359093.61,-0.026,5.4
1601359103.64,1530.1061,1601359103.46,-0.176,5.38
1601359113.64,1530.10572,1601359113.29,-0.346,5.38
1601359123.64,1530.10575,1601359123.13,-0.506,5.34
1601359133.64,1530.10516,1601359134.07,0.434,5.34
1601359143.64,1530.10469,1601359143.91,0.274,5.27
1601359153.64,1530.10464,1601359153.75,0.114,5.23
1601359163.64,1530.10333,1601359163.59,-0.046,5.23
1601359173.64,1530.10425,1601359173.43,-0.206,5.22
1601359183.64,1530.10304,1601359183.27,-0.366,5.2
1601359193.64,1530.10193,1601359193.11,-0.526,5.16
1601359203.64,1530.10218,1601359204.04,0.404,5.13
1601359213.64,1530.10188,1601359213.89,0.254,5.1
1601359223.64,1530.10208,1601359223.73,0.094,5.06
1601359233.64,1530.10254,1601359233.58,-0.056,5.06
1601359243.64,1530.10229,1601359243.41,-0.226,5.07
1601359253.64,1530.10226,1601359253.25,-0.386,5.08
1601359263.64,1530.10236,1601359263.09,-0.546,5.04
1601359273.64,1530.10232,1601359274.03,0.394,5.02
1601359283.64,1530.10173,1601359283.86,0.224,4.96
1601359293.64,1530.10139,1601359293.71,0.074,4.93
1601359303.64,1530.10073,1601359303.54,-0.096,4.88
1601359313.64,1530.09986,1601359313.39,-0.246,4.87
1601359323.64,1530.09825,1601359323.23,-0.406,4.79
1601359333.64,1530.09939,1601359334.17,0.534,4.81
1601359343.64,1530.0986,1601359344.0,0.364,4.81
1601359353.64,1530.09879,1601359353.84,0.204,4.77
1601359363.64,1530.09772,1601359363.68,0.044,4.72
1601359373.64,1530.09857,1601359373.53,-0.106,4.69
1601359383.64,1530.09881,1601359383.37,-0.266,4.67
1601359393.64,1530.0982,1601359393.21,-0.426,4.65
1601359403.64,1530.09788,1601359404.15,0.514,4.64
1601359413.64,1530.09841,1601359413.99,0.354,4.64
1601359423.64,1530.09739,1601359423.83,0.194,4.62
1601359433.64,1530.09813,1601359433.67,0.034,4.62
1601359443.64,1530.09693,1601359443.52,-0.116,4.6
1601359453.64,1530.09783,1601359453.35,-0.286,4.63
1601359463.64,1530.09796,1601359463.19,-0.446,4.56
1601359473.64,1530.09747,1601359474.13,0.494,4.62
1601359483.64,1530.09715,1601359483.97,0.334,4.59
1601359493.64,1530.09764,1601359493.81,0.174,4.55
1601359503.64,1530.09635,1601359503.65,0.014,4.56
1601359513.64,1530.09711,1601359513.5,-0.136,4.56
1601359523.64,1530.09792,1601359523.34,-0.296,4.6
1601359533.64,1530.09665,1601359533.18,-0.456,4.59
1601359543.64,1530.09705,1601359544.12,0.484,4.57
1601359553.64,1530.09675,1601359553.95,0.314,4.55
1601359563.64,1530.09681,1601359563.79,0.154,4.54
1601359573.64,1530.09738,1601359573.64,0.004,4.54
1601359583.64,1530.09617,1601359583.48,-0.156,4.51
1601359593.64,1530.09605,1601359593.32,-0.316,4.56
1601359603.64,1530.09627,1601359603.16,-0.476,4.55
1601359613.64,1530.09583,1601359614.09,0.454,4.58
1601359623.64,1530.09622,1601359623.94,0.304,4.57
1601359633.64,1530.09651,1601359633.77,0.134,4.61
1601359643.64,1530.09695,1601359643.62,-0.016,4.57
1601359653.64,1530.09571,1601359653.46,-0.176,4.55
1601359663.64,1530.09708,1601359663.31,-0.326,4.54
1601359673.64,1530.09556,1601359673.14,-0.496,4.55
1601359683.64,1530.09553,1601359684.07,0.434,4.55
1601359693.64,1530.09654,1601359693.91,0.274,4.56
1601359703.64,1530.09705,1601359703.76,0.124,4.6
1601359713.64,1530.09656,1601359713.6,-0.036,4.57
1601359723.64,1530.09628,1601359723.44,-0.196,4.57
1601359733.64,1530.09748,1601359733.28,-0.356,4.53
1601359743.64,1530.09712,1601359743.12,-0.516,4.58
1601359753.64,1530.09788,1601359754.06,0.424,4.59
1601359763.64,1530.09742,1601359763.9,0.264,4.57
1601359773.64,1530.09683,1601359773.74,0.104,4.56
1601359783.64,1530.09676,1601359783.58,-0.056,4.58
1601359793.64,1530.09609,1601359793.43,-0.206,4.58
1601359803.64,1530.09724,1601359803.26,-0.376,4.62
1601359813.64,1530.09724,1601359813.11,-0.526,4.56
1601359823.64,1530.0975,1601359824.05,0.414,4.51
1601359833.64,1530.09769,1601359833.88,0.244,4.53
1601359843.64,1530.0972,1601359843.73,0.094,4.58
1601359853.64,1530.09757,1601359853.56,-0.076,4.55
1601359863.64,1530.09673,1601359863.4,-0.236,4.56
1601359873.64,1530.0967,1601359873.24,-0.396,4.52
1601359883.64,1530.09578,1601359884.18,0.544,4.49
1601359893.64,1530.09511,1601359894.02,0.384,4.54
1601359903.64,1530.09585,1601359903.86,0.224,4.53
1601359913.64,1530.09545,1601359913.7,0.064,4.54
1601359923.64,1530.09714,1601359923.55,-0.086,4.54
1601359933.64,1530.09593,1601359933.39,-0.246,4.53
1601359943.64,1530.09682,1601359943.23,-0.406,4.52
1601359953.64,1530.09682,1601359954.16,0.524,4.55
1601359963.64,1530.09626,1601359964.0,0.364,4.53
1601359973.64,1530.09663,1601359973.84,0.204,4.53
1601359983.64,1530.09658,1601359983.69,0.054,4.53
1601359993.64,1530.09721,1601359993.53,-0.106,4.55
1601360003.64,1530.09609,1601360003.37,-0.266,4.53
1601360013.64,1530.09605,1601360013.21,-0.426,4.51
1601360023.64,1530.09669,1601360024.14,0.504,4.56
1601360033.64,1530.09728,1601360033.98,0.344,4.54
1601360043.64,1530.09686,1601360043.83,0.194,4.54
1601360053.64,1530.09671,1601360053.67,0.034,4.54
1601360063.64,1530.09667,1601360063.51,-0.126,4.5
1601360073.64,1530.09633,1601360073.36,-0.276,4.57
1601360083.64,1530.09662,1601360083.19,-0.446,4.53
1601360093.64,1530.09611,1601360094.12,0.484,4.53
1601360103.64,1530.09619,1601360103.97,0.334,4.5
1601360113.64,1530.09513,1601360113.81,0.174,4.54
1601360123.64,1530.0963,1601360123.65,0.014,4.5
1601360133.64,1530.09695,1601360133.49,-0.146,4.48
1601360143.64,1530.09611,1601360143.33,-0.306,4.5
1601360153.64,1530.09746,1601360153.17,-0.466,4.52
1601360163.64,1530.09729,1601360164.11,0.474,4.52
1601360173.64,1530.09712,1601360173.95,0.314,4.54
1601360183.64,1530.09538,1601360183.79,0.154,4.57
1601360193.64,1530.09713,1601360193.63,-0.006,4.52
1601360203.64,1530.09604,1601360203.48,-0.156,4.51
1601360213.64,1530.09726,1601360213.32,-0.316,4.69
1601360223.64,1530.10449,1601360223.16,-0.476,5.8
1601360233.64,1530.11655,1601360234.11,0.474,7.2
1601360243.64,1530.12681,1601360243.94,0.304,7.91
1601360253.64,1530.13033,1601360253.77,0.134,7.98
1601360263.64,1530.13118,1601360263.62,-0.016,7.96
1601360273.64,1530.13244,1601360273.45,-0.186,8.1
1601360283.64,1530.1354,1601360283.3,-0.336,8.29
1601360293.64,1530.13838,1601360293.13,-0.506,8.5
1601360303.64,1530.14047,1601360304.07,0.434,8.66
1601360313.64,1530.14193,1601360313.91,0.274,8.75
1601360323.64,1530.14311,1601360323.75,0.114,8.85
1601360333.64,1530.14297,1601360333.6,-0.036,8.82
1601360343.64,1530.14374,1601360343.43,-0.206,8.86
1601360353.64,1530.14367,1601360353.28,-0.356,8.92
1601360363.64,1530.14414,1601360363.11,-0.526,8.95
1601360373.64,1530.14507,1601360374.05,0.414,9.06
1601360383.64,1530.14578,1601360383.9,0.264,9.11
