UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601247688.2,1547.49336,1601247688.72,0.518,18.12
1601247698.2,1547.49125,1601247698.57,0.368,17.98
1601247708.2,1547.49153,1601247708.43,0.228,17.97
1601247718.2,1547.4899,1601247718.28,0.078,17.92
1601247728.2,1547.48999,1601247728.13,-0.072,17.85
1601247738.2,1547.48976,1601247737.98,-0.222,17.74
1601247748.2,1547.48832,1601247747.83,-0.372,17.75
1601247758.2,1547.48882,1601247757.68,-0.522,17.72
1601247768.2,1547.48741,1601247768.63,0.428,17.71
1601247778.2,1547.48691,1601247778.48,0.278,17.59
1601247788.2,1547.48324,1601247788.33,0.128,17.3
1601247798.2,1547.47216,1601247798.18,-0.022,16.45
1601247808.2,1547.46257,1601247808.04,-0.162,15.74
1601247818.2,1547.45553,1601247817.89,-0.312,14.92
1601247828.2,1547.4461,1601247827.74,-0.462,14.25
1601247838.2,1547.43961,1601247838.68,0.478,13.51
1601247848.2,1547.43193,1601247848.53,0.328,12.88
1601247858.2,1547.4251,1601247858.39,0.188,12.17
1601247868.2,1547.41632,1601247868.24,0.038,11.37
1601247878.2,1547.41016,1601247878.09,-0.112,10.8
1601247888.2,1547.40529,1601247887.94,-0.262,10.28
1601247898.2,1547.40052,1601247897.79,-0.412,9.92
1601247908.2,1547.39622,1601247908.72,0.518,9.44
1601247918.2,1547.39,1601247918.56,0.358,8.9
1601247928.2,1547.38546,1601247928.4,0.198,8.56
1601247938.2,1547.38363,1601247938.24,0.038,8.18
1601247948.2,1547.38374,1601247948.08,-0.122,8.17
1601247958.2,1547.38321,1601247957.92,-0.282,8.19
1601247968.2,1547.38283,1601247967.76,-0.442,8.07
1601247978.2,1547.38102,1601247978.69,0.488,7.86
1601247988.2,1547.37848,1601247988.53,0.328,7.61
1601247998.2,1547.37649,1601247998.37,0.168,7.48
1601248008.2,1547.37384,1601248008.21,0.008,7.41
1601248018.2,1547.37153,1601248018.05,-0.152,7.23
1601248028.2,1547.37,1601248027.89,-0.312,6.97
1601248038.2,1547.3692,1601248037.73,-0.472,6.83
1601248048.2,1547.36766,1601248048.66,0.458,6.7
1601248058.2,1547.36626,1601248058.5,0.298,6.47
1601248068.2,1547.36547,1601248068.34,0.138,6.52
1601248078.2,1547.36463,1601248078.18,-0.022,6.38
1601248088.2,1547.36421,1601248088.02,-0.182,6.42
1601248098.2,1547.36336,1601248097.86,-0.342,6.35
1601248108.2,1547.36228,1601248107.7,-0.502,6.25
1601248118.2,1547.36134,1601248118.64,0.438,6.16
1601248128.2,1547.3614,1601248128.48,0.278,6.07
1601248138.2,1547.36053,1601248138.32,0.118,6.09
1601248148.2,1547.35994,1601248148.16,-0.042,6.1
1601248158.2,1547.36133,1601248158.0,-0.202,6.1
1601248168.2,1547.35922,1601248167.84,-0.362,5.97
1601248178.2,1547.36001,1601248177.68,-0.522,5.95
1601248188.2,1547.36061,1601248188.61,0.408,5.95
1601248198.2,1547.36087,1601248198.45,0.248,5.93
1601248208.2,1547.35985,1601248208.29,0.088,5.91
1601248218.2,1547.35921,1601248218.13,-0.072,5.89
1601248228.2,1547.36056,1601248227.97,-0.232,6.0
1601248238.2,1547.35988,1601248237.81,-0.392,5.96
1601248248.2,1547.35945,1601248248.75,0.548,5.95
1601248258.2,1547.35759,1601248258.59,0.388,5.86
1601248268.2,1547.35789,1601248268.42,0.218,5.83
1601248278.2,1547.35519,1601248278.27,0.068,5.79
1601248288.2,1547.35623,1601248288.11,-0.092,5.75
1601248298.2,1547.35677,1601248297.94,-0.262,5.71
1601248308.2,1547.35646,1601248307.78,-0.422,5.7
1601248318.2,1547.35646,1601248318.72,0.518,5.67
1601248328.2,1547.35695,1601248328.56,0.358,5.63
1601248338.2,1547.35418,1601248338.4,0.198,5.67
1601248348.2,1547.35438,1601248348.24,0.038,5.64
1601248358.2,1547.35455,1601248358.08,-0.122,5.56
1601248368.2,1547.3555,1601248367.92,-0.282,5.54
1601248378.2,1547.35644,1601248377.76,-0.442,5.61
1601248388.2,1547.35541,1601248388.69,0.488,5.51
1601248398.2,1547.35361,1601248398.53,0.328,5.46
1601248408.2,1547.35441,1601248408.37,0.168,5.53
1601248418.2,1547.35424,1601248418.21,0.008,5.41
1601248428.2,1547.35257,1601248428.05,-0.152,5.44
