UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601247688.2,1545.04407,1601247688.56,0.358,17.4
1601247698.2,1545.04168,1601247698.41,0.208,17.3
1601247708.2,1545.03995,1601247708.27,0.068,17.19
1601247718.2,1545.03899,1601247718.11,-0.092,17.05
1601247728.2,1545.03804,1601247727.96,-0.242,16.96
1601247738.2,1545.03716,1601247737.82,-0.382,16.93
1601247748.2,1545.03767,1601247747.66,-0.542,16.88
1601247758.2,1545.0362,1601247758.61,0.408,16.77
1601247768.2,1545.03564,1601247768.46,0.258,16.7
1601247778.2,1545.03496,1601247778.31,0.108,16.68
1601247788.2,1545.03464,1601247788.16,-0.042,16.57
1601247798.2,1545.02872,1601247798.02,-0.182,15.97
1601247808.2,1545.02215,1601247807.87,-0.332,15.27
1601247818.2,1545.01442,1601247817.72,-0.482,14.54
1601247828.2,1545.00707,1601247828.66,0.458,13.76
1601247838.2,1544.99937,1601247838.52,0.318,13.16
1601247848.2,1544.99204,1601247848.37,0.168,12.43
1601247858.2,1544.98445,1601247858.22,0.018,11.7
1601247868.2,1544.97632,1601247868.07,-0.132,10.99
1601247878.2,1544.96858,1601247877.93,-0.272,10.33
1601247888.2,1544.96293,1601247887.77,-0.432,9.83
1601247898.2,1544.95607,1601247898.72,0.518,9.28
1601247908.2,1544.95164,1601247908.56,0.358,8.85
1601247918.2,1544.94564,1601247918.4,0.198,8.3
1601247928.2,1544.94091,1601247928.24,0.038,7.87
1601247938.2,1544.93652,1601247938.08,-0.122,7.6
1601247948.2,1544.93545,1601247947.91,-0.292,7.46
1601247958.2,1544.93449,1601247957.76,-0.442,7.41
1601247968.2,1544.93366,1601247968.69,0.488,7.32
1601247978.2,1544.93146,1601247978.53,0.328,7.14
1601247988.2,1544.93063,1601247988.37,0.168,6.99
1601247998.2,1544.92854,1601247998.2,-0.002,6.85
1601248008.2,1544.92763,1601248008.06,-0.142,6.73
1601248018.2,1544.92615,1601248017.89,-0.312,6.61
1601248028.2,1544.92495,1601248027.72,-0.482,6.49
1601248038.2,1544.92362,1601248038.67,0.468,6.45
1601248048.2,1544.9217,1601248048.5,0.298,6.34
1601248058.2,1544.92253,1601248058.34,0.138,6.23
1601248068.2,1544.92102,1601248068.18,-0.022,6.14
1601248078.2,1544.92007,1601248078.02,-0.182,6.11
1601248088.2,1544.91982,1601248087.86,-0.342,6.05
1601248098.2,1544.91947,1601248097.7,-0.502,6.04
1601248108.2,1544.91798,1601248108.63,0.428,6.0
1601248118.2,1544.91829,1601248118.47,0.268,5.93
1601248128.2,1544.91732,1601248128.31,0.108,5.95
1601248138.2,1544.91795,1601248138.16,-0.042,5.92
1601248148.2,1544.91825,1601248147.99,-0.212,5.88
1601248158.2,1544.91797,1601248157.83,-0.372,5.9
1601248168.2,1544.91728,1601248167.67,-0.532,5.88
1601248178.2,1544.91717,1601248178.61,0.408,5.85
1601248188.2,1544.91701,1601248188.45,0.248,5.86
1601248198.2,1544.91737,1601248198.29,0.088,5.85
1601248208.2,1544.91802,1601248208.12,-0.082,5.82
1601248218.2,1544.91737,1601248217.97,-0.232,5.82
1601248228.2,1544.91672,1601248227.8,-0.402,5.8
1601248238.2,1544.91729,1601248238.74,0.538,5.84
1601248248.2,1544.91653,1601248248.58,0.378,5.8
1601248258.2,1544.91582,1601248258.42,0.218,5.74
1601248268.2,1544.91632,1601248268.26,0.058,5.73
1601248278.2,1544.91478,1601248278.1,-0.102,5.73
1601248288.2,1544.91577,1601248287.94,-0.262,5.69
1601248298.2,1544.91518,1601248297.78,-0.422,5.68
1601248308.2,1544.91523,1601248308.72,0.518,5.66
1601248318.2,1544.91548,1601248318.55,0.348,5.67
1601248328.2,1544.91545,1601248328.39,0.188,5.65
1601248338.2,1544.91434,1601248338.23,0.028,5.62
1601248348.2,1544.91563,1601248348.07,-0.132,5.58
1601248358.2,1544.91455,1601248357.91,-0.292,5.57
1601248368.2,1544.91355,1601248367.76,-0.442,5.52
1601248378.2,1544.91353,1601248378.69,0.488,5.54
1601248388.2,1544.9138,1601248388.53,0.328,5.56
1601248398.2,1544.9129,1601248398.37,0.168,5.48
1601248408.2,1544.91346,1601248408.21,0.008,5.43
1601248418.2,1544.91261,1601248418.05,-0.152,5.45
1601248428.2,1544.91256,1601248427.89,-0.312,5.45
1601248438.2,1544.91284,1601248437.73,-0.472,5.41
1601248448.2,1544.91288,1601248448.67,0.468,5.36
1601248458.2,1544.91256,1601248458.5,0.298,5.32
1601248468.2,1544.91164,1601248468.34,0.138,5.3
1601248478.2,1544.91164,1601248478.18,-0.022,5.31
1601248488.2,1544.91115,1601248488.03,-0.172,5.3
1601248498.2,1544.91114,1601248497.87,-0.332,5.28
1601248508.2,1544.91068,1601248507.7,-0.502,5.29
1601248518.2,1544.91148,1601248518.64,0.438,5.24
1601248528.2,1544.91097,1601248528.48,0.278,5.25
1601248538.2,1544.91073,1601248538.32,0.118,5.18
1601248548.2,1544.91183,1601248548.16,-0.042,5.24
1601248558.2,1544.91074,1601248558.0,-0.202,5.2
1601248568.2,1544.91102,1601248567.84,-0.362,5.17
1601248578.2,1544.9108,1601248577.68,-0.522,5.18
1601248588.2,1544.91079,1601248588.62,0.418,5.15
1601248598.2,1544.90992,1601248598.46,0.258,5.15
1601248608.2,1544.90939,1601248608.3,0.098,5.1
1601248618.2,1544.90861,1601248618.14,-0.062,5.11
1601248628.2,1544.90913,1601248627.98,-0.222,5.09
1601248638.2,1544.90822,1601248637.82,-0.382,5.03
1601248648.2,1544.90874,1601248647.66,-0.542,5.01
1601248658.2,1544.90881,1601248658.59,0.388,5.04
1601248668.2,1544.90925,1601248668.43,0.228,4.96
1601248678.2,1544.90772,1601248678.27,0.068,4.9
1601248688.2,1544.90763,1601248688.11,-0.092,4.9
1601248698.2,1544.90809,1601248697.95,-0.252,4.91
1601248708.2,1544.90723,1601248707.8,-0.402,4.89
1601248718.2,1544.90791,1601248718.73,0.528,4.9
1601248728.2,1544.90702,1601248728.57,0.368,4.89
1601248738.2,1544.90739,1601248738.41,0.208,4.9
1601248748.2,1544.90783,1601248748.25,0.048,4.87
1601248758.2,1544.90687,1601248758.1,-0.102,4.84
1601248768.2,1544.90731,1601248767.94,-0.262,4.85
1601248778.2,1544.90699,1601248777.77,-0.432,4.86
1601248788.2,1544.9072,1601248788.71,0.508,4.84
1601248798.2,1544.9065,1601248798.56,0.358,4.82
1601248808.2,1544.90661,1601248808.39,0.188,4.78
1601248818.2,1544.90581,1601248818.23,0.028,4.8
1601248828.2,1544.90675,1601248828.07,-0.132,4.84
1601248838.2,1544.90683,1601248837.91,-0.292,4.82
1601248848.2,1544.9077,1601248847.76,-0.442,4.83
1601248858.2,1544.90774,1601248858.69,0.488,4.81
1601248868.2,1544.90711,1601248868.53,0.328,4.8
1601248878.2,1544.90691,1601248878.38,0.178,4.77
1601248888.2,1544.90691,1601248888.22,0.018,4.79
1601248898.2,1544.90707,1601248898.05,-0.152,4.79
1601248908.2,1544.90743,1601248907.91,-0.292,4.82
1601248918.2,1544.90704,1601248917.74,-0.462,4.8
1601248928.2,1544.90757,1601248928.68,0.478,4.81
1601248938.2,1544.907,1601248938.51,0.308,4.79
1601248948.2,1544.90638,1601248948.36,0.158,4.82
1601248958.2,1544.90637,1601248958.19,-0.012,4.79
1601248968.2,1544.90648,1601248968.03,-0.172,4.79
1601248978.2,1544.90576,1601248977.88,-0.322,4.79
1601248988.2,1544.90637,1601248987.72,-0.482,4.79
1601248998.2,1544.90635,1601248998.65,0.448,4.8
1601249008.2,1544.90628,1601249008.5,0.298,4.82
1601249018.2,1544.90731,1601249018.34,0.138,4.8
1601249028.2,1544.90649,1601249028.18,-0.022,4.79
1601249038.2,1544.90622,1601249038.02,-0.182,4.76
1601249048.2,1544.9068,1601249047.86,-0.342,4.73
1601249058.2,1544.90741,1601249057.7,-0.502,4.8
1601249068.2,1544.90698,1601249068.63,0.428,4.8
1601249078.2,1544.90694,1601249078.47,0.268,4.83
1601249088.2,1544.90688,1601249088.31,0.108,4.8
1601249098.2,1544.9057,1601249098.16,-0.042,4.8
1601249108.2,1544.90675,1601249108.0,-0.202,4.78
1601249118.2,1544.90639,1601249117.84,-0.362,4.75
1601249128.2,1544.90638,1601249127.68,-0.522,4.75
1601249138.2,1544.90622,1601249138.62,0.418,4.75
1601249148.2,1544.90556,1601249148.45,0.248,4.76
