UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601247688.2,1564.95517,1601247688.21,0.008,17.49
1601247698.2,1564.95527,1601247698.06,-0.142,17.49
1601247708.2,1564.95502,1601247707.9,-0.302,17.46
1601247718.2,1564.95449,1601247717.76,-0.442,17.48
1601247728.2,1564.95486,1601247728.7,0.498,17.48
1601247738.2,1564.95459,1601247738.56,0.358,17.46
1601247748.2,1564.95446,1601247748.4,0.198,17.45
1601247758.2,1564.95428,1601247758.25,0.048,17.4
1601247768.2,1564.95328,1601247768.11,-0.092,17.38
1601247778.2,1564.95359,1601247777.96,-0.242,17.38
1601247788.2,1564.95,1601247787.81,-0.392,17.18
1601247798.2,1564.9385,1601247797.66,-0.542,16.4
1601247808.2,1564.92856,1601247808.61,0.408,15.45
1601247818.2,1564.91869,1601247818.46,0.258,14.68
1601247828.2,1564.911,1601247828.31,0.108,13.97
1601247838.2,1564.90264,1601247838.17,-0.032,13.29
1601247848.2,1564.89379,1601247848.01,-0.192,12.47
1601247858.2,1564.88547,1601247857.87,-0.332,11.7
1601247868.2,1564.87643,1601247867.72,-0.482,10.98
1601247878.2,1564.869,1601247878.66,0.458,10.26
1601247888.2,1564.8651,1601247888.51,0.308,9.77
1601247898.2,1564.85922,1601247898.36,0.158,9.25
1601247908.2,1564.85485,1601247908.21,0.008,8.83
1601247918.2,1564.8494,1601247918.04,-0.162,8.3
1601247928.2,1564.84416,1601247927.88,-0.322,7.83
1601247938.2,1564.84115,1601247937.72,-0.482,7.54
1601247948.2,1564.84125,1601247948.66,0.458,7.38
1601247958.2,1564.8412,1601247958.49,0.288,7.34
1601247968.2,1564.8399,1601247968.34,0.138,7.23
1601247978.2,1564.83861,1601247978.18,-0.022,7.09
1601247988.2,1564.83731,1601247988.01,-0.192,6.96
1601247998.2,1564.83679,1601247997.85,-0.352,6.79
1601248008.2,1564.83443,1601248007.69,-0.512,6.68
1601248018.2,1564.83397,1601248018.62,0.418,6.57
1601248028.2,1564.83237,1601248028.46,0.258,6.46
1601248038.2,1564.83155,1601248038.3,0.098,6.33
1601248048.2,1564.8299,1601248048.14,-0.062,6.24
1601248058.2,1564.82919,1601248057.98,-0.222,6.11
1601248068.2,1564.82778,1601248067.82,-0.382,6.03
1601248078.2,1564.82784,1601248077.66,-0.542,5.98
1601248088.2,1564.82786,1601248088.6,0.398,5.96
1601248098.2,1564.82737,1601248098.44,0.238,5.94
1601248108.2,1564.82744,1601248108.27,0.068,5.87
1601248118.2,1564.82608,1601248118.12,-0.082,5.8
1601248128.2,1564.82513,1601248127.96,-0.242,5.8
1601248138.2,1564.82528,1601248137.8,-0.402,5.76
1601248148.2,1564.82608,1601248148.73,0.528,5.76
1601248158.2,1564.82592,1601248158.57,0.368,5.75
1601248168.2,1564.82621,1601248168.41,0.208,5.75
1601248178.2,1564.8255,1601248178.25,0.048,5.73
1601248188.2,1564.82551,1601248188.09,-0.112,5.76
1601248198.2,1564.82535,1601248197.93,-0.272,5.71
1601248208.2,1564.82565,1601248207.77,-0.432,5.69
1601248218.2,1564.82592,1601248218.7,0.498,5.7
1601248228.2,1564.8256,1601248228.55,0.348,5.75
1601248238.2,1564.82671,1601248238.38,0.178,5.75
1601248248.2,1564.82511,1601248248.22,0.018,5.7
1601248258.2,1564.82493,1601248258.06,-0.142,5.64
1601248268.2,1564.8242,1601248267.91,-0.292,5.65
1601248278.2,1564.82475,1601248277.74,-0.462,5.63
1601248288.2,1564.8242,1601248288.69,0.488,5.6
1601248298.2,1564.82443,1601248298.52,0.318,5.6
1601248308.2,1564.82514,1601248308.36,0.158,5.58
1601248318.2,1564.82382,1601248318.2,-0.002,5.58
1601248328.2,1564.82319,1601248328.04,-0.162,5.54
1601248338.2,1564.82377,1601248337.88,-0.322,5.52
1601248348.2,1564.82227,1601248347.71,-0.492,5.47
1601248358.2,1564.82285,1601248358.65,0.448,5.48
1601248368.2,1564.822,1601248368.5,0.298,5.45
1601248378.2,1564.82161,1601248378.33,0.128,5.44
1601248388.2,1564.8215,1601248388.17,-0.032,5.41
1601248398.2,1564.82191,1601248398.01,-0.192,5.39
1601248408.2,1564.82145,1601248407.86,-0.342,5.38
1601248418.2,1564.8212,1601248417.7,-0.502,5.35
1601248428.2,1564.82112,1601248428.63,0.428,5.34
1601248438.2,1564.81987,1601248438.47,0.268,5.28
