UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601247688.2,1562.47968,1601247688.19,-0.012,17.58
1601247698.2,1562.47846,1601247698.04,-0.162,17.48
1601247708.2,1562.47724,1601247707.89,-0.312,17.39
1601247718.2,1562.47604,1601247717.74,-0.462,17.3
1601247728.2,1562.4757,1601247728.69,0.488,17.29
1601247738.2,1562.4743,1601247738.54,0.338,17.2
1601247748.2,1562.47361,1601247748.39,0.188,17.12
1601247758.2,1562.47309,1601247758.24,0.038,17.09
1601247768.2,1562.47269,1601247768.09,-0.112,17.09
1601247778.2,1562.47421,1601247777.94,-0.262,17.08
1601247788.2,1562.47318,1601247787.79,-0.412,16.8
1601247798.2,1562.46554,1601247798.74,0.538,16.22
1601247808.2,1562.45841,1601247808.59,0.388,15.49
1601247818.2,1562.45057,1601247818.45,0.248,14.85
1601247828.2,1562.44353,1601247828.3,0.098,14.15
1601247838.2,1562.43613,1601247838.15,-0.052,13.49
1601247848.2,1562.43053,1601247848.0,-0.202,12.82
1601247858.2,1562.42012,1601247857.85,-0.352,12.16
1601247868.2,1562.41097,1601247867.7,-0.502,11.41
1601247878.2,1562.40428,1601247878.65,0.448,10.65
1601247888.2,1562.39907,1601247888.5,0.298,10.16
1601247898.2,1562.39266,1601247898.34,0.138,9.7
1601247908.2,1562.38735,1601247908.19,-0.012,9.27
1601247918.2,1562.38343,1601247918.03,-0.172,8.73
1601247928.2,1562.37679,1601247927.87,-0.332,8.31
1601247938.2,1562.37351,1601247937.7,-0.502,7.99
1601247948.2,1562.37137,1601247948.64,0.438,7.79
1601247958.2,1562.36949,1601247958.48,0.278,7.75
1601247968.2,1562.36779,1601247968.32,0.118,7.63
1601247978.2,1562.36593,1601247978.16,-0.042,7.38
1601247988.2,1562.36442,1601247988.0,-0.202,7.18
1601247998.2,1562.36462,1601247997.83,-0.372,7.01
1601248008.2,1562.36075,1601248007.67,-0.532,6.91
1601248018.2,1562.36212,1601248018.61,0.408,6.82
