UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601247688.2,1542.50111,1601247688.54,0.338,17.71
1601247698.2,1542.49932,1601247698.39,0.188,17.5
1601247708.2,1542.49583,1601247708.25,0.048,17.43
1601247718.2,1542.49598,1601247718.09,-0.112,17.27
1601247728.2,1542.49473,1601247727.95,-0.252,17.19
1601247738.2,1542.49317,1601247737.8,-0.402,17.1
1601247748.2,1542.49328,1601247748.74,0.538,17.08
1601247758.2,1542.49174,1601247758.6,0.398,16.98
1601247768.2,1542.49205,1601247768.44,0.238,16.88
1601247778.2,1542.49143,1601247778.3,0.098,16.88
1601247788.2,1542.48971,1601247788.15,-0.052,16.76
1601247798.2,1542.48464,1601247798.0,-0.202,16.25
1601247808.2,1542.47747,1601247807.85,-0.352,15.62
1601247818.2,1542.47028,1601247817.7,-0.502,14.97
1601247828.2,1542.46381,1601247828.65,0.448,14.29
1601247838.2,1542.45654,1601247838.5,0.298,13.68
1601247848.2,1542.4506,1601247848.35,0.148,13.04
1601247858.2,1542.44219,1601247858.2,-0.002,12.4
1601247868.2,1542.43443,1601247868.06,-0.142,11.62
1601247878.2,1542.42693,1601247877.91,-0.292,11.01
1601247888.2,1542.42189,1601247887.76,-0.442,10.49
1601247898.2,1542.41659,1601247898.7,0.498,10.03
1601247908.2,1542.41175,1601247908.54,0.338,9.62
1601247918.2,1542.40633,1601247918.38,0.178,9.01
1601247928.2,1542.40176,1601247928.22,0.018,8.56
1601247938.2,1542.39721,1601247938.06,-0.142,8.31
1601247948.2,1542.39538,1601247947.9,-0.302,8.07
1601247958.2,1542.39477,1601247957.74,-0.462,7.95
1601247968.2,1542.39374,1601247968.67,0.468,7.89
1601247978.2,1542.39041,1601247978.51,0.308,7.7
1601247988.2,1542.3899,1601247988.35,0.148,7.46
1601247998.2,1542.38866,1601247998.19,-0.012,7.26
1601248008.2,1542.38701,1601248008.03,-0.172,7.21
1601248018.2,1542.38655,1601248017.87,-0.332,7.0
1601248028.2,1542.38528,1601248027.71,-0.492,7.04
1601248038.2,1542.38345,1601248038.64,0.438,6.93
1601248048.2,1542.38324,1601248048.48,0.278,6.88
1601248058.2,1542.38172,1601248058.32,0.118,6.76
1601248068.2,1542.38133,1601248068.16,-0.042,6.7
1601248078.2,1542.38109,1601248078.0,-0.202,6.65
1601248088.2,1542.37987,1601248087.84,-0.362,6.64
1601248098.2,1542.37932,1601248097.68,-0.522,6.54
1601248108.2,1542.37924,1601248108.61,0.408,6.5
1601248118.2,1542.37701,1601248118.45,0.248,6.53
1601248128.2,1542.37713,1601248128.29,0.088,6.37
1601248138.2,1542.3786,1601248138.14,-0.062,6.35
1601248148.2,1542.37781,1601248147.97,-0.232,6.38
1601248158.2,1542.3775,1601248157.81,-0.392,6.35
1601248168.2,1542.37682,1601248168.75,0.548,6.3
1601248178.2,1542.37693,1601248178.59,0.388,6.3
1601248188.2,1542.37845,1601248188.43,0.228,6.25
1601248198.2,1542.37647,1601248198.27,0.068,6.22
1601248208.2,1542.37662,1601248208.11,-0.092,6.23
1601248218.2,1542.37694,1601248217.95,-0.252,6.18
1601248228.2,1542.37599,1601248227.79,-0.412,6.11
1601248238.2,1542.3762,1601248238.72,0.518,6.14
1601248248.2,1542.37488,1601248248.56,0.358,6.14
1601248258.2,1542.37475,1601248258.4,0.198,6.08
1601248268.2,1542.37337,1601248268.24,0.038,6.04
1601248278.2,1542.37474,1601248278.08,-0.122,6.08
1601248288.2,1542.37419,1601248287.92,-0.282,6.07
1601248298.2,1542.37466,1601248297.76,-0.442,6.08
1601248308.2,1542.37464,1601248308.7,0.498,5.99
1601248318.2,1542.37395,1601248318.54,0.338,5.98
1601248328.2,1542.3747,1601248328.37,0.168,5.91
1601248338.2,1542.37285,1601248338.21,0.008,5.98
1601248348.2,1542.37289,1601248348.05,-0.152,5.95
1601248358.2,1542.37313,1601248357.9,-0.302,5.86
1601248368.2,1542.37188,1601248367.74,-0.462,5.84
1601248378.2,1542.37246,1601248378.67,0.468,5.85
1601248388.2,1542.37162,1601248388.51,0.308,5.8
