UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601247688.2,1535.11112,1601247688.2,-0.002,17.97
1601247698.2,1535.10939,1601247698.05,-0.152,17.92
1601247708.2,1535.10848,1601247707.9,-0.302,17.84
1601247718.2,1535.10704,1601247717.75,-0.452,17.78
1601247728.2,1535.10716,1601247728.69,0.488,17.67
1601247738.2,1535.10603,1601247738.55,0.348,17.63
1601247748.2,1535.10514,1601247748.4,0.198,17.56
1601247758.2,1535.10447,1601247758.25,0.048,17.53
1601247768.2,1535.10461,1601247768.1,-0.102,17.49
1601247778.2,1535.10375,1601247777.95,-0.252,17.48
1601247788.2,1535.10201,1601247787.8,-0.402,17.36
1601247798.2,1535.09677,1601247797.66,-0.542,16.77
1601247808.2,1535.09034,1601247808.6,0.398,16.03
1601247818.2,1535.08261,1601247818.45,0.248,15.4
1601247828.2,1535.07576,1601247828.31,0.108,14.72
1601247838.2,1535.06811,1601247838.16,-0.042,14.01
1601247848.2,1535.06083,1601247848.0,-0.202,13.32
1601247858.2,1535.0525,1601247857.86,-0.342,12.63
1601247868.2,1535.04462,1601247867.71,-0.492,11.83
1601247878.2,1535.03659,1601247878.65,0.448,11.17
1601247888.2,1535.03052,1601247888.5,0.298,10.6
1601247898.2,1535.0253,1601247898.35,0.148,10.1
1601247908.2,1535.02051,1601247908.2,-0.002,9.59
1601247918.2,1535.01413,1601247918.03,-0.172,8.99
1601247928.2,1535.00704,1601247927.87,-0.332,8.51
1601247938.2,1535.00543,1601247937.71,-0.492,8.25
1601247948.2,1535.00158,1601247948.65,0.448,7.96
1601247958.2,1535.00003,1601247958.48,0.278,7.86
1601247968.2,1534.9984,1601247968.33,0.128,7.75
1601247978.2,1534.99671,1601247978.17,-0.032,7.56
1601247988.2,1534.99428,1601247988.0,-0.202,7.32
1601247998.2,1534.99295,1601247997.84,-0.362,7.15
1601248008.2,1534.98987,1601248007.68,-0.522,6.96
1601248018.2,1534.98959,1601248018.61,0.408,6.8
1601248028.2,1534.98689,1601248028.45,0.248,6.63
1601248038.2,1534.9861,1601248038.29,0.088,6.56
1601248048.2,1534.9846,1601248048.13,-0.072,6.48
1601248058.2,1534.98374,1601248057.97,-0.232,6.31
1601248068.2,1534.98212,1601248067.81,-0.392,6.17
1601248078.2,1534.98116,1601248078.75,0.548,6.12
1601248088.2,1534.9792,1601248088.59,0.388,6.06
1601248098.2,1534.9791,1601248098.43,0.228,6.02
1601248108.2,1534.97857,1601248108.27,0.068,5.96
1601248118.2,1534.97694,1601248118.11,-0.092,5.89
1601248128.2,1534.9779,1601248127.95,-0.252,5.88
1601248138.2,1534.97786,1601248137.79,-0.412,5.83
1601248148.2,1534.97735,1601248148.72,0.518,5.8
1601248158.2,1534.97726,1601248158.56,0.358,5.8
1601248168.2,1534.97577,1601248168.4,0.198,5.75
1601248178.2,1534.97661,1601248178.24,0.038,5.71
1601248188.2,1534.97639,1601248188.09,-0.112,5.71
1601248198.2,1534.97585,1601248197.92,-0.282,5.7
1601248208.2,1534.97615,1601248207.76,-0.442,5.66
1601248218.2,1534.97555,1601248218.69,0.488,5.66
1601248228.2,1534.97488,1601248228.54,0.338,5.61
1601248238.2,1534.97522,1601248238.37,0.168,5.59
1601248248.2,1534.97435,1601248248.21,0.008,5.6
1601248258.2,1534.97467,1601248258.05,-0.152,5.57
