UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601247688.2,1527.56222,1601247688.0,-0.202,18.51
1601247698.2,1527.56174,1601247697.85,-0.352,18.33
1601247708.2,1527.56074,1601247707.7,-0.502,18.27
1601247718.2,1527.56023,1601247718.65,0.448,18.15
1601247728.2,1527.55879,1601247728.5,0.298,18.08
1601247738.2,1527.55772,1601247738.35,0.148,17.98
1601247748.2,1527.55682,1601247748.2,-0.002,17.96
1601247758.2,1527.55547,1601247758.05,-0.152,17.86
1601247768.2,1527.55451,1601247767.9,-0.302,17.83
1601247778.2,1527.55465,1601247777.75,-0.452,17.81
1601247788.2,1527.55353,1601247788.7,0.498,17.53
1601247798.2,1527.54825,1601247798.55,0.348,16.85
1601247808.2,1527.54094,1601247808.4,0.198,16.18
1601247818.2,1527.53323,1601247818.26,0.058,15.46
1601247828.2,1527.52727,1601247828.11,-0.092,14.88
1601247838.2,1527.52021,1601247837.96,-0.242,14.25
1601247848.2,1527.514,1601247847.81,-0.392,13.59
1601247858.2,1527.506,1601247857.66,-0.542,12.95
1601247868.2,1527.49786,1601247868.61,0.408,12.15
1601247878.2,1527.49097,1601247878.46,0.258,11.56
1601247888.2,1527.48388,1601247888.31,0.108,11.09
1601247898.2,1527.47908,1601247898.16,-0.042,10.56
1601247908.2,1527.47321,1601247908.0,-0.202,10.19
1601247918.2,1527.46792,1601247917.84,-0.362,9.51
1601247928.2,1527.46282,1601247927.68,-0.522,9.13
1601247938.2,1527.45812,1601247938.61,0.408,8.77
1601247948.2,1527.45454,1601247948.45,0.248,8.58
1601247958.2,1527.45376,1601247958.29,0.088,8.54
1601247968.2,1527.451,1601247968.13,-0.072,8.38
1601247978.2,1527.44955,1601247977.97,-0.232,8.21
1601247988.2,1527.44716,1601247987.81,-0.392,7.95
1601247998.2,1527.44548,1601247998.74,0.538,7.74
1601248008.2,1527.44322,1601248008.58,0.378,7.61
1601248018.2,1527.44203,1601248018.42,0.218,7.46
1601248028.2,1527.43954,1601248028.26,0.058,7.24
1601248038.2,1527.43797,1601248038.1,-0.102,7.09
1601248048.2,1527.43644,1601248047.94,-0.262,6.86
1601248058.2,1527.43428,1601248057.78,-0.422,6.75
1601248068.2,1527.43376,1601248068.71,0.508,6.6
1601248078.2,1527.43119,1601248078.55,0.348,6.52
1601248088.2,1527.4312,1601248088.39,0.188,6.44
1601248098.2,1527.42915,1601248098.23,0.028,6.42
1601248108.2,1527.42815,1601248108.07,-0.132,6.34
1601248118.2,1527.42722,1601248117.91,-0.292,6.24
1601248128.2,1527.42743,1601248127.76,-0.442,6.18
1601248138.2,1527.4277,1601248138.69,0.488,6.18
1601248148.2,1527.42702,1601248148.53,0.328,6.16
1601248158.2,1527.42594,1601248158.37,0.168,6.11
1601248168.2,1527.42723,1601248168.21,0.008,6.04
1601248178.2,1527.42561,1601248178.05,-0.152,6.05
1601248188.2,1527.42576,1601248187.89,-0.312,5.98
1601248198.2,1527.42464,1601248197.73,-0.472,5.99
1601248208.2,1527.42523,1601248208.66,0.458,6.0
1601248218.2,1527.42584,1601248218.5,0.298,5.99
1601248228.2,1527.42544,1601248228.34,0.138,6.04
1601248238.2,1527.4257,1601248238.18,-0.022,6.04
1601248248.2,1527.42447,1601248248.02,-0.182,6.0
1601248258.2,1527.42448,1601248257.86,-0.342,5.91
1601248268.2,1527.42396,1601248267.7,-0.502,5.89
1601248278.2,1527.42359,1601248278.63,0.428,5.9
1601248288.2,1527.42301,1601248288.47,0.268,5.85
1601248298.2,1527.42332,1601248298.31,0.108,5.83
1601248308.2,1527.42359,1601248308.15,-0.052,5.72
1601248318.2,1527.4227,1601248318.0,-0.202,5.73
1601248328.2,1527.42266,1601248327.83,-0.372,5.72
1601248338.2,1527.42264,1601248337.67,-0.532,5.68
1601248348.2,1527.42165,1601248348.61,0.408,5.67
1601248358.2,1527.42133,1601248358.45,0.248,5.66
1601248368.2,1527.42113,1601248368.29,0.088,5.59
1601248378.2,1527.42185,1601248378.13,-0.072,5.6
1601248388.2,1527.42078,1601248387.97,-0.232,5.59
1601248398.2,1527.42063,1601248397.81,-0.392,5.54
1601248408.2,1527.42005,1601248408.74,0.538,5.56
1601248418.2,1527.4197,1601248418.58,0.378,5.52
1601248428.2,1527.42053,1601248428.43,0.228,5.5
1601248438.2,1527.41906,1601248438.27,0.068,5.47
1601248448.2,1527.41983,1601248448.1,-0.102,5.45
1601248458.2,1527.41941,1601248457.95,-0.252,5.46
1601248468.2,1527.41923,1601248467.79,-0.412,5.4
1601248478.2,1527.41921,1601248478.72,0.518,5.36
1601248488.2,1527.41756,1601248488.56,0.358,5.35
1601248498.2,1527.4184,1601248498.4,0.198,5.37
1601248508.2,1527.4194,1601248508.24,0.038,5.41
1601248518.2,1527.41828,1601248518.08,-0.122,5.39
1601248528.2,1527.41898,1601248527.92,-0.282,5.33
1601248538.2,1527.4179,1601248537.76,-0.442,5.38
1601248548.2,1527.41731,1601248548.7,0.498,5.34
1601248558.2,1527.41866,1601248558.54,0.338,5.33
1601248568.2,1527.41947,1601248568.38,0.178,5.35
1601248578.2,1527.4192,1601248578.22,0.018,5.34
1601248588.2,1527.41818,1601248588.06,-0.142,5.36
1601248598.2,1527.41863,1601248597.9,-0.302,5.37
