UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601248598.2,1559.91273,1601248597.92,-0.282,4.96
1601248608.2,1559.91199,1601248607.77,-0.432,4.99
1601248618.2,1559.91197,1601248618.7,0.498,4.95
1601248628.2,1559.9112,1601248628.53,0.328,4.94
1601248638.2,1559.91138,1601248638.39,0.188,4.9
1601248648.2,1559.91129,1601248648.21,0.008,4.87
1601248658.2,1559.91206,1601248658.06,-0.142,4.87
1601248668.2,1559.91147,1601248667.9,-0.302,4.88
1601248678.2,1559.91068,1601248677.74,-0.462,4.79
1601248688.2,1559.91021,1601248688.67,0.468,4.8
1601248698.2,1559.91099,1601248698.52,0.318,4.78
1601248708.2,1559.91048,1601248708.35,0.148,4.8
1601248718.2,1559.91014,1601248718.2,-0.002,4.78
1601248728.2,1559.91009,1601248728.03,-0.172,4.76
1601248738.2,1559.90962,1601248737.88,-0.322,4.75
1601248748.2,1559.91,1601248747.73,-0.472,4.75
1601248758.2,1559.90906,1601248758.66,0.458,4.72
1601248768.2,1559.90937,1601248768.5,0.298,4.72
1601248778.2,1559.90979,1601248778.34,0.138,4.73
1601248788.2,1559.91001,1601248788.17,-0.032,4.75
1601248798.2,1559.90885,1601248798.02,-0.182,4.68
1601248808.2,1559.90881,1601248807.86,-0.342,4.67
1601248818.2,1559.90911,1601248817.7,-0.502,4.69
1601248828.2,1559.90874,1601248828.64,0.438,4.71
1601248838.2,1559.90982,1601248838.47,0.268,4.67
1601248848.2,1559.91016,1601248848.32,0.118,4.69
1601248858.2,1559.9099,1601248858.16,-0.042,4.67
1601248868.2,1559.90963,1601248868.0,-0.202,4.68
1601248878.2,1559.90849,1601248877.84,-0.362,4.67
1601248888.2,1559.90921,1601248887.68,-0.522,4.67
1601248898.2,1559.90995,1601248898.62,0.418,4.65
1601248908.2,1559.9096,1601248908.45,0.248,4.65
1601248918.2,1559.90966,1601248918.3,0.098,4.66
1601248928.2,1559.90965,1601248928.14,-0.062,4.65
1601248938.2,1559.90936,1601248937.98,-0.222,4.67
1601248948.2,1559.90912,1601248947.82,-0.382,4.65
1601248958.2,1559.90888,1601248957.67,-0.532,4.65
1601248968.2,1559.90918,1601248968.59,0.388,4.69
1601248978.2,1559.90957,1601248978.43,0.228,4.67
1601248988.2,1559.90922,1601248988.28,0.078,4.64
1601248998.2,1559.90876,1601248998.12,-0.082,4.65
1601249008.2,1559.90868,1601249007.96,-0.242,4.68
1601249018.2,1559.90858,1601249017.8,-0.402,4.67
1601249028.2,1559.90844,1601249028.73,0.528,4.66
1601249038.2,1559.90838,1601249038.58,0.378,4.63
1601249048.2,1559.90966,1601249048.42,0.218,4.65
1601249058.2,1559.90935,1601249058.26,0.058,4.63
1601249068.2,1559.90827,1601249068.11,-0.092,4.66
1601249078.2,1559.90935,1601249077.94,-0.262,4.66
1601249088.2,1559.90933,1601249087.79,-0.412,4.67
1601249098.2,1559.90886,1601249098.72,0.518,4.62
1601249108.2,1559.90827,1601249108.56,0.358,4.59
1601249118.2,1559.90947,1601249118.4,0.198,4.61
1601249128.2,1559.90846,1601249128.24,0.038,4.63
1601249138.2,1559.90869,1601249138.08,-0.122,4.62
1601249148.2,1559.90966,1601249147.92,-0.282,4.64
1601249158.2,1559.90818,1601249157.76,-0.442,4.61
1601249168.2,1559.90967,1601249168.69,0.488,4.61
1601249178.2,1559.90899,1601249178.54,0.338,4.62
1601249188.2,1559.90856,1601249188.38,0.178,4.63
1601249198.2,1559.90919,1601249198.22,0.018,4.63
1601249208.2,1559.90816,1601249208.06,-0.142,4.6
1601249218.2,1559.90841,1601249217.9,-0.302,4.61
1601249228.2,1559.9086,1601249227.75,-0.452,4.64
1601249238.2,1559.90887,1601249238.68,0.478,4.64
1601249248.2,1559.91015,1601249248.52,0.318,4.65
1601249258.2,1559.90868,1601249258.36,0.158,4.63
1601249268.2,1559.90825,1601249268.2,-0.002,4.64
1601249278.2,1559.90833,1601249278.04,-0.162,4.65
1601249288.2,1559.90901,1601249287.88,-0.322,4.64
1601249298.2,1559.90794,1601249297.72,-0.482,4.62
1601249308.2,1559.90873,1601249308.66,0.458,4.61
1601249318.2,1559.90744,1601249318.5,0.298,4.64
1601249328.2,1559.90856,1601249328.34,0.138,4.67
1601249338.2,1559.90825,1601249338.18,-0.022,4.61
1601249348.2,1559.90825,1601249348.02,-0.182,4.61
1601249358.2,1559.90829,1601249357.87,-0.332,4.63
1601249368.2,1559.90836,1601249367.7,-0.502,4.63
1601249378.2,1559.90875,1601249378.64,0.438,4.63
1601249388.2,1559.9087,1601249388.48,0.278,4.63
1601249398.2,1559.90896,1601249398.32,0.118,4.63
1601249408.2,1559.90839,1601249408.16,-0.042,4.61
1601249418.2,1559.90911,1601249418.0,-0.202,4.64
1601249428.2,1559.90811,1601249427.84,-0.362,4.61
1601249438.2,1559.90828,1601249437.68,-0.522,4.61
1601249448.2,1559.90851,1601249448.62,0.418,4.64
1601249458.2,1559.90884,1601249458.45,0.248,4.65
1601249468.2,1559.90822,1601249468.3,0.098,4.61
1601249478.2,1559.90821,1601249478.15,-0.052,4.61
1601249488.2,1559.90848,1601249487.99,-0.212,4.61
1601249498.2,1559.90826,1601249497.82,-0.382,4.59
1601249508.2,1559.90865,1601249507.66,-0.542,4.61
1601249518.2,1559.9082,1601249518.59,0.388,4.62
1601249528.2,1559.90884,1601249528.43,0.228,4.62
1601249538.2,1559.90851,1601249538.27,0.068,4.64
1601249548.2,1559.90943,1601249548.12,-0.082,4.61
1601249558.2,1559.90871,1601249557.96,-0.242,4.6
1601249568.2,1559.90832,1601249567.81,-0.392,4.57
1601249578.2,1559.90931,1601249578.73,0.528,4.69
1601249588.2,1559.91848,1601249588.58,0.378,5.63
1601249598.2,1559.92881,1601249598.41,0.208,6.72
1601249608.2,1559.93613,1601249608.25,0.048,7.43
1601249618.2,1559.94002,1601249618.09,-0.112,7.76
1601249628.2,1559.9415,1601249627.94,-0.262,7.85
1601249638.2,1559.94235,1601249637.78,-0.422,7.89
1601249648.2,1559.94415,1601249648.71,0.508,8.07
1601249658.2,1559.9455,1601249658.55,0.348,8.25
1601249668.2,1559.94782,1601249668.39,0.188,8.43
1601249678.2,1559.94972,1601249678.24,0.038,8.57
1601249688.2,1559.95095,1601249688.07,-0.132,8.61
1601249698.2,1559.95128,1601249697.91,-0.292,8.68
1601249708.2,1559.95281,1601249707.76,-0.442,8.79
1601249718.2,1559.95393,1601249718.68,0.478,8.92
1601249728.2,1559.95481,1601249728.52,0.318,8.95
1601249738.2,1559.9555,1601249738.36,0.158,9.03
1601249748.2,1559.95453,1601249748.2,-0.002,9.09
1601249758.2,1559.95667,1601249758.04,-0.162,9.11
1601249768.2,1559.95756,1601249767.89,-0.312,9.19
1601249778.2,1559.95829,1601249777.73,-0.472,9.22
1601249788.2,1559.95753,1601249788.65,0.448,9.24
1601249798.2,1559.95858,1601249798.49,0.288,9.28
1601249808.2,1559.95847,1601249808.33,0.128,9.29
1601249818.2,1559.95921,1601249818.18,-0.022,9.31
1601249828.2,1559.95959,1601249828.02,-0.182,9.36
1601249838.2,1559.96036,1601249837.86,-0.342,9.37
1601249848.2,1559.95987,1601249847.7,-0.502,9.38
1601249858.2,1559.95953,1601249858.63,0.428,9.39
1601249868.2,1559.95998,1601249868.47,0.268,9.4
1601249878.2,1559.96009,1601249878.31,0.108,9.42
1601249888.2,1559.96049,1601249888.15,-0.052,9.42
1601249898.2,1559.96084,1601249897.99,-0.212,9.44
1601249908.2,1559.95963,1601249907.83,-0.372,9.44
1601249918.2,1559.96133,1601249917.67,-0.532,9.44
1601249928.2,1559.9613,1601249928.6,0.398,9.47
1601249938.2,1559.96178,1601249938.44,0.238,9.55
1601249948.2,1559.96163,1601249948.28,0.078,9.57
1601249958.2,1559.96109,1601249958.13,-0.072,9.55
1601249968.2,1559.96121,1601249967.96,-0.242,9.52
1601249978.2,1559.96111,1601249977.8,-0.402,9.48
1601249988.2,1559.96123,1601249988.73,0.528,9.5
1601249998.2,1559.96162,1601249998.58,0.378,9.52
1601250008.2,1559.96142,1601250008.41,0.208,9.55
1601250018.2,1559.96198,1601250018.25,0.048,9.59
1601250028.2,1559.96182,1601250028.09,-0.112,9.56
1601250038.2,1559.96297,1601250037.94,-0.262,9.58
1601250048.2,1559.96276,1601250047.77,-0.432,9.58
1601250058.2,1559.96288,1601250058.7,0.498,9.59
1601250068.2,1559.96286,1601250068.55,0.348,9.61
1601250078.2,1559.96388,1601250078.39,0.188,9.63
1601250088.2,1559.96221,1601250088.22,0.018,9.61
1601250098.2,1559.96337,1601250098.06,-0.142,9.6
1601250108.2,1559.96233,1601250107.9,-0.302,9.6
1601250118.2,1559.96322,1601250117.75,-0.452,9.64
1601250128.2,1559.96284,1601250128.68,0.478,9.65
1601250138.2,1559.96327,1601250138.52,0.318,9.67
1601250148.2,1559.96285,1601250148.36,0.158,9.68
1601250158.2,1559.96283,1601250158.2,-0.002,9.67
1601250168.2,1559.96288,1601250168.04,-0.162,9.64
1601250178.2,1559.96315,1601250177.88,-0.322,9.67
1601250188.2,1559.96356,1601250187.72,-0.482,9.67
1601250198.2,1559.96333,1601250198.65,0.448,9.67
1601250208.2,1559.96247,1601250208.49,0.288,9.66
1601250218.2,1559.96352,1601250218.34,0.138,9.7
1601250228.2,1559.96349,1601250228.18,-0.022,9.65
1601250238.2,1559.9626,1601250238.01,-0.192,9.7
1601250248.2,1559.96387,1601250247.86,-0.342,9.67
1601250258.2,1559.96364,1601250257.69,-0.512,9.67
1601250268.2,1559.96357,1601250268.62,0.418,9.69
1601250278.2,1559.96515,1601250278.46,0.258,9.74
1601250288.2,1559.96376,1601250288.31,0.108,9.71
1601250298.2,1559.96429,1601250298.14,-0.062,9.71
1601250308.2,1559.96316,1601250307.99,-0.212,9.71
1601250318.2,1559.9616,1601250317.83,-0.372,9.71
1601250328.2,1559.96358,1601250327.67,-0.532,9.66
1601250338.2,1559.96374,1601250338.6,0.398,9.67
1601250348.2,1559.96338,1601250348.43,0.228,9.71
1601250358.2,1559.96381,1601250358.28,0.078,9.68
1601250368.2,1559.96414,1601250368.11,-0.092,9.68
1601250378.2,1559.96376,1601250377.96,-0.242,9.7
1601250388.2,1559.96352,1601250387.79,-0.412,9.71
1601250398.2,1559.96417,1601250398.73,0.528,9.71
1601250408.2,1559.96369,1601250408.57,0.368,9.71
1601250418.2,1559.96359,1601250418.41,0.208,9.7
1601250428.2,1559.96425,1601250428.25,0.048,9.72
1601250438.2,1559.96371,1601250438.09,-0.112,9.71
1601250448.2,1559.96457,1601250447.93,-0.272,9.72
1601250458.2,1559.96497,1601250457.78,-0.422,9.74
1601250468.2,1559.96468,1601250468.7,0.498,9.74
1601250478.2,1559.96485,1601250478.54,0.338,9.75
1601250488.2,1559.96464,1601250488.38,0.178,9.75
1601250498.2,1559.9649,1601250498.23,0.028,9.73
1601250508.2,1559.96491,1601250508.06,-0.142,9.72
1601250518.2,1559.96422,1601250517.9,-0.302,9.74
1601250528.2,1559.96378,1601250527.74,-0.462,9.73
1601250538.2,1559.9658,1601250538.67,0.468,9.74
1601250548.2,1559.96408,1601250548.51,0.308,9.72
1601250558.2,1559.96432,1601250558.35,0.148,9.71
1601250568.2,1559.96443,1601250568.19,-0.012,9.74
1601250578.2,1559.96391,1601250578.03,-0.172,9.78
1601250588.2,1559.96386,1601250587.87,-0.332,9.74
1601250598.2,1559.96436,1601250597.72,-0.482,9.72
1601250608.2,1559.96374,1601250608.65,0.448,9.71
1601250618.2,1559.9642,1601250618.49,0.288,9.71
1601250628.2,1559.96398,1601250628.33,0.128,9.7
1601250638.2,1559.96356,1601250638.16,-0.042,9.7
1601250648.2,1559.96477,1601250648.0,-0.202,9.7
1601250658.2,1559.9644,1601250657.84,-0.362,9.73
1601250668.2,1559.96424,1601250667.68,-0.522,9.72
1601250678.2,1559.96456,1601250678.62,0.418,9.73
1601250688.2,1559.9642,1601250688.47,0.268,9.72
1601250698.2,1559.96421,1601250698.29,0.088,9.75
1601250708.2,1559.9651,1601250708.13,-0.072,9.73
1601250718.2,1559.96495,1601250717.98,-0.222,9.73
1601250728.2,1559.96405,1601250727.82,-0.382,9.71
1601250738.2,1559.96495,1601250738.74,0.538,9.72
1601250748.2,1559.96409,1601250748.59,0.388,9.75
1601250758.2,1559.96457,1601250758.43,0.228,9.76
1601250768.2,1559.96477,1601250768.27,0.068,9.71
1601250778.2,1559.96488,1601250778.11,-0.092,9.71
1601250788.2,1559.9638,1601250787.95,-0.252,9.7
1601250798.2,1559.96353,1601250797.79,-0.412,9.71
1601250808.2,1559.96351,1601250808.72,0.518,9.7
1601250818.2,1559.96396,1601250818.56,0.358,9.73
1601250828.2,1559.96466,1601250828.41,0.208,9.73
1601250838.2,1559.96468,1601250838.24,0.038,9.72
1601250848.2,1559.96428,1601250848.08,-0.122,9.72
1601250858.2,1559.96488,1601250857.92,-0.282,9.73
1601250868.2,1559.96473,1601250867.77,-0.432,9.75
1601250878.2,1559.96473,1601250878.69,0.488,9.75
1601250888.2,1559.96453,1601250888.54,0.338,9.77
1601250898.2,1559.96425,1601250898.37,0.168,9.75
1601250908.2,1559.96498,1601250908.21,0.008,9.75
1601250918.2,1559.9645,1601250918.05,-0.152,9.75
1601250928.2,1559.96427,1601250927.89,-0.312,9.74
1601250938.2,1559.96398,1601250937.73,-0.472,9.72
1601250948.2,1559.96449,1601250948.66,0.458,9.74
1601250958.2,1559.96433,1601250958.51,0.308,9.75
1601250968.2,1559.965,1601250968.34,0.138,9.75
1601250978.2,1559.96507,1601250978.18,-0.022,9.75
1601250988.2,1559.96539,1601250988.02,-0.182,9.75
1601250998.2,1559.96506,1601250997.87,-0.332,9.78
1601251008.2,1559.96463,1601251007.7,-0.502,9.74
1601251018.2,1559.96496,1601251018.64,0.438,9.7
1601251028.2,1559.9649,1601251028.48,0.278,9.72
1601251038.2,1559.96406,1601251038.32,0.118,9.72
1601251048.2,1559.96457,1601251048.16,-0.042,9.71
1601251058.2,1559.96482,1601251058.0,-0.202,9.73
1601251068.2,1559.96391,1601251067.84,-0.362,9.75
1601251078.2,1559.96468,1601251077.68,-0.522,9.73
1601251088.2,1559.96465,1601251088.61,0.408,9.73
1601251098.2,1559.96498,1601251098.45,0.248,9.73
1601251108.2,1559.96483,1601251108.29,0.088,9.74
1601251118.2,1559.96525,1601251118.14,-0.062,9.76
1601251128.2,1559.96464,1601251127.97,-0.232,9.8
1601251138.2,1559.96462,1601251137.82,-0.382,9.74
1601251148.2,1559.96425,1601251148.74,0.538,9.72
1601251158.2,1559.96392,1601251158.58,0.378,9.73
1601251168.2,1559.96386,1601251168.42,0.218,9.75
1601251178.2,1559.96475,1601251178.26,0.058,9.75
1601251188.2,1559.9643,1601251188.1,-0.102,9.77
1601251198.2,1559.96479,1601251197.94,-0.262,9.78
1601251208.2,1559.96435,1601251207.78,-0.422,9.74
1601251218.2,1559.96442,1601251218.71,0.508,9.72
1601251228.2,1559.9637,1601251228.55,0.348,9.75
1601251238.2,1559.96485,1601251238.4,0.198,9.73
1601251248.2,1559.96483,1601251248.23,0.028,9.74
1601251258.2,1559.96466,1601251258.07,-0.132,9.77
1601251268.2,1559.96447,1601251267.91,-0.292,9.74
1601251278.2,1559.96441,1601251277.75,-0.452,9.72
1601251288.2,1559.96403,1601251288.68,0.478,9.73
1601251298.2,1559.9643,1601251298.52,0.318,9.75
1601251308.2,1559.965,1601251308.36,0.158,9.73
1601251318.2,1559.96465,1601251318.2,-0.002,9.76
1601251328.2,1559.9649,1601251328.04,-0.162,9.72
1601251338.2,1559.96516,1601251337.89,-0.312,9.8
1601251348.2,1559.9653,1601251347.72,-0.482,9.77
1601251358.2,1559.96434,1601251358.66,0.458,9.77
1601251368.2,1559.96547,1601251368.5,0.298,9.77
1601251378.2,1559.96699,1601251378.34,0.138,9.9
1601251388.2,1559.97585,1601251388.19,-0.012,10.76
1601251398.2,1559.9854,1601251398.04,-0.162,11.78
1601251408.2,1559.99469,1601251407.89,-0.312,12.61
1601251418.2,1559.99734,1601251417.74,-0.462,12.91
1601251428.2,1559.99975,1601251428.69,0.488,13.09
1601251438.2,1560.0009,1601251438.54,0.338,13.13
1601251448.2,1560.0017,1601251448.4,0.198,13.26
1601251458.2,1560.00409,1601251458.24,0.038,13.37
1601251468.2,1560.00677,1601251468.09,-0.112,13.53
1601251478.2,1560.00763,1601251477.95,-0.252,13.71
1601251488.2,1560.0089,1601251487.8,-0.402,13.82
1601251498.2,1560.01079,1601251497.66,-0.542,13.91
1601251508.2,1560.01115,1601251508.6,0.398,13.97
1601251518.2,1560.01191,1601251518.45,0.248,14.08
1601251528.2,1560.01241,1601251528.3,0.098,14.13
1601251538.2,1560.01379,1601251538.16,-0.042,14.18
1601251548.2,1560.01424,1601251548.01,-0.192,14.23
1601251558.2,1560.01428,1601251557.85,-0.352,14.28
1601251568.2,1560.01455,1601251567.71,-0.492,14.34
1601251578.2,1560.01574,1601251578.65,0.448,14.41
1601251588.2,1560.01602,1601251588.51,0.308,14.4
1601251598.2,1560.01675,1601251598.36,0.158,14.43
1601251608.2,1560.017,1601251608.21,0.008,14.44
1601251618.2,1560.0172,1601251618.06,-0.142,14.45
1601251628.2,1560.01677,1601251627.91,-0.292,14.48
1601251638.2,1560.0171,1601251637.77,-0.432,14.51
1601251648.2,1560.01754,1601251648.71,0.508,14.54
1601251658.2,1560.01772,1601251658.56,0.358,14.55
1601251668.2,1560.0185,1601251668.41,0.208,14.55
1601251678.2,1560.01814,1601251678.27,0.068,14.58
1601251688.2,1560.01884,1601251688.12,-0.082,14.61
1601251698.2,1560.0185,1601251697.97,-0.232,14.64
1601251708.2,1560.01973,1601251707.82,-0.382,14.63
1601251718.2,1560.01886,1601251717.68,-0.522,14.63
1601251728.2,1560.02019,1601251728.62,0.418,14.66
1601251738.2,1560.01945,1601251738.47,0.268,14.65
1601251748.2,1560.01997,1601251748.33,0.128,14.66
1601251758.2,1560.01948,1601251758.17,-0.032,14.7
1601251768.2,1560.02011,1601251768.03,-0.172,14.68
1601251778.2,1560.02006,1601251777.88,-0.322,14.69
1601251788.2,1560.02061,1601251787.74,-0.462,14.71
1601251798.2,1560.0204,1601251798.68,0.478,14.72
1601251808.2,1560.01973,1601251808.53,0.328,14.72
1601251818.2,1560.02005,1601251818.39,0.188,14.71
1601251828.2,1560.0208,1601251828.23,0.028,14.72
1601251838.2,1560.02081,1601251838.08,-0.122,14.73
1601251848.2,1560.01963,1601251847.94,-0.262,14.75
1601251858.2,1560.0199,1601251857.79,-0.412,14.77
1601251868.2,1560.02064,1601251868.73,0.528,14.77
1601251878.2,1560.02048,1601251878.58,0.378,14.73
1601251888.2,1560.02081,1601251888.44,0.238,14.74
1601251898.2,1560.01939,1601251898.29,0.088,14.77
1601251908.2,1560.02205,1601251908.14,-0.062,14.79
1601251918.2,1560.02112,1601251917.99,-0.212,14.78
1601251928.2,1560.02149,1601251927.85,-0.352,14.8
1601251938.2,1560.0211,1601251937.7,-0.502,14.8
1601251948.2,1560.02093,1601251948.64,0.438,14.8
1601251958.2,1560.02188,1601251958.5,0.298,14.8
1601251968.2,1560.02104,1601251968.36,0.158,14.8
1601251978.2,1560.02082,1601251978.21,0.008,14.81
1601251988.2,1560.02097,1601251988.07,-0.132,14.79
1601251998.2,1560.02034,1601251997.9,-0.302,14.8
1601252008.2,1560.02112,1601252007.75,-0.452,14.83
1601252018.2,1560.02078,1601252018.71,0.508,14.82
1601252028.2,1560.02084,1601252028.55,0.348,14.8
1601252038.2,1560.0217,1601252038.41,0.208,14.82
1601252048.2,1560.02163,1601252048.26,0.058,14.79
1601252058.2,1560.0216,1601252058.11,-0.092,14.84
1601252068.2,1560.02121,1601252067.96,-0.242,14.83
1601252078.2,1560.02147,1601252077.82,-0.382,14.82
1601252088.2,1560.02176,1601252087.67,-0.532,14.82
1601252098.2,1560.02072,1601252098.61,0.408,14.82
1601252108.2,1560.02131,1601252108.46,0.258,14.85
1601252118.2,1560.02157,1601252118.31,0.108,14.83
1601252128.2,1560.02181,1601252128.17,-0.032,14.83
1601252138.2,1560.02205,1601252138.02,-0.182,14.88
1601252148.2,1560.02181,1601252147.87,-0.332,14.87
1601252158.2,1560.02213,1601252157.72,-0.482,14.89
1601252168.2,1560.02142,1601252168.67,0.468,14.85
1601252178.2,1560.02233,1601252178.52,0.318,14.86
1601252188.2,1560.02186,1601252188.38,0.178,14.87
1601252198.2,1560.02266,1601252198.23,0.028,14.87
1601252208.2,1560.0218,1601252208.08,-0.122,14.86
1601252218.2,1560.02194,1601252217.94,-0.262,14.86
1601252228.2,1560.02169,1601252227.78,-0.422,14.84
1601252238.2,1560.02155,1601252238.73,0.528,14.82
1601252248.2,1560.02145,1601252248.58,0.378,14.84
1601252258.2,1560.02195,1601252258.44,0.238,14.87
1601252268.2,1560.02162,1601252268.28,0.078,14.87
1601252278.2,1560.02205,1601252278.14,-0.062,14.86
1601252288.2,1560.02339,1601252287.99,-0.212,14.88
1601252298.2,1560.02223,1601252297.84,-0.362,14.88
1601252308.2,1560.02214,1601252307.69,-0.512,14.87
1601252318.2,1560.02197,1601252318.63,0.428,14.87
1601252328.2,1560.02152,1601252328.49,0.288,14.87
1601252338.2,1560.02182,1601252338.34,0.138,14.87
1601252348.2,1560.02217,1601252348.19,-0.012,14.89
1601252358.2,1560.02262,1601252358.04,-0.162,14.89
1601252368.2,1560.02175,1601252367.9,-0.302,14.87
1601252378.2,1560.02172,1601252377.75,-0.452,14.9
1601252388.2,1560.02215,1601252388.69,0.488,14.89
1601252398.2,1560.02219,1601252398.55,0.348,14.86
1601252408.2,1560.02213,1601252408.4,0.198,14.84
1601252418.2,1560.02165,1601252418.25,0.048,14.9
1601252428.2,1560.02182,1601252428.1,-0.102,14.9
1601252438.2,1560.02212,1601252437.95,-0.252,14.89
1601252448.2,1560.02178,1601252447.81,-0.392,14.89
1601252458.2,1560.02224,1601252457.66,-0.542,14.9
1601252468.2,1560.02228,1601252468.61,0.408,14.92
1601252478.2,1560.02226,1601252478.46,0.258,14.91
1601252488.2,1560.02211,1601252488.31,0.108,14.89
1601252498.2,1560.022,1601252498.16,-0.042,14.84
1601252508.2,1560.02193,1601252508.01,-0.192,14.88
1601252518.2,1560.02151,1601252517.87,-0.332,14.89
1601252528.2,1560.02201,1601252527.72,-0.482,14.88
1601252538.2,1560.02235,1601252538.66,0.458,14.91
1601252548.2,1560.0221,1601252548.51,0.308,14.88
1601252558.2,1560.02257,1601252558.37,0.168,14.87
1601252568.2,1560.0226,1601252568.22,0.018,14.87
