UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601247688.2,1552.48865,1601247687.81,-0.392,18.39
1601247698.2,1552.48673,1601247697.66,-0.542,18.23
1601247708.2,1552.48493,1601247708.61,0.408,18.12
1601247718.2,1552.48436,1601247718.46,0.258,17.98
1601247728.2,1552.48402,1601247728.31,0.108,17.95
1601247738.2,1552.4826,1601247738.16,-0.042,17.87
1601247748.2,1552.48292,1601247748.02,-0.182,17.87
1601247758.2,1552.48139,1601247757.86,-0.342,17.75
1601247768.2,1552.48066,1601247767.71,-0.492,17.8
1601247778.2,1552.48117,1601247778.66,0.458,17.67
1601247788.2,1552.48043,1601247788.51,0.308,17.41
1601247798.2,1552.47417,1601247798.37,0.168,16.66
1601247808.2,1552.46728,1601247808.21,0.008,15.86
1601247818.2,1552.46029,1601247818.07,-0.132,15.27
1601247828.2,1552.45367,1601247827.92,-0.282,14.55
1601247838.2,1552.44646,1601247837.77,-0.432,13.94
1601247848.2,1552.43933,1601247848.72,0.518,13.17
1601247858.2,1552.43192,1601247858.57,0.368,12.49
1601247868.2,1552.42328,1601247868.42,0.218,11.75
1601247878.2,1552.41641,1601247878.27,0.068,11.07
1601247888.2,1552.40958,1601247888.12,-0.082,10.61
1601247898.2,1552.40478,1601247897.97,-0.232,10.07
1601247908.2,1552.39865,1601247907.81,-0.392,9.68
1601247918.2,1552.39394,1601247918.74,0.538,9.04
1601247928.2,1552.38719,1601247928.58,0.378,8.63
1601247938.2,1552.38383,1601247938.42,0.218,8.23
1601247948.2,1552.3801,1601247948.26,0.058,8.21
1601247958.2,1552.37697,1601247958.1,-0.102,8.05
1601247968.2,1552.37584,1601247967.94,-0.262,7.98
1601247978.2,1552.37482,1601247977.78,-0.422,7.75
1601247988.2,1552.37111,1601247988.72,0.518,7.54
1601247998.2,1552.37,1601247998.55,0.348,7.37
1601248008.2,1552.36791,1601248008.39,0.188,7.26
1601248018.2,1552.36675,1601248018.23,0.028,7.07
1601248028.2,1552.36386,1601248028.07,-0.132,6.87
1601248038.2,1552.36206,1601248037.91,-0.292,6.77
1601248048.2,1552.36122,1601248047.75,-0.452,6.6
1601248058.2,1552.35841,1601248058.69,0.488,6.47
1601248068.2,1552.35753,1601248068.53,0.328,6.32
1601248078.2,1552.35695,1601248078.37,0.168,6.24
1601248088.2,1552.35493,1601248088.2,-0.002,6.16
1601248098.2,1552.3547,1601248098.04,-0.162,6.19
1601248108.2,1552.35401,1601248107.89,-0.312,6.16
1601248118.2,1552.35316,1601248117.73,-0.472,6.1
1601248128.2,1552.35343,1601248128.66,0.458,5.98
1601248138.2,1552.35206,1601248138.5,0.298,5.98
1601248148.2,1552.35148,1601248148.34,0.138,5.89
1601248158.2,1552.35226,1601248158.18,-0.022,5.94
1601248168.2,1552.35074,1601248168.02,-0.182,5.86
1601248178.2,1552.35101,1601248177.86,-0.342,5.87
1601248188.2,1552.3507,1601248187.7,-0.502,5.83
1601248198.2,1552.35063,1601248198.63,0.428,5.83
1601248208.2,1552.35054,1601248208.47,0.268,5.78
1601248218.2,1552.35067,1601248218.31,0.108,5.82
1601248228.2,1552.3503,1601248228.15,-0.052,5.86
1601248238.2,1552.3496,1601248237.99,-0.212,5.89
1601248248.2,1552.35026,1601248247.83,-0.372,5.75
1601248258.2,1552.34952,1601248257.67,-0.532,5.77
1601248268.2,1552.34974,1601248268.61,0.408,5.71
1601248278.2,1552.348,1601248278.44,0.238,5.63
1601248288.2,1552.3471,1601248288.29,0.088,5.71
1601248298.2,1552.34819,1601248298.13,-0.072,5.62
1601248308.2,1552.34728,1601248307.97,-0.232,5.61
1601248318.2,1552.34672,1601248317.81,-0.392,5.59
1601248328.2,1552.34685,1601248328.74,0.538,5.58
1601248338.2,1552.34726,1601248338.58,0.378,5.56
1601248348.2,1552.34732,1601248348.42,0.218,5.57
1601248358.2,1552.3463,1601248358.26,0.058,5.51
1601248368.2,1552.34541,1601248368.1,-0.102,5.5
1601248378.2,1552.34574,1601248377.94,-0.262,5.47
1601248388.2,1552.34511,1601248387.78,-0.422,5.44
1601248398.2,1552.3456,1601248398.71,0.508,5.38
1601248408.2,1552.34519,1601248408.56,0.358,5.36
1601248418.2,1552.3451,1601248418.4,0.198,5.36
1601248428.2,1552.34558,1601248428.24,0.038,5.4
1601248438.2,1552.34384,1601248438.08,-0.122,5.32
1601248448.2,1552.34471,1601248447.92,-0.282,5.28
1601248458.2,1552.34321,1601248457.76,-0.442,5.24
1601248468.2,1552.34374,1601248468.69,0.488,5.19
1601248478.2,1552.34417,1601248478.53,0.328,5.18
1601248488.2,1552.34377,1601248488.37,0.168,5.24
1601248498.2,1552.34188,1601248498.21,0.008,5.18
1601248508.2,1552.34409,1601248508.05,-0.152,5.19
1601248518.2,1552.34267,1601248517.89,-0.312,5.22
1601248528.2,1552.34305,1601248527.73,-0.472,5.15
1601248538.2,1552.34384,1601248538.67,0.468,5.18
1601248548.2,1552.34345,1601248548.51,0.308,5.17
1601248558.2,1552.34338,1601248558.35,0.148,5.19
1601248568.2,1552.34362,1601248568.19,-0.012,5.23
1601248578.2,1552.34319,1601248578.03,-0.172,5.19
1601248588.2,1552.3431,1601248587.87,-0.332,5.17
1601248598.2,1552.34211,1601248597.71,-0.492,5.16
1601248608.2,1552.34361,1601248608.64,0.438,5.2
1601248618.2,1552.34241,1601248618.48,0.278,5.17
1601248628.2,1552.3425,1601248628.33,0.128,5.13
1601248638.2,1552.34194,1601248638.16,-0.042,5.11
1601248648.2,1552.34321,1601248648.01,-0.192,5.03
1601248658.2,1552.34161,1601248657.85,-0.352,4.92
1601248668.2,1552.34143,1601248667.69,-0.512,4.97
1601248678.2,1552.34051,1601248678.62,0.418,4.91
1601248688.2,1552.34083,1601248688.46,0.258,4.77
1601248698.2,1552.33946,1601248698.3,0.098,4.82
1601248708.2,1552.33891,1601248708.14,-0.062,4.88
1601248718.2,1552.33954,1601248717.98,-0.222,4.83
1601248728.2,1552.34027,1601248727.82,-0.382,4.86
1601248738.2,1552.3385,1601248737.66,-0.542,4.79
1601248748.2,1552.33787,1601248748.6,0.398,4.77
1601248758.2,1552.33974,1601248758.44,0.238,4.81
1601248768.2,1552.34008,1601248768.28,0.078,4.79
1601248778.2,1552.33723,1601248778.12,-0.082,4.82
1601248788.2,1552.33883,1601248787.97,-0.232,4.78
1601248798.2,1552.33842,1601248797.81,-0.392,4.66
1601248808.2,1552.33733,1601248808.74,0.538,4.74
1601248818.2,1552.33798,1601248818.58,0.378,4.65
1601248828.2,1552.33818,1601248828.42,0.218,4.7
1601248838.2,1552.3382,1601248838.26,0.058,4.7
1601248848.2,1552.33823,1601248848.1,-0.102,4.74
1601248858.2,1552.33782,1601248857.94,-0.262,4.78
1601248868.2,1552.33824,1601248867.79,-0.412,4.65
1601248878.2,1552.33784,1601248878.72,0.518,4.72
1601248888.2,1552.33901,1601248888.56,0.358,4.68
1601248898.2,1552.33866,1601248898.4,0.198,4.66
1601248908.2,1552.33829,1601248908.24,0.038,4.74
1601248918.2,1552.33811,1601248918.09,-0.112,4.68
1601248928.2,1552.33864,1601248927.93,-0.272,4.73
1601248938.2,1552.33724,1601248937.77,-0.432,4.7
1601248948.2,1552.3382,1601248948.7,0.498,4.69
1601248958.2,1552.33703,1601248958.54,0.338,4.65
1601248968.2,1552.33576,1601248968.38,0.178,4.67
1601248978.2,1552.33706,1601248978.23,0.028,4.63
1601248988.2,1552.33808,1601248988.07,-0.132,4.63
1601248998.2,1552.33733,1601248997.91,-0.292,4.65
1601249008.2,1552.3373,1601249007.75,-0.452,4.66
1601249018.2,1552.33765,1601249018.68,0.478,4.67
1601249028.2,1552.33881,1601249028.52,0.318,4.67
1601249038.2,1552.33751,1601249038.36,0.158,4.63
1601249048.2,1552.33652,1601249048.21,0.008,4.67
1601249058.2,1552.33691,1601249058.05,-0.152,4.63
1601249068.2,1552.33742,1601249067.89,-0.312,4.66
1601249078.2,1552.33868,1601249077.73,-0.472,4.66
1601249088.2,1552.33792,1601249088.67,0.468,4.64
1601249098.2,1552.33808,1601249098.51,0.308,4.62
1601249108.2,1552.33713,1601249108.34,0.138,4.61
1601249118.2,1552.33757,1601249118.19,-0.012,4.55
1601249128.2,1552.33704,1601249128.03,-0.172,4.66
1601249138.2,1552.33738,1601249137.87,-0.332,4.64
1601249148.2,1552.33772,1601249147.71,-0.492,4.58
1601249158.2,1552.33602,1601249158.64,0.438,4.63
1601249168.2,1552.33674,1601249168.49,0.288,4.6
1601249178.2,1552.33709,1601249178.33,0.128,4.57
1601249188.2,1552.33774,1601249188.17,-0.032,4.63
1601249198.2,1552.33623,1601249198.01,-0.192,4.6
1601249208.2,1552.3372,1601249207.85,-0.352,4.59
1601249218.2,1552.33627,1601249217.69,-0.512,4.61
1601249228.2,1552.33648,1601249228.62,0.418,4.59
1601249238.2,1552.33831,1601249238.47,0.268,4.57
1601249248.2,1552.33729,1601249248.31,0.108,4.69
1601249258.2,1552.33686,1601249258.15,-0.052,4.59
1601249268.2,1552.33656,1601249267.99,-0.212,4.63
1601249278.2,1552.33687,1601249277.83,-0.372,4.65
1601249288.2,1552.33738,1601249287.67,-0.532,4.66
1601249298.2,1552.33711,1601249298.6,0.398,4.58
1601249308.2,1552.33778,1601249308.45,0.248,4.6
1601249318.2,1552.33671,1601249318.29,0.088,4.61
1601249328.2,1552.33741,1601249328.13,-0.072,4.55
1601249338.2,1552.33602,1601249337.97,-0.232,4.63
1601249348.2,1552.33648,1601249347.81,-0.392,4.63
1601249358.2,1552.33654,1601249358.74,0.538,4.58
1601249368.2,1552.3371,1601249368.59,0.388,4.58
1601249378.2,1552.33673,1601249378.43,0.228,4.67
1601249388.2,1552.33657,1601249388.27,0.068,4.6
1601249398.2,1552.33621,1601249398.11,-0.092,4.59
1601249408.2,1552.3369,1601249407.95,-0.252,4.63
1601249418.2,1552.33622,1601249417.79,-0.412,4.61
1601249428.2,1552.33616,1601249428.73,0.528,4.61
1601249438.2,1552.3371,1601249438.56,0.358,4.67
1601249448.2,1552.33565,1601249448.4,0.198,4.54
1601249458.2,1552.33653,1601249458.25,0.048,4.59
1601249468.2,1552.33721,1601249468.09,-0.112,4.59
1601249478.2,1552.33778,1601249477.92,-0.282,4.56
1601249488.2,1552.33736,1601249487.77,-0.432,4.49
1601249498.2,1552.33638,1601249498.7,0.498,4.57
1601249508.2,1552.33682,1601249508.54,0.338,4.62
1601249518.2,1552.33719,1601249518.38,0.178,4.58
1601249528.2,1552.33639,1601249528.22,0.018,4.6
1601249538.2,1552.33507,1601249538.07,-0.132,4.57
1601249548.2,1552.33572,1601249547.91,-0.292,4.59
1601249558.2,1552.33689,1601249557.75,-0.452,4.52
1601249568.2,1552.33746,1601249568.68,0.478,4.59
1601249578.2,1552.3359,1601249578.52,0.318,4.68
1601249588.2,1552.34195,1601249588.36,0.158,5.86
1601249598.2,1552.35341,1601249598.2,-0.002,7.12
1601249608.2,1552.36327,1601249608.04,-0.162,7.81
1601249618.2,1552.36788,1601249617.88,-0.322,8.02
1601249628.2,1552.37084,1601249627.72,-0.482,7.95
1601249638.2,1552.37058,1601249638.66,0.458,7.9
1601249648.2,1552.37248,1601249648.5,0.298,8.04
1601249658.2,1552.37358,1601249658.34,0.138,8.24
1601249668.2,1552.37538,1601249668.18,-0.022,8.46
1601249678.2,1552.37752,1601249678.02,-0.182,8.58
1601249688.2,1552.37962,1601249687.86,-0.342,8.6
1601249698.2,1552.37993,1601249697.7,-0.502,8.62
1601249708.2,1552.37979,1601249708.63,0.428,8.71
1601249718.2,1552.38191,1601249718.47,0.268,8.78
1601249728.2,1552.38235,1601249728.31,0.108,8.86
1601249738.2,1552.38342,1601249738.15,-0.052,8.92
1601249748.2,1552.38367,1601249747.99,-0.212,8.93
1601249758.2,1552.38447,1601249757.83,-0.372,9.01
1601249768.2,1552.38518,1601249767.67,-0.532,9.0
1601249778.2,1552.38527,1601249778.6,0.398,9.12
1601249788.2,1552.38594,1601249788.44,0.238,9.09
1601249798.2,1552.38623,1601249798.29,0.088,9.14
1601249808.2,1552.3864,1601249808.12,-0.082,9.13
1601249818.2,1552.38655,1601249817.96,-0.242,9.17
1601249828.2,1552.38557,1601249827.8,-0.402,9.17
1601249838.2,1552.38624,1601249838.74,0.538,9.21
1601249848.2,1552.38832,1601249848.58,0.378,9.18
1601249858.2,1552.38728,1601249858.42,0.218,9.22
1601249868.2,1552.38801,1601249868.26,0.058,9.26
1601249878.2,1552.38808,1601249878.1,-0.102,9.25
1601249888.2,1552.38805,1601249887.94,-0.262,9.27
1601249898.2,1552.38776,1601249897.78,-0.422,9.24
1601249908.2,1552.38798,1601249908.71,0.508,9.28
1601249918.2,1552.38761,1601249918.55,0.348,9.28
1601249928.2,1552.38768,1601249928.39,0.188,9.38
1601249938.2,1552.38851,1601249938.23,0.028,9.4
