UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601022272.74,1560.00296,1601022272.8,0.059,20.39
1601022282.74,1560.00334,1601022282.63,-0.111,20.36
1601022292.74,1560.00333,1601022292.46,-0.281,20.35
1601022302.74,1560.00176,1601022302.3,-0.441,20.32
1601022312.74,1560.00209,1601022313.23,0.489,20.28
1601022322.74,1560.00202,1601022323.06,0.319,20.25
1601022332.74,1560.00155,1601022332.9,0.159,20.26
1601022342.74,1560.00183,1601022342.74,-0.001,20.25
1601022352.74,1560.00177,1601022352.56,-0.181,20.22
1601022362.74,1560.0015,1601022362.41,-0.331,20.21
1601022372.74,1560.00174,1601022372.23,-0.511,20.19
1601022382.74,1560.00142,1601022383.16,0.419,20.17
1601022392.74,1560.00089,1601022393.0,0.259,20.24
1601022402.74,1560.00062,1601022402.84,0.099,20.15
1601022412.74,1560.00085,1601022412.67,-0.071,20.13
1601022422.74,1559.9997,1601022422.5,-0.241,20.05
1601022432.74,1559.99677,1601022432.34,-0.401,19.8
1601022442.74,1559.99236,1601022443.27,0.529,19.42
1601022452.74,1559.98575,1601022453.11,0.369,18.97
1601022462.74,1559.97989,1601022462.95,0.209,18.42
1601022472.74,1559.97262,1601022472.78,0.039,17.88
1601022482.74,1559.96606,1601022482.61,-0.131,17.38
1601022492.74,1559.96001,1601022492.45,-0.291,16.83
1601022502.74,1559.95227,1601022502.28,-0.461,16.18
1601022512.74,1559.9445,1601022513.21,0.469,15.51
1601022522.74,1559.93741,1601022523.05,0.309,14.93
1601022532.74,1559.92975,1601022532.88,0.139,14.31
1601022542.74,1559.92324,1601022542.71,-0.031,13.46
1601022552.74,1559.91319,1601022552.55,-0.191,12.77
1601022562.74,1559.90543,1601022562.38,-0.361,12.11
1601022572.74,1559.89686,1601022572.22,-0.521,11.33
1601022582.74,1559.88765,1601022583.14,0.399,10.51
1601022592.74,1559.88149,1601022592.97,0.229,9.96
1601022602.74,1559.87643,1601022602.8,0.059,9.51
1601022612.74,1559.87153,1601022612.61,-0.131,9.08
1601022622.74,1559.86903,1601022622.43,-0.311,8.89
1601022632.74,1559.86751,1601022632.26,-0.481,8.71
1601022642.74,1559.86421,1601022643.17,0.429,8.54
1601022652.74,1559.8639,1601022653.0,0.259,8.37
1601022662.74,1559.86334,1601022662.82,0.079,8.23
