UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601022272.74,1555.0156,1601022272.58,-0.161,20.57
1601022282.74,1555.01474,1601022282.42,-0.321,20.5
1601022292.74,1555.01663,1601022292.25,-0.491,20.57
1601022302.74,1555.01538,1601022303.18,0.439,20.5
1601022312.74,1555.01543,1601022313.02,0.279,20.52
1601022322.74,1555.01424,1601022322.85,0.109,20.47
1601022332.74,1555.01586,1601022332.69,-0.051,20.5
1601022342.74,1555.01492,1601022342.52,-0.221,20.54
1601022352.74,1555.01429,1601022352.36,-0.381,20.58
1601022362.74,1555.01549,1601022363.28,0.539,20.48
1601022372.74,1555.01434,1601022373.12,0.379,20.46
1601022382.74,1555.01455,1601022382.95,0.209,20.47
1601022392.74,1555.01465,1601022392.79,0.049,20.45
1601022402.74,1555.01408,1601022402.62,-0.121,20.43
1601022412.74,1555.01375,1601022412.46,-0.281,20.37
1601022422.74,1555.01328,1601022422.29,-0.451,20.37
1601022432.74,1555.01008,1601022433.22,0.479,19.97
1601022442.74,1555.00561,1601022443.06,0.319,19.6
1601022452.74,1554.99998,1601022452.89,0.149,19.22
1601022462.74,1554.9942,1601022462.73,-0.011,18.59
1601022472.74,1554.98631,1601022472.56,-0.181,18.06
1601022482.74,1554.97959,1601022482.4,-0.341,17.46
1601022492.74,1554.97286,1601022492.23,-0.511,16.91
1601022502.74,1554.96523,1601022503.16,0.419,16.26
1601022512.74,1554.95875,1601022513.0,0.259,15.63
1601022522.74,1554.95063,1601022522.83,0.089,14.94
1601022532.74,1554.94304,1601022532.67,-0.071,14.24
1601022542.74,1554.93412,1601022542.5,-0.241,13.54
1601022552.74,1554.92622,1601022552.34,-0.401,12.83
1601022562.74,1554.91761,1601022563.27,0.529,12.15
1601022572.74,1554.90862,1601022573.1,0.359,11.42
1601022582.74,1554.90207,1601022582.93,0.189,10.79
1601022592.74,1554.89424,1601022592.76,0.019,10.18
1601022602.74,1554.88733,1601022602.58,-0.161,9.63
1601022612.74,1554.88341,1601022612.41,-0.331,9.37
1601022622.74,1554.88135,1601022622.23,-0.511,9.07
1601022632.74,1554.87926,1601022633.14,0.399,8.9
1601022642.74,1554.87557,1601022642.96,0.219,8.62
1601022652.74,1554.87407,1601022652.78,0.039,8.41
1601022662.74,1554.87155,1601022662.6,-0.141,8.23
1601022672.74,1554.8704,1601022672.42,-0.321,8.15
1601022682.74,1554.8689,1601022682.24,-0.501,8.09
1601022692.74,1554.8681,1601022693.16,0.419,7.99
1601022702.74,1554.86681,1601022702.98,0.239,7.86
1601022712.74,1554.8661,1601022712.8,0.059,7.84
1601022722.74,1554.86564,1601022722.62,-0.121,7.79
1601022732.74,1554.86653,1601022732.44,-0.301,7.74
1601022742.74,1554.86427,1601022742.26,-0.481,7.68
1601022752.74,1554.86439,1601022753.18,0.439,7.58
1601022762.74,1554.86427,1601022763.0,0.259,7.53
1601022772.74,1554.86323,1601022772.82,0.079,7.49
1601022782.74,1554.86206,1601022782.64,-0.101,7.44
1601022792.74,1554.86217,1601022792.46,-0.281,7.37
1601022802.74,1554.86037,1601022802.28,-0.461,7.27
1601022812.74,1554.8611,1601022813.2,0.459,7.18
1601022822.74,1554.86037,1601022823.02,0.279,7.1
1601022832.74,1554.85981,1601022832.84,0.099,7.11
1601022842.74,1554.85929,1601022842.66,-0.081,6.97
1601022852.74,1554.85783,1601022852.48,-0.261,6.9
1601022862.74,1554.85705,1601022862.3,-0.441,6.96
1601022872.74,1554.85715,1601022873.22,0.479,6.86
1601022882.74,1554.85536,1601022883.04,0.299,6.9
1601022892.74,1554.85591,1601022892.86,0.119,6.83
1601022902.74,1554.85459,1601022902.68,-0.061,6.76
1601022912.74,1554.85441,1601022912.5,-0.241,6.7
1601022922.74,1554.85588,1601022922.32,-0.421,6.69
1601022932.74,1554.85525,1601022933.24,0.499,6.68
1601022942.74,1554.85475,1601022943.06,0.319,6.64
1601022952.74,1554.85437,1601022952.88,0.139,6.61
1601022962.74,1554.85406,1601022962.7,-0.041,6.6
1601022972.74,1554.85295,1601022972.52,-0.221,6.58
1601022982.74,1554.85312,1601022982.34,-0.401,6.57
1601022992.74,1554.85328,1601022993.26,0.519,6.63
1601023002.74,1554.85442,1601023003.08,0.339,6.63
1601023012.74,1554.85422,1601023012.9,0.159,6.64
1601023022.74,1554.85468,1601023022.73,-0.011,6.6
1601023032.74,1554.85361,1601023032.55,-0.191,6.62
1601023042.74,1554.85404,1601023042.37,-0.371,6.56
1601023052.74,1554.85368,1601023053.28,0.539,6.56
1601023062.74,1554.85432,1601023063.1,0.359,6.57
1601023072.74,1554.85611,1601023072.93,0.189,6.53
1601023082.74,1554.85374,1601023082.75,0.009,6.54
1601023092.74,1554.85479,1601023092.57,-0.171,6.47
1601023102.74,1554.85362,1601023102.39,-0.351,6.5
1601023112.74,1554.85396,1601023112.21,-0.531,6.43
1601023122.74,1554.85265,1601023123.12,0.379,6.43
1601023132.74,1554.85149,1601023132.95,0.209,6.45
1601023142.74,1554.85195,1601023142.77,0.029,6.41
1601023152.74,1554.85124,1601023152.59,-0.151,6.35
1601023162.74,1554.85084,1601023162.41,-0.331,6.32
1601023172.74,1554.85257,1601023172.23,-0.511,6.37
1601023182.74,1554.85113,1601023183.14,0.399,6.29
1601023192.74,1554.85128,1601023192.97,0.229,6.3
1601023202.74,1554.85115,1601023202.79,0.049,6.35
1601023212.74,1554.85079,1601023212.61,-0.131,6.23
1601023222.74,1554.85046,1601023222.43,-0.311,6.17
1601023232.74,1554.85037,1601023232.25,-0.491,6.2
1601023242.74,1554.85001,1601023243.16,0.419,6.22
1601023252.74,1554.85105,1601023252.98,0.239,6.31
1601023262.74,1554.85038,1601023262.81,0.069,6.26
1601023272.74,1554.85099,1601023272.63,-0.111,6.22
1601023282.74,1554.85062,1601023282.45,-0.291,6.28
1601023292.74,1554.85141,1601023292.27,-0.471,6.21
1601023302.74,1554.85052,1601023303.19,0.449,6.27
1601023312.74,1554.85182,1601023313.01,0.269,6.16
1601023322.74,1554.85018,1601023322.83,0.089,6.18
1601023332.74,1554.85055,1601023332.65,-0.091,6.17
1601023342.74,1554.84994,1601023342.48,-0.261,6.14
1601023352.74,1554.85078,1601023352.3,-0.441,6.11
1601023362.74,1554.84889,1601023363.21,0.469,6.08
1601023372.74,1554.84941,1601023373.03,0.289,6.12
1601023382.74,1554.85069,1601023382.86,0.119,6.05
1601023392.74,1554.84948,1601023392.68,-0.061,6.09
1601023402.74,1554.84846,1601023402.5,-0.241,6.05
1601023412.74,1554.84776,1601023412.33,-0.411,6.03
1601023422.74,1554.84914,1601023423.24,0.499,6.02
1601023432.74,1554.84767,1601023433.06,0.319,6.05
1601023442.74,1554.8493,1601023442.88,0.139,5.97
1601023452.74,1554.84832,1601023452.71,-0.031,5.97
1601023462.74,1554.84819,1601023462.53,-0.211,5.99
1601023472.74,1554.84813,1601023472.35,-0.391,5.92
1601023482.74,1554.84826,1601023483.27,0.529,5.92
1601023492.74,1554.84789,1601023493.09,0.349,5.86
1601023502.74,1554.84744,1601023502.91,0.169,5.84
1601023512.74,1554.84836,1601023512.73,-0.011,5.87
1601023522.74,1554.8483,1601023522.56,-0.181,5.98
1601023532.74,1554.84701,1601023532.38,-0.361,5.95
1601023542.74,1554.84801,1601023542.2,-0.541,5.96
1601023552.74,1554.84921,1601023553.12,0.379,5.98
1601023562.74,1554.84821,1601023562.94,0.199,5.95
1601023572.74,1554.84766,1601023572.76,0.019,5.96
1601023582.74,1554.84786,1601023582.58,-0.161,5.93
1601023592.74,1554.8456,1601023592.41,-0.331,5.89
1601023602.74,1554.84688,1601023602.23,-0.511,5.9
1601023612.74,1554.84699,1601023613.14,0.399,5.86
1601023622.74,1554.84686,1601023622.97,0.229,5.81
1601023632.74,1554.84643,1601023632.79,0.049,5.78
1601023642.74,1554.84663,1601023642.61,-0.131,5.76
1601023652.74,1554.84647,1601023652.43,-0.311,5.76
1601023662.74,1554.84536,1601023662.26,-0.481,5.69
1601023672.74,1554.84472,1601023673.17,0.429,5.67
1601023682.74,1554.84498,1601023682.99,0.249,5.77
1601023692.74,1554.84515,1601023692.82,0.079,5.67
1601023702.74,1554.84447,1601023702.64,-0.101,5.6
1601023712.74,1554.84507,1601023712.46,-0.281,5.67
1601023722.74,1554.84405,1601023722.28,-0.461,5.63
1601023732.74,1554.84426,1601023733.2,0.459,5.63
1601023742.74,1554.84458,1601023743.02,0.279,5.6
1601023752.74,1554.84454,1601023752.85,0.109,5.58
1601023762.74,1554.84398,1601023762.67,-0.071,5.59
1601023772.74,1554.84442,1601023772.49,-0.251,5.6
1601023782.74,1554.84439,1601023782.31,-0.431,5.56
1601023792.74,1554.84369,1601023793.23,0.489,5.53
1601023802.74,1554.84581,1601023803.05,0.309,5.52
1601023812.74,1554.84451,1601023812.87,0.129,5.57
1601023822.74,1554.84345,1601023822.7,-0.041,5.58
1601023832.74,1554.84405,1601023832.52,-0.221,5.58
1601023842.74,1554.84388,1601023842.34,-0.401,5.58
1601023852.74,1554.84285,1601023853.26,0.519,5.48
1601023862.74,1554.84343,1601023863.08,0.339,5.55
1601023872.74,1554.84332,1601023872.9,0.159,5.48
1601023882.74,1554.8434,1601023882.72,-0.021,5.5
1601023892.74,1554.84325,1601023892.55,-0.191,5.48
1601023902.74,1554.84316,1601023902.37,-0.371,5.47
1601023912.74,1554.84246,1601023913.28,0.539,5.49
1601023922.74,1554.84334,1601023923.11,0.369,5.45
1601023932.74,1554.84161,1601023932.93,0.189,5.39
1601023942.74,1554.84094,1601023942.75,0.009,5.33
1601023952.74,1554.8417,1601023952.57,-0.171,5.39
1601023962.74,1554.84193,1601023962.4,-0.341,5.33
1601023972.74,1554.84185,1601023972.22,-0.521,5.3
1601023982.74,1554.84158,1601023983.13,0.389,5.36
