UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601022272.74,1530.05551,1601022272.77,0.029,20.5
1601022282.74,1530.0553,1601022282.6,-0.141,20.5
1601022292.74,1530.0552,1601022292.44,-0.301,20.42
1601022302.74,1530.05501,1601022302.28,-0.461,20.43
1601022312.74,1530.05418,1601022313.2,0.459,20.47
1601022322.74,1530.05416,1601022323.04,0.299,20.36
1601022332.74,1530.05428,1601022332.87,0.129,20.45
1601022342.74,1530.05399,1601022342.71,-0.031,20.42
1601022352.74,1530.05538,1601022352.54,-0.201,20.42
1601022362.74,1530.05403,1601022362.38,-0.361,20.42
1601022372.74,1530.05504,1601022372.21,-0.531,20.39
1601022382.74,1530.0539,1601022383.14,0.399,20.41
1601022392.74,1530.05357,1601022392.97,0.229,20.44
1601022402.74,1530.05383,1601022402.81,0.069,20.43
1601022412.74,1530.05503,1601022412.64,-0.101,20.36
1601022422.74,1530.0534,1601022422.48,-0.261,20.37
1601022432.74,1530.05039,1601022432.32,-0.421,20.02
1601022442.74,1530.0456,1601022443.24,0.499,19.61
1601022452.74,1530.04073,1601022453.08,0.339,19.16
1601022462.74,1530.03532,1601022462.92,0.179,18.71
1601022472.74,1530.02926,1601022472.75,0.009,18.15
1601022482.74,1530.0234,1601022482.59,-0.151,17.62
1601022492.74,1530.01611,1601022492.42,-0.321,17.04
1601022502.74,1530.00851,1601022502.26,-0.481,16.47
1601022512.74,1530.00196,1601022513.19,0.449,15.75
1601022522.74,1529.99493,1601022523.02,0.279,15.15
1601022532.74,1529.98665,1601022532.86,0.119,14.44
1601022542.74,1529.97953,1601022542.69,-0.051,13.81
1601022552.74,1529.97111,1601022552.52,-0.221,13.16
1601022562.74,1529.96278,1601022562.36,-0.381,12.59
1601022572.74,1529.95547,1601022572.2,-0.541,11.88
1601022582.74,1529.94853,1601022583.12,0.379,11.17
1601022592.74,1529.9424,1601022592.94,0.199,10.63
1601022602.74,1529.93576,1601022602.77,0.029,10.1
1601022612.74,1529.93082,1601022612.59,-0.151,9.73
1601022622.74,1529.92816,1601022622.41,-0.331,9.43
1601022632.74,1529.92542,1601022632.23,-0.511,9.25
1601022642.74,1529.92121,1601022643.15,0.409,8.96
1601022652.74,1529.92041,1601022652.97,0.229,8.69
1601022662.74,1529.91836,1601022662.79,0.049,8.5
1601022672.74,1529.91515,1601022672.61,-0.131,8.38
1601022682.74,1529.91515,1601022682.43,-0.311,8.25
1601022692.74,1529.91284,1601022692.25,-0.491,8.17
1601022702.74,1529.91181,1601022703.17,0.429,8.07
1601022712.74,1529.91138,1601022712.99,0.249,8.02
