UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601022272.74,1535.04138,1601022272.95,0.209,20.51
1601022282.74,1535.04209,1601022282.78,0.039,20.54
1601022292.74,1535.04256,1601022292.62,-0.121,20.52
1601022302.74,1535.04192,1601022302.46,-0.281,20.5
1601022312.74,1535.04164,1601022312.29,-0.451,20.48
1601022322.74,1535.04093,1601022323.22,0.479,20.42
1601022332.74,1535.04107,1601022333.05,0.309,20.43
1601022342.74,1535.03987,1601022342.89,0.149,20.45
1601022352.74,1535.04075,1601022352.72,-0.021,20.4
1601022362.74,1535.04012,1601022362.56,-0.181,20.42
1601022372.74,1535.0404,1601022372.39,-0.351,20.38
1601022382.74,1535.04,1601022382.23,-0.511,20.39
1601022392.74,1535.04006,1601022393.16,0.419,20.38
1601022402.74,1535.0394,1601022402.99,0.249,20.28
1601022412.74,1535.04023,1601022412.83,0.089,20.37
1601022422.74,1535.03892,1601022422.66,-0.081,20.21
1601022432.74,1535.03764,1601022432.5,-0.241,19.88
1601022442.74,1535.03419,1601022442.33,-0.411,19.53
1601022452.74,1535.02922,1601022453.26,0.519,19.03
1601022462.74,1535.02322,1601022463.1,0.359,18.46
1601022472.74,1535.01733,1601022472.93,0.189,17.92
1601022482.74,1535.01172,1601022482.77,0.029,17.38
1601022492.74,1535.00526,1601022492.6,-0.141,16.84
1601022502.74,1534.9996,1601022502.44,-0.301,16.24
1601022512.74,1534.9927,1601022512.27,-0.471,15.67
1601022522.74,1534.98631,1601022523.2,0.459,15.01
1601022532.74,1534.97942,1601022533.04,0.299,14.36
1601022542.74,1534.97173,1601022542.87,0.129,13.61
1601022552.74,1534.96334,1601022552.71,-0.031,13.0
1601022562.74,1534.95402,1601022562.54,-0.201,12.09
1601022572.74,1534.94441,1601022572.38,-0.361,11.14
1601022582.74,1534.93444,1601022582.21,-0.531,10.37
1601022592.74,1534.92594,1601022593.13,0.389,9.57
1601022602.74,1534.92049,1601022602.95,0.209,9.16
1601022612.74,1534.91497,1601022612.77,0.029,9.1
1601022622.74,1534.91367,1601022622.59,-0.151,9.03
1601022632.74,1534.91232,1601022632.41,-0.331,9.01
1601022642.74,1534.91158,1601022642.23,-0.511,9.04
1601022652.74,1534.91028,1601022653.15,0.409,8.92
1601022662.74,1534.90895,1601022662.97,0.229,8.77
1601022672.74,1534.90809,1601022672.79,0.049,8.81
1601022682.74,1534.90785,1601022682.61,-0.131,8.77
1601022692.74,1534.90664,1601022692.43,-0.311,8.71
1601022702.74,1534.90676,1601022702.25,-0.491,8.6
1601022712.74,1534.90415,1601022713.17,0.429,8.44
1601022722.74,1534.90264,1601022722.99,0.249,8.28
1601022732.74,1534.90145,1601022732.81,0.069,8.0
1601022742.74,1534.89832,1601022742.63,-0.111,7.88
1601022752.74,1534.89815,1601022752.45,-0.291,7.72
1601022762.74,1534.89621,1601022762.27,-0.471,7.49
1601022772.74,1534.89502,1601022773.19,0.449,7.39
1601022782.74,1534.89206,1601022783.01,0.269,7.24
1601022792.74,1534.89209,1601022792.83,0.089,7.24
1601022802.74,1534.89,1601022802.65,-0.091,7.13
1601022812.74,1534.88986,1601022812.47,-0.271,7.11
1601022822.74,1534.88983,1601022822.29,-0.451,7.07
1601022832.74,1534.89026,1601022833.21,0.469,7.16
1601022842.74,1534.88927,1601022843.03,0.289,7.12
1601022852.74,1534.88952,1601022852.85,0.109,7.14
1601022862.74,1534.88868,1601022862.67,-0.071,7.17
1601022872.74,1534.88909,1601022872.49,-0.251,7.15
1601022882.74,1534.88875,1601022882.31,-0.431,7.07
1601022892.74,1534.88874,1601022893.23,0.489,7.1
1601022902.74,1534.88865,1601022903.05,0.309,7.17
1601022912.74,1534.88857,1601022912.87,0.129,7.05
1601022922.74,1534.88933,1601022922.69,-0.051,7.05
1601022932.74,1534.88838,1601022932.51,-0.231,7.12
1601022942.74,1534.88762,1601022942.33,-0.411,7.07
1601022952.74,1534.88895,1601022953.25,0.509,7.14
1601022962.74,1534.88821,1601022963.07,0.329,7.08
1601022972.74,1534.8879,1601022972.89,0.149,7.01
1601022982.74,1534.88737,1601022982.71,-0.031,6.94
1601022992.74,1534.88806,1601022992.53,-0.211,6.97
1601023002.74,1534.88751,1601023002.36,-0.381,6.94
1601023012.74,1534.88721,1601023013.27,0.529,6.96
1601023022.74,1534.88735,1601023023.09,0.349,6.93
1601023032.74,1534.88739,1601023032.91,0.169,6.91
1601023042.74,1534.88773,1601023042.73,-0.011,6.94
1601023052.74,1534.88823,1601023052.56,-0.181,6.92
1601023062.74,1534.88797,1601023062.38,-0.361,6.91
1601023072.74,1534.88783,1601023072.2,-0.541,6.96
1601023082.74,1534.88687,1601023083.11,0.369,6.85
1601023092.74,1534.88666,1601023092.93,0.189,6.83
1601023102.74,1534.88602,1601023102.76,0.019,6.83
1601023112.74,1534.88701,1601023112.58,-0.161,6.77
