UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601022272.74,1555.03973,1601022272.6,-0.141,20.64
1601022282.74,1555.03924,1601022282.43,-0.311,20.65
1601022292.74,1555.03972,1601022292.27,-0.471,20.6
1601022302.74,1555.03832,1601022303.2,0.459,20.65
1601022312.74,1555.03795,1601022313.03,0.289,20.62
1601022322.74,1555.03818,1601022322.87,0.129,20.62
1601022332.74,1555.0393,1601022332.71,-0.031,20.64
1601022342.74,1555.0382,1601022342.53,-0.211,20.59
1601022352.74,1555.0378,1601022352.38,-0.361,20.56
1601022362.74,1555.03831,1601022362.2,-0.541,20.57
1601022372.74,1555.0369,1601022373.13,0.389,20.52
1601022382.74,1555.03769,1601022382.97,0.229,20.53
1601022392.74,1555.03754,1601022392.8,0.059,20.53
1601022402.74,1555.03797,1601022402.64,-0.101,20.52
1601022412.74,1555.0383,1601022412.47,-0.271,20.52
1601022422.74,1555.03602,1601022422.31,-0.431,20.27
1601022432.74,1555.03105,1601022433.24,0.499,19.84
1601022442.74,1555.02704,1601022443.08,0.339,19.26
1601022452.74,1555.01977,1601022452.91,0.169,18.67
1601022462.74,1555.01287,1601022462.74,-0.001,18.12
1601022472.74,1555.00551,1601022472.58,-0.161,17.42
1601022482.74,1554.99895,1601022482.41,-0.331,16.82
1601022492.74,1554.99145,1601022492.25,-0.491,16.21
1601022502.74,1554.9826,1601022503.18,0.439,15.51
1601022512.74,1554.97487,1601022513.01,0.269,14.71
1601022522.74,1554.96609,1601022522.85,0.109,14.05
1601022532.74,1554.95811,1601022532.68,-0.061,13.28
1601022542.74,1554.94966,1601022542.52,-0.221,12.47
1601022552.74,1554.93926,1601022552.35,-0.391,11.8
1601022562.74,1554.92923,1601022563.29,0.549,10.82
1601022572.74,1554.91904,1601022573.12,0.379,10.09
1601022582.74,1554.91093,1601022582.95,0.209,9.43
1601022592.74,1554.90328,1601022592.78,0.039,8.79
1601022602.74,1554.89878,1601022602.6,-0.141,8.36
1601022612.74,1554.89309,1601022612.42,-0.321,8.08
1601022622.74,1554.89181,1601022622.25,-0.491,7.96
1601022632.74,1554.89183,1601022633.15,0.409,7.81
1601022642.74,1554.88854,1601022642.98,0.239,7.67
1601022652.74,1554.88774,1601022652.8,0.059,7.59
1601022662.74,1554.88664,1601022662.62,-0.121,7.49
1601022672.74,1554.88548,1601022672.44,-0.301,7.42
