UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601022272.74,1530.04638,1601022272.79,0.049,20.65
1601022282.74,1530.04619,1601022282.62,-0.121,20.63
1601022292.74,1530.04603,1601022292.46,-0.281,20.63
1601022302.74,1530.04539,1601022302.29,-0.451,20.59
1601022312.74,1530.04476,1601022313.22,0.479,20.58
1601022322.74,1530.04486,1601022323.05,0.309,20.57
1601022332.74,1530.04427,1601022332.89,0.149,20.55
1601022342.74,1530.04444,1601022342.73,-0.011,20.54
1601022352.74,1530.04542,1601022352.56,-0.181,20.55
1601022362.74,1530.04497,1601022362.4,-0.341,20.55
1601022372.74,1530.04444,1601022372.22,-0.521,20.54
1601022382.74,1530.04438,1601022383.15,0.409,20.53
1601022392.74,1530.04387,1601022392.99,0.249,20.52
1601022402.74,1530.04325,1601022402.83,0.089,20.53
1601022412.74,1530.04401,1601022412.66,-0.081,20.53
1601022422.74,1530.04256,1601022422.49,-0.251,20.33
1601022432.74,1530.03889,1601022432.33,-0.411,19.93
1601022442.74,1530.03347,1601022443.26,0.519,19.42
1601022452.74,1530.02855,1601022453.1,0.359,18.86
1601022462.74,1530.02161,1601022462.94,0.199,18.29
1601022472.74,1530.01408,1601022472.77,0.029,17.68
1601022482.74,1530.00739,1601022482.6,-0.141,17.03
1601022492.74,1530.00024,1601022492.44,-0.301,16.44
1601022502.74,1529.99131,1601022502.27,-0.471,15.81
1601022512.74,1529.98386,1601022513.2,0.459,15.0
1601022522.74,1529.97535,1601022523.04,0.299,14.37
1601022532.74,1529.9685,1601022532.87,0.129,13.62
1601022542.74,1529.9606,1601022542.7,-0.041,12.84
1601022552.74,1529.95037,1601022552.54,-0.201,12.12
1601022562.74,1529.94138,1601022562.37,-0.371,11.37
1601022572.74,1529.93183,1601022572.21,-0.531,10.55
1601022582.74,1529.92274,1601022583.14,0.399,9.75
1601022592.74,1529.91667,1601022592.96,0.219,9.13
1601022602.74,1529.91095,1601022602.79,0.049,8.69
1601022612.74,1529.90559,1601022612.61,-0.131,8.41
1601022622.74,1529.90464,1601022622.43,-0.311,8.21
1601022632.74,1529.90261,1601022632.25,-0.491,8.06
1601022642.74,1529.90094,1601022643.16,0.419,7.92
1601022652.74,1529.89966,1601022652.99,0.249,7.76
1601022662.74,1529.89814,1601022662.81,0.069,7.68
1601022672.74,1529.89665,1601022672.63,-0.111,7.58
1601022682.74,1529.89693,1601022682.45,-0.291,7.6
1601022692.74,1529.8944,1601022692.27,-0.471,7.49
1601022702.74,1529.89492,1601022703.18,0.439,7.44
1601022712.74,1529.89392,1601022713.0,0.259,7.34
1601022722.74,1529.89396,1601022722.83,0.089,7.32
1601022732.74,1529.89319,1601022732.65,-0.091,7.16
1601022742.74,1529.89096,1601022742.47,-0.271,7.1
1601022752.74,1529.89071,1601022752.29,-0.451,7.04
1601022762.74,1529.8901,1601022763.2,0.459,6.97
1601022772.74,1529.89021,1601022773.03,0.289,6.95
1601022782.74,1529.88839,1601022782.84,0.099,6.85
1601022792.74,1529.88778,1601022792.66,-0.081,6.78
1601022802.74,1529.88712,1601022802.49,-0.251,6.69
1601022812.74,1529.88739,1601022812.32,-0.421,6.63
1601022822.74,1529.88668,1601022823.22,0.479,6.63
1601022832.74,1529.88578,1601022833.05,0.309,6.57
1601022842.74,1529.88611,1601022842.86,0.119,6.6
1601022852.74,1529.88555,1601022852.68,-0.061,6.55
1601022862.74,1529.88494,1601022862.51,-0.231,6.51
1601022872.74,1529.88477,1601022872.33,-0.411,6.51
1601022882.74,1529.88399,1601022883.24,0.499,6.46
1601022892.74,1529.88565,1601022893.06,0.319,6.47
1601022902.74,1529.88445,1601022902.88,0.139,6.47
1601022912.74,1529.88428,1601022912.71,-0.031,6.42
1601022922.74,1529.88507,1601022922.53,-0.211,6.39
1601022932.74,1529.88364,1601022932.35,-0.391,6.44
1601022942.74,1529.88462,1601022943.26,0.519,6.42
1601022952.74,1529.88533,1601022953.08,0.339,6.44
1601022962.74,1529.88438,1601022962.9,0.159,6.39
1601022972.74,1529.88373,1601022972.73,-0.011,6.41
1601022982.74,1529.88431,1601022982.55,-0.191,6.45
1601022992.74,1529.88511,1601022992.37,-0.371,6.46
1601023002.74,1529.88534,1601023003.28,0.539,6.47
1601023012.74,1529.88552,1601023013.1,0.359,6.46
1601023022.74,1529.88536,1601023022.93,0.189,6.46
1601023032.74,1529.88478,1601023032.75,0.009,6.47
1601023042.74,1529.88522,1601023042.57,-0.171,6.48
1601023052.74,1529.88506,1601023052.4,-0.341,6.53
1601023062.74,1529.88584,1601023062.22,-0.521,6.49
1601023072.74,1529.88345,1601023073.13,0.389,6.5
1601023082.74,1529.88549,1601023082.95,0.209,6.48
1601023092.74,1529.88463,1601023092.77,0.029,6.43
1601023102.74,1529.88414,1601023102.59,-0.151,6.4
1601023112.74,1529.88445,1601023112.42,-0.321,6.38
1601023122.74,1529.88555,1601023122.24,-0.501,6.34
1601023132.74,1529.88528,1601023133.15,0.409,6.35
1601023142.74,1529.88426,1601023142.97,0.229,6.32
1601023152.74,1529.88297,1601023152.79,0.049,6.31
1601023162.74,1529.88329,1601023162.62,-0.121,6.31
1601023172.74,1529.8827,1601023172.44,-0.301,6.3
1601023182.74,1529.88278,1601023182.26,-0.481,6.27
1601023192.74,1529.88251,1601023193.17,0.429,6.28
1601023202.74,1529.88352,1601023202.99,0.249,6.27
1601023212.74,1529.88255,1601023212.81,0.069,6.23
1601023222.74,1529.88345,1601023222.64,-0.101,6.22
1601023232.74,1529.8841,1601023232.45,-0.291,6.23
1601023242.74,1529.88327,1601023242.27,-0.471,6.23
1601023252.74,1529.88263,1601023253.19,0.449,6.21
1601023262.74,1529.88335,1601023263.01,0.269,6.21
1601023272.74,1529.88324,1601023272.84,0.099,6.21
1601023282.74,1529.88406,1601023282.65,-0.091,6.24
1601023292.74,1529.88189,1601023292.48,-0.261,6.19
1601023302.74,1529.88333,1601023302.31,-0.431,6.22
1601023312.74,1529.88271,1601023313.21,0.469,6.19
1601023322.74,1529.8834,1601023323.04,0.299,6.19
1601023332.74,1529.88338,1601023332.86,0.119,6.21
1601023342.74,1529.88109,1601023342.68,-0.061,6.21
1601023352.74,1529.88348,1601023352.5,-0.241,6.2
1601023362.74,1529.88265,1601023362.33,-0.411,6.12
1601023372.74,1529.88225,1601023373.24,0.499,6.1
1601023382.74,1529.8823,1601023383.06,0.319,6.08
1601023392.74,1529.88216,1601023392.88,0.139,6.08
1601023402.74,1529.88216,1601023402.71,-0.031,6.07
1601023412.74,1529.88166,1601023412.54,-0.201,6.04
1601023422.74,1529.8807,1601023422.35,-0.391,6.0
1601023432.74,1529.88146,1601023433.26,0.519,5.99
1601023442.74,1529.87992,1601023443.09,0.349,5.89
1601023452.74,1529.87992,1601023452.91,0.169,5.89
1601023462.74,1529.87857,1601023462.73,-0.011,5.84
1601023472.74,1529.87974,1601023472.55,-0.191,5.83
1601023482.74,1529.87864,1601023482.38,-0.361,5.82
1601023492.74,1529.87708,1601023492.2,-0.541,5.8
1601023502.74,1529.87824,1601023503.11,0.369,5.77
1601023512.74,1529.87818,1601023512.94,0.199,5.77
1601023522.74,1529.87757,1601023522.76,0.019,5.77
1601023532.74,1529.87845,1601023532.58,-0.161,5.79
1601023542.74,1529.87872,1601023542.4,-0.341,5.83
1601023552.74,1529.87824,1601023552.23,-0.511,5.84
1601023562.74,1529.87982,1601023563.14,0.399,5.82
1601023572.74,1529.87865,1601023572.96,0.219,5.79
1601023582.74,1529.87866,1601023582.78,0.039,5.76
1601023592.74,1529.87788,1601023592.61,-0.131,5.71
1601023602.74,1529.8775,1601023602.44,-0.301,5.78
1601023612.74,1529.87829,1601023612.25,-0.491,5.7
1601023622.74,1529.87777,1601023623.17,0.429,5.66
1601023632.74,1529.87692,1601023632.99,0.249,5.63
1601023642.74,1529.87607,1601023642.82,0.079,5.59
1601023652.74,1529.87577,1601023652.64,-0.101,5.56
1601023662.74,1529.87659,1601023662.46,-0.281,5.56
1601023672.74,1529.87577,1601023672.29,-0.451,5.55
1601023682.74,1529.87481,1601023683.19,0.449,5.52
1601023692.74,1529.87458,1601023693.03,0.289,5.5
1601023702.74,1529.8753,1601023702.84,0.099,5.46
1601023712.74,1529.87451,1601023712.66,-0.081,5.42
1601023722.74,1529.87514,1601023722.49,-0.251,5.41
1601023732.74,1529.87504,1601023732.31,-0.431,5.42
1601023742.74,1529.87522,1601023743.23,0.489,5.44
1601023752.74,1529.87429,1601023753.05,0.309,5.44
1601023762.74,1529.87391,1601023762.87,0.129,5.45
1601023772.74,1529.8751,1601023772.7,-0.041,5.46
1601023782.74,1529.87531,1601023782.51,-0.231,5.45
1601023792.74,1529.8752,1601023792.34,-0.401,5.47
1601023802.74,1529.87624,1601023803.26,0.519,5.52
1601023812.74,1529.87561,1601023813.08,0.339,5.48
1601023822.74,1529.8763,1601023822.9,0.159,5.5
1601023832.74,1529.87529,1601023832.72,-0.021,5.48
1601023842.74,1529.8759,1601023842.55,-0.191,5.53
1601023852.74,1529.87596,1601023852.37,-0.371,5.53
1601023862.74,1529.87557,1601023863.28,0.539,5.52
1601023872.74,1529.87512,1601023873.1,0.359,5.49
1601023882.74,1529.87564,1601023882.93,0.189,5.44
1601023892.74,1529.87516,1601023892.75,0.009,5.46
1601023902.74,1529.87498,1601023902.58,-0.161,5.44
1601023912.74,1529.8748,1601023912.39,-0.351,5.42
1601023922.74,1529.87375,1601023922.22,-0.521,5.41
1601023932.74,1529.87303,1601023933.14,0.399,5.36
1601023942.74,1529.87406,1601023942.95,0.209,5.35
1601023952.74,1529.8744,1601023952.78,0.039,5.34
1601023962.74,1529.87387,1601023962.6,-0.141,5.31
1601023972.74,1529.87472,1601023972.42,-0.321,5.32
1601023982.74,1529.87485,1601023982.25,-0.491,5.33
1601023992.74,1529.87528,1601023993.17,0.429,5.32
1601024002.74,1529.87426,1601024002.98,0.239,5.31
1601024012.74,1529.87355,1601024012.81,0.069,5.29
1601024022.74,1529.87392,1601024022.63,-0.111,5.27
1601024032.74,1529.87337,1601024032.45,-0.291,5.24
1601024042.74,1529.87329,1601024042.28,-0.461,5.22
1601024052.74,1529.87268,1601024053.19,0.449,5.23
1601024062.74,1529.87267,1601024063.01,0.269,5.22
1601024072.74,1529.87231,1601024072.84,0.099,5.15
1601024082.74,1529.87006,1601024082.66,-0.081,5.14
1601024092.74,1529.87259,1601024092.48,-0.261,5.1
1601024102.74,1529.86893,1601024102.3,-0.441,5.1
1601024112.74,1529.87083,1601024113.21,0.469,5.02
1601024122.74,1529.87128,1601024123.04,0.299,5.02
1601024132.74,1529.86984,1601024132.86,0.119,5.03
1601024142.74,1529.87045,1601024142.68,-0.061,4.99
1601024152.74,1529.87,1601024152.5,-0.241,4.97
1601024162.74,1529.87027,1601024162.33,-0.411,4.97
1601024172.74,1529.87042,1601024173.24,0.499,4.92
1601024182.74,1529.86884,1601024183.06,0.319,4.92
1601024192.74,1529.86951,1601024192.89,0.149,4.92
1601024202.74,1529.87035,1601024202.71,-0.031,4.89
1601024212.74,1529.86972,1601024212.53,-0.211,4.99
1601024222.74,1529.87842,1601024222.36,-0.381,6.22
1601024232.74,1529.8932,1601024233.27,0.529,7.65
1601024242.74,1529.90271,1601024243.09,0.349,8.16
1601024252.74,1529.90601,1601024252.91,0.169,8.25
1601024262.74,1529.9071,1601024262.73,-0.011,8.33
1601024272.74,1529.9081,1601024272.56,-0.181,8.45
1601024282.74,1529.90926,1601024282.38,-0.361,8.55
1601024292.74,1529.9111,1601024292.21,-0.531,8.69
1601024302.74,1529.91275,1601024303.11,0.369,8.81
1601024312.74,1529.91411,1601024312.94,0.199,8.96
1601024322.74,1529.91485,1601024322.76,0.019,9.03
1601024332.74,1529.91547,1601024332.58,-0.161,9.07
1601024342.74,1529.91601,1601024342.4,-0.341,9.18
1601024352.74,1529.91544,1601024352.22,-0.521,9.23
1601024362.74,1529.91723,1601024363.14,0.399,9.27
1601024372.74,1529.91834,1601024372.96,0.219,9.31
1601024382.74,1529.919,1601024382.79,0.049,9.33
1601024392.74,1529.92007,1601024392.6,-0.141,9.38
1601024402.74,1529.91951,1601024402.43,-0.311,9.42
1601024412.74,1529.92037,1601024412.25,-0.491,9.45
1601024422.74,1529.92,1601024423.18,0.439,9.46
1601024432.74,1529.91979,1601024432.98,0.239,9.5
1601024442.74,1529.92083,1601024442.81,0.069,9.49
1601024452.74,1529.92053,1601024452.63,-0.111,9.5
1601024462.74,1529.92136,1601024462.45,-0.291,9.54
1601024472.74,1529.92186,1601024472.27,-0.471,9.54
1601024482.74,1529.92185,1601024483.19,0.449,9.57
1601024492.74,1529.92099,1601024493.01,0.269,9.58
1601024502.74,1529.92088,1601024502.83,0.089,9.59
1601024512.74,1529.92157,1601024512.66,-0.081,9.63
1601024522.74,1529.9225,1601024522.47,-0.271,9.63
1601024532.74,1529.92211,1601024532.29,-0.451,9.6
1601024542.74,1529.92309,1601024543.21,0.469,9.63
1601024552.74,1529.92246,1601024553.03,0.289,9.65
1601024562.74,1529.92297,1601024562.86,0.119,9.64
1601024572.74,1529.923,1601024572.68,-0.061,9.66
1601024582.74,1529.92227,1601024582.5,-0.241,9.67
1601024592.74,1529.92291,1601024592.32,-0.421,9.67
1601024602.74,1529.92258,1601024603.23,0.489,9.72
1601024612.74,1529.92302,1601024613.06,0.319,9.67
1601024622.74,1529.92232,1601024622.87,0.129,9.62
1601024632.74,1529.92221,1601024632.7,-0.041,9.7
1601024642.74,1529.92347,1601024642.53,-0.211,9.71
1601024652.74,1529.92238,1601024652.34,-0.401,9.7
1601024662.74,1529.92229,1601024663.25,0.509,9.71
1601024672.74,1529.92463,1601024673.08,0.339,9.69
1601024682.74,1529.92322,1601024682.9,0.159,9.69
1601024692.74,1529.92344,1601024692.72,-0.021,9.68
1601024702.74,1529.9226,1601024702.54,-0.201,9.69
1601024712.74,1529.9242,1601024712.37,-0.371,9.71
1601024722.74,1529.92306,1601024723.28,0.539,9.7
1601024732.74,1529.9239,1601024733.1,0.359,9.71
1601024742.74,1529.92276,1601024742.92,0.179,9.66
1601024752.74,1529.92337,1601024752.75,0.009,9.7
1601024762.74,1529.92346,1601024762.57,-0.171,9.69
1601024772.74,1529.92289,1601024772.39,-0.351,9.68
1601024782.74,1529.92307,1601024782.22,-0.521,9.7
1601024792.74,1529.92397,1601024793.12,0.379,9.68
1601024802.74,1529.92321,1601024802.95,0.209,9.71
1601024812.74,1529.92408,1601024812.76,0.019,9.72
1601024822.74,1529.92253,1601024822.59,-0.151,9.73
1601024832.74,1529.92318,1601024832.41,-0.331,9.71
1601024842.74,1529.92386,1601024842.23,-0.511,9.72
1601024852.74,1529.92355,1601024853.14,0.399,9.74
1601024862.74,1529.9242,1601024862.97,0.229,9.78
1601024872.74,1529.9249,1601024872.79,0.049,9.74
1601024882.74,1529.92345,1601024882.61,-0.131,9.73
1601024892.74,1529.92357,1601024892.43,-0.311,9.74
1601024902.74,1529.92425,1601024902.27,-0.471,9.76
1601024912.74,1529.9233,1601024913.16,0.419,9.75
1601024922.74,1529.92369,1601024922.99,0.249,9.76
1601024932.74,1529.92336,1601024932.81,0.069,9.72
1601024942.74,1529.92165,1601024942.63,-0.111,9.72
1601024952.74,1529.92307,1601024952.46,-0.281,9.73
1601024962.74,1529.92366,1601024962.28,-0.461,9.77
1601024972.74,1529.92344,1601024973.19,0.449,9.77
1601024982.74,1529.924,1601024983.01,0.269,9.75
1601024992.74,1529.92322,1601024992.83,0.089,9.73
1601025002.74,1529.92315,1601025002.65,-0.091,9.75
